id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
2033	Musicians need a leader because they don't know how to conduct themselves.				conduct	homographic	['direct', 'lead', 'orchestrate', 'guide']	['behave', 'comport', 'act', 'carry']
2034	My Past, Present and Future walked into the bar It was Tense				Tense	homographic	['Anxious', 'Nervous', 'Strained', 'Stressful', 'Tight']	['Grammatical time', 'Verb form', 'Past', 'Present', 'Future']
2035	My advanced geometry class is full of squares.				squares	homographic	['quadrilaterals', 'four-sided polygons', 'equilateral rectangles']	['conventional people', 'old-fashioned individuals', 'bores', 'conformists']
2036	"My boss came to me at lunch: ""Where the hell have you been? I've been trying to find you all morning!"" I shrugged and said: ""Good employees are hard to find."""				find	homographic	['locate', 'spot', 'discover', 'detect']	['recruit', 'hire', 'acquire', 'employ']
2037	My bottoms are tops.				tops	homographic	['upper garments', 'shirts', 'blouses', 'sweaters']	['superior', 'the best', 'first-rate', 'excellent']
2038	My boyfriend and I started to date after he backed his car into mine. We met by accident.				accident	homographic	['collision', 'crash', 'impact', 'wreck']	['chance', 'coincidence', 'unintentional', 'fluke']
2039	My buddy asked me to look after his pet goose while he was away. I told him I wasn't down with that.				down	homographic	['unwilling', 'disinclined', 'against']	['feathers', 'plumage', 'soft under-feathers', 'goose-down']
2040	My cavity wasn't fixed by my regular dentist, but by a guy who was filling in.				filling in	homographic	['substituting', 'covering for', 'replacing temporarily', 'standing in']	['restoring a tooth', 'plugging a cavity', 'inserting a dental filling']
2041	My chronically runny-nosed friend, who staunchly opposes all independent emirates, was bothered by catarrh on his trip around the world.				catarrh	homophonic	['mucus', 'rhinitis', 'congestion', 'phlegm']	['Qatar', 'emirate', 'Persian Gulf state', 'Middle Eastern country']
2042	My comb is invaluable-I can't part with it.				part	homographic	['separate', 'be divided', 'give away']	['comb line', 'hairline', 'styling division']
2043	My computer's mouse wouldn't work. Then it clicked.				clicked	homographic	['pressed', 'pushed', 'tapped', 'actuated']	['understood', 'realized', 'dawned', 'registered']
2044	"My daughter asked me if I was having fun doing the laundry. I replied, ""Loads."""				loads	homographic	['many', 'lots', 'plenty', 'a great deal']	['batches', 'washes', 'heaps of laundry', 'piles']
2045	My daughter's studying natural medicine and I'm rooting for her.				rooting	homographic	['supporting', 'cheering', 'encouraging', 'backing']	['herbalism', 'plants', 'roots', 'botanical']
2046	My dentist seems distracted, I think he was brushing me off.				brushing	homographic	['scrubbing', 'cleaning', 'sweeping', 'grooming']	['dismissing', 'ignoring', 'shunning', 'disregarding']
2047	My dentist would simply not stop working on my teeth. He was abscessive compulsive.				abscessive	homophonic	['infected', 'ulcerated', 'pustular', 'abscess']	['obsessive', 'compulsive', 'preoccupied', 'fixated']
2048	My dog has a lot of potential, you just have to unleash it.				unleash	homographic	['release', 'releasing', 'letting loose', 'unlocking']	['remove a leash', 'unfasten a collar', 'untether', 'let off a lead']
2049	My dog swallowed my engagement ring. I ended up with a diamond in the ruff.				ruff	homophonic	['rough', 'unpolished', 'unfinished', 'crude', 'harsh']	['ruff', 'bark', 'woof', 'canine sound', 'dog noise']
2050	My dog's gone because I spilled Spot remover on him.				Spot	homographic	['proper name', 'canine name', 'pet moniker']	['stain', 'blemish', 'mark', 'blotch']
2051	"My family scoffed when I had a divine inspiration I'd get rich selling my ""Beets Brule,"" but after I made my first million, they had to admit I made quite a prophet."				prophet	homophonic	['prophet', 'seer', 'oracle', 'diviner', 'soothsayer']	['profit', 'gain', 'earnings', 'revenue', 'return']
2052	"My family scoffed when I had a divine inspiration I'd get rich selling my ""Beets Brule,"" but after I made my first million, they had to admit I made quite a prophet."				prophet	homophonic	['prophet', 'seer', 'oracle', 'visionary', 'diviner']	['profit', 'gain', 'earnings', 'return', 'yield']
2053	My father slept under the bed, I think he was a little potty.				potty	homographic	['crazy', 'insane', 'mad', 'eccentric']	['chamber pot', 'toilet', 'commode', 'bedpan']
2054	"My fave ice cereals: ""frosted"""				frosted	homographic	['sugar-coated', 'glazed', 'iced']	['frozen', 'chilled', 'rimed with frost']
2055	My fear of planes has taken off.				taken off	homographic	['departed', 'launched', 'become airborne', 'lifted off']	['increased', 'escalated', 'surged', 'grown rapidly']
2056	My first time in an elevator was an uplifting experience. The second time, it really let me down.				uplifting	homographic	['physically raising', 'moving upward', 'elevating']	['inspiring', 'heartwarming', 'encouraging']
2057	My friend asked me to carve a sculpture out of a large rock. It was the hardest thing I've ever had to make!				hardest	homographic	['most difficult', 'most challenging', 'most strenuous']	['firmest', 'most solid', 'most rigid']
2058	My friend asked me to carve a sculpture out of a large rock. It was the hardest thing I've ever had to make!				hardest	homographic	['most difficult', 'most challenging', 'arduous', 'strenuous']	['most solid', 'firmest', 'densest', 'most rigid']
2059	"My friend asked me, ""what's the best part about living in Switzerland?"" I said ""I don't know, but the flag is a big plus."""				plus	homographic	['advantage', 'benefit', 'asset', 'positive']	['cross', 'addition symbol', 'mathematical sign', 'cruciform']
2060	My friend brought me a Swedish cake. I later discovered it was Stollen.				Stollen	homophonic	['stolen', 'thieved', 'pilfered', 'purloined']	['fruit bread', 'German cake', 'Christstollen']
2061	My friend came around for dinner. We ate for 20 minutes, then he fainted again.				fainted	homophonic	['passed out', 'collapsed', 'blacked out', 'swooned']	['feasted', 'finished eating', 'ate', 'fainte']
2062	My friend gave me a book about puns for my birthday and I loved it. It was two meaningful.				two	homophonic	['2', 'couple', 'pair', 'double']	['too', 'excessively', 'overly', 'extremely']
2063	My friend lives by a cliff he's always telling me to drop over.				drop over	homographic	['visit', 'stop by', 'come over', 'drop in']	['fall off', 'plummet', 'tumble', 'descend a precipice']
2064	My friend quit working at the pin factory. He felt there was no point to the job.				point	homographic	['sharp tip', 'spike', 'prong']	['purpose', 'meaning', 'utility']
2065	"My friend said, ""There's a lot of gold in those hills."" I replied, ""That's a load of bullion."""				bullion	homophonic	['gold bars', 'silver bars', 'ingots', 'precious metal']	['baloney', 'nonsense', 'lies', 'rubbish', 'bologna']
2066	My friend was fired from his job at the road department for stealing. I have to say I saw it coming. The last time I was at his house all the signs were there.				signs	homographic	['indications', 'clues', 'hints', 'signals', 'evidence']	['plaques', 'road signs', 'markers', 'notices', 'street signs']
2067	My friend's bakery burned down last night. Now his business is toast.				toast	homographic	['ruined', 'finished', 'destroyed', 'done for']	['sliced bread', 'browned bread', 'crispy bread']
2068	My friends and I played a game of football on a pile of quarry rock-we lost on aggregate.				aggregate	homographic	['crushed stone', 'gravel', 'rubble', 'mineral filler']	['total score', 'combined result', 'cumulative', 'overall tally']
2069	My friends call me Mesa because of my big butte.				butte	homophonic	['hill', 'plateau', 'mesa', 'knoll']	['butt', 'buttocks', 'rear', 'backside']
2070	My grandfather manufactured waistcoats-you might say he had a vested interest.				vested	homographic	['wearing a vest', 'waistcoated', 'clothed']	['personal', 'legal', 'entrenched', 'involved', 'fixed']
2071	My grandmother learned grammar by wrote.				wrote	homophonic	['transcribed', 'penned', 'recorded', 'composed', 'wrote']	['repetition', 'memorization', 'mechanical', 'habitual', 'rote']
2072	My heart starts aiken when Clay sings.				aiken	homophonic	['aching', 'hurting', 'sore', 'throbbing']	['Clay Aiken', 'American Idol singer', 'proper noun']
2073	My insurance did not cover acupuncture, so I got stuck with the bill.				stuck	homographic	['punctured', 'pricked', 'pierced', 'stabbed']	['burdened', 'saddled', 'forced to pay', 'left with']
2074	My investments are worth more every day, he said appreciatively.				appreciatively	homographic	['gratefully', 'thankfully', 'with gratitude']	['increasing in value', 'gaining worth', 'monetarily growing']
2075	My mate swallowed a cordless vacuum cleaner, they took him to hospital and he is picking up nicely.				picking up	homographic	['recovering', 'improving', 'getting better']	['collecting dust', 'vacuuming', 'cleaning']
2076	My mate who's an origami teacher, has quit her job. Apparently... 1. There was too much paperwork. 2. She kept folding under pressure. 3... she just couldn't cut it...				folding	homographic	['bending', 'creasing', 'pleating', 'shaping paper']	['collapsing', 'succumbing', 'yielding', 'giving up']
2077	My math class started working on 2D shapes, but I lost interest. It was just too plane.				plane	homophonic	['plane', 'two-dimensional', 'flat surface', 'geometric']	['plain', 'boring', 'uninteresting', 'simple']
2078	My mom ran out of poultry seasoning so she winged it.				winged	homographic	['improvised', 'ad-libbed', 'extemporized', 'spontaneous']	['pertaining to wings', 'poultry-related', 'avian', 'feathered']
2079	My name is Abbie. I'm a Mother Superior.				Abbie	homophonic	['Abbie', 'Abigail', 'female name', 'personal name']	['abbey', 'convent', 'monastery', 'cloisters', 'nunnery']
2080	My name is Art, I'm a museum curator.				Art	homographic	['Arthur', 'name', 'proper noun', 'identity']	['artwork', 'fine art', 'creativity', 'paintings', 'sculptures', 'exhibits']
2081	My name is Avery. I raise birds.				Avery	homophonic	['Avery', 'Given name', 'Proper noun']	['Aviary', 'Birdcage', 'Enclosure', 'Volary']
2082	My name is Bea. I'm in the honey business.				Bea	homophonic	['Beatrice', 'proper name', 'nickname']	['bee', 'honeybee', 'bumblebee', 'pollinator', 'drone']
2083	My name is Belle. I play the carillon.				Belle	homophonic	['proper name', 'female name', 'Isabella']	['bell', 'chime', 'gong', 'musical instrument']
2084	My name is Bet. I'm a coupier.				Bet	homographic	['Elizabeth', 'Beth', 'name', 'moniker']	['wager', 'gamble', 'stake', 'ante']
2085	My name is Bette, I'm a gambler				Bette	homophonic	['Bette', 'female name', 'Elizabeth']	['bet', 'wager', 'gamble', 'stake']
2086	My name is Bill. I run a collection agency				Bill	homographic	['William', 'First name', 'Proper noun']	['Invoice', 'Statement of charges', 'Account', 'Debt notice']
2087	My name is Brandy. The bartender.				Brandy	homographic	"['proper name', 'given name', ""individual's name""]"	['liquor', 'spirit', 'cognac', 'distilled wine']
2088	My name is Brooks. I'm an irrrigation consultant				Brooks	homographic	['proper name', 'surname', 'family name']	['streams', 'creeks', 'rivulets', 'small rivers', 'waterways']
2089	My name is Bud. I'm in flowers.				Bud	homographic	['Buddy', 'Friend', 'Proper name', 'Nickname']	['Blossom', 'Shoot', 'Sprout', 'Flower head']
2090	My name is Candy. I'm a confectioner.				Candy	homographic	['proper name', 'Candice', 'personal identity']	['sweets', 'confectionery', 'sugarplums', 'bonbons']
2091	My name is Carol. I sing during the holidays.				Carol	homographic	['given name', 'proper noun', 'female name']	['hymn', 'noel', 'Christmas song', 'chant']
2092	My name is Cary. I'm a porter.				Cary	homophonic	['Cary', 'Given name', 'Proper noun']	['Carry', 'Transport', 'Bear', 'Convey', 'Move']
2093	My name is Charity, a televangelist				Charity	homographic	['personal name', 'given name', 'identification']	['benevolence', 'philanthropy', 'almsgiving', 'donations', 'aid']
2094	My name is Chuck, I'm a butcher.				Chuck	homographic	['Charles', 'nickname', 'proper noun']	['cut of beef', 'shoulder meat', 'toss', 'throw']
2095	My name is Clarence, I specialize in end-of-season inventory closeout sales.				Clarence	homophonic	['personal name', 'individual identifier']	['clearance', 'liquidation', 'reduction', 'mark-down']
2096	My name is Clay. I make pottery.				Clay	homographic	"['proper name', 'given name', ""individual's identity""]"	['earth', 'mud', 'terracotta', 'argil', 'ceramic material']
2097	My name is Cliff. I'm a mountaineer.				Cliff	homographic	['precipice', 'bluff', 'escarpment', 'crag']	['male name', 'Clifton', 'person']
2098	My name is Cookie, I'm a baker.				Cookie	homographic	['proper name', 'nickname', 'identifier']	['biscuit', 'baked good', 'snack', 'sweet treat']
2099	My name is Dean A college chancellor				Dean	homographic	['given name', 'forename', 'personal name']	['administrator', 'chancellor', 'academic head', 'department head']
2100	My name is Derek. I'm in the oil rig business.				Derek	homophonic	['Derek', 'given name', 'personal name']	['derrick', 'lifting machine', 'oil tower', 'framework', 'crane']
