id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
3311	The surgeon really did not know how to perform quick surgeries on insects, but he did one on the fly.				on the fly	homographic	['musca', 'diptera', 'insect', 'thorax', 'larva', 'arthropod']	['spontaneous', 'unprepared', 'impromptu', 'quick', 'unplanned', 'hasty']	à la volée	['mouche', 'diptère', 'insecte', 'thorax', 'larve', 'arthropode']	['spontané', 'impréparé', 'impromptu', 'rapide', 'imprévu', 'hâtif']				[]	0
3312	The survival rate after a fall into a deep hole is abyssmal.				abyssmal	homophonic	['terrible', 'dreadful', 'appalling', 'dire', 'hopeless', 'catastrophic']	['abyss', 'chasm', 'bottomless', 'depth', 'void', 'cavernous']	abyssal	['médiocre', 'exécrable', 'épouvantable', 'désastreux', 'désespérant', 'catastrophique']	['abîme', 'gouffre', 'insondable', 'profondeur', 'vide', 'caverneux']				[]	0
3313	"The suspect ""Sheppard"" was finally taken into custody after authorities caught him on the lam."				lam	homophonic	['escape', 'flight', 'evasion', 'fugitive', 'runaway', 'avoidance']	['lamb', 'sheep', 'livestock', 'mammal', 'fleece', 'herbivore']	lam	['fuite', 'évasion', 'débandade', 'fugitif', 'fuyard', 'esquive']	['agneau', 'mouton', 'bétail', 'mammifère', 'toison', 'herbivore']				[]	0
3314	The sweep got stuck in a cold chimney, which collapsed. He came down with the flue.				flue	homophonic	['influenza', 'virus', 'fever', 'contagious', 'sickness', 'ache']	['chimney', 'vent', 'smoke', 'duct', 'exhaust', 'fireplace']	conduit	['grippe', 'virus', 'fièvre', 'contagieux', 'maladie', 'douleur']	['cheminée', 'évent', 'fumée', 'conduit', 'échappement', 'foyer']				"[{""left"":""douleur"",""right"":""douteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8421,""french_naturalness"":0.54,""semantic_surprise"":0.6432,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.697},""export_lane"":""close_A_to_other""},{""left"":""douleur"",""right"":""douceur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8165,""french_naturalness"":0.54,""semantic_surprise"":0.6291,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6794},""export_lane"":""close_A_to_other""},{""left"":""fumeuse"",""right"":""fugueuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.821,""french_naturalness"":0.54,""semantic_surprise"":0.6769,""semantic_domain_similarity"":0.7938,""pun_pivot_usability"":0.57,""overall_score"":0.6765},""export_lane"":""close_B_to_other""},{""left"":""fumeuse"",""right"":""furieuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8034,""french_naturalness"":0.54,""semantic_surprise"":0.6672,""semantic_domain_similarity"":0.7938,""pun_pivot_usability"":0.54,""overall_score"":0.662},""export_lane"":""close_B_to_other""}]"	4
3315	The swollen blood vessels in her legs were very quarrelsome-she had bellicose veins.				bellicose	homophonic	['varicose', 'vessels', 'vascular', 'swollen', 'legs', 'medical']	['quarrelsome', 'aggressive', 'hostile', 'combative', 'warfare', 'belligerent']	belliqueux	['variqueux', 'vaisseaux', 'vasculaire', 'gonflé', 'jambes', 'médical']	['querelleur', 'agressif', 'hostile', 'combatif', 'guerre', 'belligérant']				[]	0
3316	The tale of the haunted refrigerator was chilling.				chilling	homographic	['scary', 'frightening', 'ghostly', 'eerie', 'terrifying', 'spooky']	['cold', 'freezing', 'refrigerated', 'frosty', 'icy', 'temperature']	glaçant	['effrayant', 'effroyable', 'spectral', 'inquiétant', 'terrifiant', 'sinistre']	['froid', 'glacial', 'réfrigéré', 'givré', 'glacé', 'température']				[]	0
3317	The tea drinker tends to get the most work down because they are full of creativi-TEA				creativi-TEA	homophonic	['innovation', 'imagination', 'originality', 'artistic', 'inventive', 'inspiration']	['beverage', 'leaves', 'steeping', 'caffeine', 'infusion', 'brewing']	créati-THÉ	['innovation', 'imagination', 'originalité', 'artistique', 'inventif', 'inspiration']	['boisson', 'feuilles', 'infusion', 'caféine', 'tisane', 'brassage']				"[{""left"":""brassage"",""right"":""brossage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8555,""french_naturalness"":0.54,""semantic_surprise"":0.6505,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.702},""export_lane"":""close_B_to_other""},{""left"":""brassage"",""right"":""traçage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8283,""french_naturalness"":0.54,""semantic_surprise"":0.6356,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6917},""export_lane"":""close_B_to_other""},{""left"":""brèche"",""right"":""braises"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8139,""french_naturalness"":0.42,""semantic_surprise"":0.7019,""semantic_domain_similarity"":0.6622,""pun_pivot_usability"":0.42,""overall_score"":0.6053},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""treize"",""right"":""braises"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8021,""french_naturalness"":0.42,""semantic_surprise"":0.6955,""semantic_domain_similarity"":0.6622,""pun_pivot_usability"":0.42,""overall_score"":0.6008},""export_lane"":""detached_A2_B01_DETACHED""}]"	4
3318	The teacher asked a question and the students were all up in arms.				arms	homographic	['limbs', 'hands', 'shoulders', 'muscles', 'reach', 'elbows']	['weapons', 'rifles', 'artillery', 'combat', 'munitions', 'warfare']	armes	['membres', 'mains', 'épaules', 'muscles', 'portée', 'coudes']	['fusils', 'artillerie', 'combat', 'munitions', 'guerre']				[]	0
3319	The telemarketer asked me if I read magazines at all and I replied that I did, periodically.				periodically	homographic	['regularly', 'frequently', 'intermittently', 'scheduled', 'consistent', 'recurring']	['magazine', 'journal', 'publication', 'serial', 'issue', 'editorial']	périodiquement	['régulièrement', 'fréquemment', 'intermittemment', 'planifié', 'constant', 'récurrent']	['magazine', 'journal', 'publication', 'série', 'numéro', 'éditorial']				"[{""left"":""auteur"",""right"":""odeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.54,""semantic_surprise"":0.7062,""semantic_domain_similarity"":0.6104,""pun_pivot_usability"":0.54,""overall_score"":0.65},""export_lane"":""close_B_to_other""}]"	1
3320	The thief broke into the music store and stole the lute.				lute	homophonic	['instrument', 'string', 'fret', 'wood', 'music', 'chord']	['theft', 'stolen', 'goods', 'booty', 'plunder', 'pillage']	luth	['instrument', 'corde', 'frette', 'bois', 'musique', 'accord']	['butin', 'vol', 'biens', 'pillage', 'larcin', 'dépouille']				"[{""left"":""pillage"",""right"":""piquage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.849,""french_naturalness"":0.54,""semantic_surprise"":0.6469,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6996},""export_lane"":""close_B_to_other""},{""left"":""pillage"",""right"":""pilage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.6316,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.689},""export_lane"":""close_B_to_other""}]"	2
3321	The thief had a bold plan. He figured he could carry it off.				carry it off	homographic	['steal', 'remove', 'transport', 'loot', 'lift', 'abscond']	['succeed', 'execute', 'accomplish', 'perform', 'achieve', 'manage']	emporter	"['voler', 'enlever', 'transporter', 'piller', 'dérober', ""s'enfuir""]"	['réussir', 'exécuter', 'accomplir', 'interpréter', 'atteindre', 'gérer']				[]	0
3322	The thing about vampires is they always have such biting humour.				biting	homographic	['teeth', 'puncture', 'fang', 'chew', 'blood', 'drain']	['sarcastic', 'witty', 'sharp', 'caustic', 'mordant', 'acerbic']	mordant	['dents', 'ponction', 'croc', 'mâcher', 'sang', 'drainer']	['sarcastique', 'spirituel', 'tranchant', 'caustique', 'acerbe', 'cinglant']				"[{""left"":""freiné"",""right"":""drainer"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8345,""french_naturalness"":0.42,""semantic_surprise"":0.679,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.373,""overall_score"":0.6284},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
3323	The tightrope walker gently took a step at a time and always wore diamond-laced slippers. The spectators always would stare in awe at the tightrope walker's feat.				feat	homophonic	['achievement', 'stunt', 'exploit', 'mastery', 'performance', 'skill']	['feet', 'toes', 'soles', 'ankles', 'footwear', 'extremities']	exploit	['prouesse', 'cascade', 'acte', 'maitrise', 'performance', 'competence']	['pieds', 'orteils', 'plantes', 'chevilles', 'chaussures', 'extremites']				[]	0
3324	"The tired playgoers decided to bypass the new production of ""Othello"" despite the good reviews; having just returned from a long trip, they didn't feel like seeing any moor of Venice."				moor	homophonic	['Black', 'North African', 'human', 'Muslim', 'character', 'theatre']	['more', 'additional', 'extra', 'greater', 'further', 'added']	maure	['noir', 'maghrébin', 'humain', 'musulman', 'personnage', 'théâtre']	['plus', 'supplémentaire', 'additionnel', 'davantage', 'accru', 'ajouté']				"[{""left"":""couard"",""right"":""noir"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8272,""french_naturalness"":0.42,""semantic_surprise"":0.675,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.439,""overall_score"":0.6429},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
3325	The tongue weighs very little, but few people can hold it.				hold	homographic	['clasp', 'grip', 'contain', 'grasp', 'clutch', 'retain']	['silence', 'restrain', 'control', 'suppress', 'hush', 'mute']	tenir	['saisir', 'agripper', 'contenir', 'étreindre', 'poigner', 'maintenir']	['taire', 'réprimer', 'maîtriser', 'étouffer', 'silence', 'muet']				[]	0
3326	The trampoline was on sale for fifty per cent off. Needless to say I jumped on the offer.				jumped	homographic	['leaped', 'bounced', 'spring', 'upward', 'motion', 'trampoline']	['accepted', 'eager', 'seized', 'action', 'purchase', 'opportunity']	sauté	['bondi', 'rebondi', 'ressort', 'ascendant', 'mouvement', 'trampoline']	['accepté', 'enthousiaste', 'saisi', 'action', 'achat', 'opportunité']				"[{""left"":""action"",""right"":""axons"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8303,""french_naturalness"":0.54,""semantic_surprise"":0.6367,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6753},""export_lane"":""close_B_to_other""}]"	1
3327	The trapeze artist had to buy his own safety equipment. Every Friday he drew his net wages.				net	homographic	['mesh', 'web', 'rope', 'safety', 'barrier', 'catch']	['income', 'salary', 'profit', 'deduction', 'remaining', 'earnings']	net	['maille', 'toile', 'corde', 'sécurité', 'barrière', 'capture']	['revenu', 'salaire', 'profit', 'déduction', 'restant', 'gains']				"[{""left"":""sécurité"",""right"":""sécurisé"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.9072,""french_naturalness"":0.54,""semantic_surprise"":0.6789,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.7045},""export_lane"":""close_A_to_other""}]"	1
3328	The triangular computer monitor business was just a big pyramid screen.				pyramid	homographic	['triangle', 'geometry', 'polygon', 'apex', 'polyhedron', 'prism']	['scam', 'scheme', 'fraud', 'marketing', 'hierarchy', 'illegal']	pyramide	['triangle', 'géométrie', 'polygone', 'apex', 'polyèdre', 'prisme']	['arnaque', 'système', 'fraude', 'marketing', 'hiérarchie', 'illégal']				[]	0
3329	"The triglyph commented, ""It's friezing in here."""				friezing	homophonic	['architecture', 'ornament', 'molding', 'sculpture', 'relief', 'decoration']	['cold', 'frozen', 'winter', 'temperature', 'ice', 'chilly']	frise	['architecture', 'ornement', 'moulure', 'sculpture', 'relief', 'décoration']	['froid', 'gelé', 'hiver', 'température', 'glace', 'frisson']				"[{""left"":""rollers"",""right"":""mœurs"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8119,""french_naturalness"":0.42,""semantic_surprise"":0.7133,""semantic_domain_similarity"":0.6055,""pun_pivot_usability"":0.42,""overall_score"":0.6011},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
3330	"The triglyph commented, ""It's friezing in here."""				friezing	homophonic	['architecture', 'sculpture', 'relief', 'ornament', 'band', 'triglyph']	['cold', 'winter', 'ice', 'frost', 'temperature', 'chill']	frise	['architecture', 'sculpture', 'relief', 'ornement', 'bande', 'triglyphe']	['froid', 'hiver', 'glace', 'givre', 'température', 'frisson']				[]	0
3331	The trucker explained that he was early because he had had no breaks.				breaks	homophonic	['mechanical', 'stoppers', 'decelerators', 'pads', 'discs', 'friction']	['pauses', 'intervals', 'rests', 'interruptions', 'gaps', 'recesses']	freins	['mécaniques', 'arrêts', 'décélérateurs', 'plaquettes', 'disques', 'friction']	['pauses', 'intervalles', 'repos', 'interruptions', 'écarts', 'récréations']				[]	0
3332	The truly enlightened have homes with two Karma garages.				Karma	homophonic	['fate', 'destiny', 'cycle', 'causality', 'spiritual', 'justice']	['vehicle', 'sedan', 'automobile', 'parking', 'transport', 'engine']	Karma	['sort', 'destin', 'cycle', 'causalité', 'spirituel', 'justice']	['véhicule', 'berline', 'automobile', 'parking', 'transport', 'moteur']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_B_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_B_to_other""},{""left"":""caudale"",""right"":""causal"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8266,""french_naturalness"":0.42,""semantic_surprise"":0.69,""semantic_domain_similarity"":0.7481,""pun_pivot_usability"":0.45,""overall_score"":0.6231},""export_lane"":""detached_B2_A01_DETACHED""}]"	3
3333	The trumpeter blew it while auditioning for the symphony.				blew it	homographic	['trumpet', 'exhale', 'wind', 'sound', 'vibrate', 'embouchure']	['fail', 'mistake', 'blunder', 'error', 'ruin', 'falter']	tout gâché	['trompette', 'expirer', 'vent', 'son', 'vibrer', 'embouchure']	['échouer', 'erreur', 'gaffe', 'faute', 'ruiner', 'fléchir']				"[{""left"":""erreur"",""right"":""horreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8447,""french_naturalness"":0.54,""semantic_surprise"":0.6446,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6979},""export_lane"":""close_B_to_other""}]"	1
3334	The two bowlers bore a striking resemblance.				striking	homographic	['physical', 'collision', 'impact', 'bowling', 'contact', 'knock']	['remarkable', 'noticeable', 'distinctive', 'conspicuous', 'obvious', 'strong']	frappant	['physique', 'collision', 'impact', 'bowling', 'contact', 'coup']	['remarquable', 'notable', 'distinctif', 'voyant', 'évident', 'fort']				"[{""left"":""point fort"",""right"":""point mort"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8231,""french_naturalness"":0.55,""semantic_surprise"":0.6911,""semantic_domain_similarity"":0.7348,""pun_pivot_usability"":0.58,""overall_score"":0.6782},""export_lane"":""close_B_to_other""}]"	1
3335	The two guys caught drinking battery acid will soon be charged.				charged	homographic	['electricity', 'voltage', 'battery', 'current', 'ion', 'cathode']	['crime', 'prosecute', 'arrest', 'lawsuit', 'indict', 'felony']	chargé	['électricité', 'tension', 'batterie', 'courant', 'ion', 'cathode']	['crime', 'poursuivre', 'arrestation', 'procès', 'inculper', 'félonie']				[]	0
3336	The two inventors of the radio were on the same wavelength.				wavelength	homographic	['frequency', 'electromagnetic', 'spectrum', 'signal', 'radio', 'oscillation']	['agreement', 'rapport', 'understanding', 'harmony', 'unison', 'connection']	longueur d'onde	['fréquence', 'électromagnétique', 'spectre', 'signal', 'radio', 'oscillation']	['accord', 'rapport', 'compréhension', 'harmonie', 'unisson', 'connexion']				[]	0
3337	The ultimate liquid measure is the supreme quart.				quart	homophonic	['liter', 'volume', 'gallon', 'liquid', 'measurement', 'container']	['court', 'judicial', 'supreme', 'judge', 'bench', 'legal']	quart	['litre', 'volume', 'gallon', 'liquide', 'mesure', 'récipient']	['tribunal', 'judiciaire', 'suprême', 'juge', 'banc', 'juridique']				"[{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
3338	The undersized and timorous knight, armed only with an aluminum sword, lacked the adequate metal to face the ferocious dragon.				metal	homophonic	['aluminum', 'alloy', 'steel', 'element', 'material', 'solid']	['mettle', 'courage', 'fortitude', 'bravery', 'spirit', 'resolve']	métal	['aluminium', 'alliage', 'acier', 'élément', 'matériau', 'solide']	['ardeur', 'courage', 'force', 'bravoure', 'esprit', 'résolution']				"[{""left"":""courage"",""right"":""courtage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8188,""french_naturalness"":0.54,""semantic_surprise"":0.6303,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6803},""export_lane"":""close_B_to_other""},{""left"":""courage"",""right"":""coulage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8182,""french_naturalness"":0.54,""semantic_surprise"":0.63,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6801},""export_lane"":""close_B_to_other""}]"	2
3339	The untruthful deli clerk was full of baloney.				baloney	homographic	['sausage', 'meat', 'coldcut', 'sliced', 'bologna', 'sandwich']	['nonsense', 'falsehood', 'lies', 'deception', 'absurdity', 'rubbish']	baliverne	['saucisson', 'viande', 'charcuterie', 'tranchée', 'mortadelle', 'sandwich']	['sottise', 'fausseté', 'mensonges', 'tromperie', 'absurdité', 'foutaise']				"[{""left"":""sottise"",""right"":""cotise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8059,""french_naturalness"":0.54,""semantic_surprise"":0.6233,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6754},""export_lane"":""close_B_to_other""}]"	1
3340	The unveiling of the statue was a monumental occasion.				monumental	homographic	['statue', 'memorial', 'granite', 'stone', 'pedestal', 'sculpture']	['historic', 'significant', 'massive', 'grand', 'pivotal', 'extraordinary']	monumental	['statue', 'mémorial', 'granite', 'pierre', 'piédestal', 'sculpture']	['historique', 'significatif', 'massif', 'grandiose', 'capital', 'extraordinaire']				[]	0
