id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
1823	In the room the curtains were drawn, but the rest of the furniture was real.				drawn	homographic	['sketch', 'pencil', 'charcoal', 'artist', 'depicted', 'illustration']	['pulled', 'closed', 'dragged', 'shades', 'drapes', 'curtains']	tiré	['dessiné', 'crayon', 'fusain', 'artiste', 'représenté', 'illustration']	['traîné', 'fermé', 'tracté', 'stores', 'tentures', 'rideaux']				"[{""left"":""tressé"",""right"":""traîné"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8066,""french_naturalness"":0.42,""semantic_surprise"":0.6636,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6301},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
1824	In the winter, some horses are Friesian.				Friesian	homophonic	['horse', 'stallion', 'breed', 'equine', 'Dutch', 'black']	['freezing', 'cold', 'winter', 'ice', 'temperature', 'chilled']	Frison	['cheval', 'étalon', 'race', 'équin', 'néerlandais', 'noir']	['gel', 'froid', 'hiver', 'glace', 'température', 'frissonnant']				"[{""left"":""couard"",""right"":""noir"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8272,""french_naturalness"":0.42,""semantic_surprise"":0.675,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.439,""overall_score"":0.6429},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
1825	In times like these the value of Chinese currency should make Americans pay attention. Instead, too many of us just yuan.				yuan	homophonic	['currency', 'money', 'china', 'banknote', 'exchange', 'renminbi']	['yawn', 'sleepy', 'tired', 'mouth', 'boredom', 'fatigue']	yuan	['devise', 'argent', 'chine', 'billet', 'change', 'renminbi']	['bâillement', 'somnolent', 'fatigué', 'bouche', 'ennui', 'fatigue']				[]	0
1826	Inflammatory talk is often seen as propane language.				propane	homophonic	['fuel', 'gas', 'hydrocarbon', 'flammable', 'energy', 'tank']	['profane', 'vulgar', 'blasphemous', 'offensive', 'obscene', 'cursing']	propane	['combustible', 'gaz', 'hydrocarbure', 'inflammable', 'énergie', 'réservoir']	['profane', 'vulgaire', 'blasphématoire', 'offensant', 'obscène', 'juron']				[]	0
1827	Installing a fan can be a breeze.				breeze	homographic	['wind', 'air', 'gust', 'gentle', 'current']	['easy', 'simple', 'effortless', 'painless', 'smooth']	brise	['vent', 'air', 'rafale', 'douce', 'courant']	['facile', 'simple', 'aisé', 'fluide', 'naturel']				[]	0
1828	Installing a new bathroom fan is exhausting.				exhausting	homographic	['tiring', 'fatiguing', 'weariness', 'laborious', 'strength', 'energy']	['ventilation', 'airflow', 'suction', 'fumes', 'duct', 'extractor']	épuisant	['fatigant', 'pénible', 'lassitude', 'laborieux', 'force', 'énergie']	"['ventilation', ""flux d'air"", 'aspiration', 'fumées', 'conduit', 'extracteur']"				"[{""left"":""fumeuse"",""right"":""fugueuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.821,""french_naturalness"":0.54,""semantic_surprise"":0.6768,""semantic_domain_similarity"":0.7945,""pun_pivot_usability"":0.57,""overall_score"":0.6766},""export_lane"":""close_B_to_other""},{""left"":""fumeuse"",""right"":""furieuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8034,""french_naturalness"":0.54,""semantic_surprise"":0.6671,""semantic_domain_similarity"":0.7945,""pun_pivot_usability"":0.54,""overall_score"":0.6621},""export_lane"":""close_B_to_other""}]"	2
1829	Installing auto mufflers is exhausting work.				exhausting	homographic	['tiring', 'fatigued', 'strenuous', 'draining', 'laborious', 'weary']	['fumes', 'emissions', 'pipe', 'gas', 'venting', 'muffler']	épuisant	['fatigant', 'fatigué', 'pénible', 'éreintant', 'laborieux', 'las']	['fumées', 'émissions', 'tuyau', 'gaz', 'évacuation', 'silencieux']				"[{""left"":""fumeuse"",""right"":""fugueuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.821,""french_naturalness"":0.54,""semantic_surprise"":0.6768,""semantic_domain_similarity"":0.7945,""pun_pivot_usability"":0.57,""overall_score"":0.6766},""export_lane"":""close_B_to_other""},{""left"":""fumeuse"",""right"":""furieuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8034,""french_naturalness"":0.54,""semantic_surprise"":0.6671,""semantic_domain_similarity"":0.7945,""pun_pivot_usability"":0.54,""overall_score"":0.6621},""export_lane"":""close_B_to_other""}]"	2
1830	Insulting an East Indian chef will bring you bad Korma.				Korma	homophonic	['curry', 'stew', 'braise', 'sauce', 'savory', 'yogurt']	['karma', 'fate', 'destiny', 'rebirth', 'justice', 'spirit']	Korma	['curry', 'ragoût', 'braisé', 'sauce', 'savoureux', 'yaourt']	['karma', 'sort', 'destin', 'renaissance', 'justice', 'esprit']				[]	0
1831	Insurance solutions from A to Z.				A to Z	homographic	['alphabet', 'letters', 'symbols', 'characters', 'order', 'sequence']	['comprehensive', 'entirety', 'inclusion', 'range', 'completeness', 'total']	A à Z	['alphabet', 'lettres', 'symboles', 'caractères', 'ordre', 'séquence']	['exhaustif', 'intégralité', 'inclusion', 'étendue', 'complétude', 'total']				"[{""left"":""séquence"",""right"":""séance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.6316,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.689},""export_lane"":""close_A_to_other""},{""left"":""séquence"",""right"":""sérance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8194,""french_naturalness"":0.54,""semantic_surprise"":0.6306,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6805},""export_lane"":""close_A_to_other""}]"	2
1832	Inventors have their own devices.				devices	homographic	['invention', 'mechanism', 'gadget', 'tool', 'apparatus', 'instrument']	['wills', 'schemes', 'intentions', 'desires', 'discretion', 'inclinations']	dispositifs	['invention', 'mécanisme', 'gadget', 'outil', 'appareil', 'instrument']	['volontés', 'projets', 'intentions', 'désirs', 'discrétion', 'inclinaisons']				[]	0
1833	Iron was discovered because someone smelt it.				smelt	homographic	['metallurgy', 'extract', 'ore', 'furnace', 'refine', 'forge']	['sniff', 'scent', 'odor', 'nose', 'inhale', 'aroma']	sentir	['métallurgie', 'extraire', 'minerai', 'fourneau', 'affiner', 'forger']	['renifler', 'parfum', 'odeur', 'nez', 'inspirer', 'arôme']				"[{""left"":""odeur"",""right"":""horreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8109,""french_naturalness"":0.54,""semantic_surprise"":0.626,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6773},""export_lane"":""close_B_to_other""},{""left"":""odeur"",""right"":""auteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.54,""semantic_surprise"":0.6205,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6735},""export_lane"":""close_B_to_other""}]"	2
1834	Irresponsible financiers must be discredited.				discredited	homographic	['dishonored', 'shamed', 'disgraced', 'mistrusted', 'sullied', 'reproached']	['insolvent', 'bankrupt', 'penniless', 'broke', 'unfunded', 'indebted']	discrédité	['déshonoré', 'humilié', 'disgracié', 'méfiance', 'souillé', 'réprouvé']	['insolvable', 'failli', 'pauvre', 'ruiné', 'non-financé', 'endetté']				[]	0
1835	Is Waze going the wrong way?				Waze	homophonic	['navigation', 'software', 'application', 'traffic', 'maps', 'gps']	['path', 'route', 'direction', 'method', 'course', 'street']	Waze	['navigation', 'logiciel', 'application', 'trafic', 'cartes', 'gps']	['chemin', 'route', 'direction', 'méthode', 'parcours', 'rue']				"[{""left"":""parcours"",""right"":""par jour"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8523,""french_naturalness"":0.55,""semantic_surprise"":0.6488,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5085,""overall_score"":0.6866},""export_lane"":""close_B_to_other""}]"	1
1836	Is coffee your daily grind?				grind	homographic	['beans', 'roast', 'mill', 'brew', 'espresso', 'grounds']	['labor', 'monotony', 'work', 'routine', 'drudgery', 'toil']	moudre	['grains', 'torréfaction', 'moulin', 'infusion', 'espresso', 'marc']	['labeur', 'monotonie', 'travail', 'routine', 'corvée', 'besogne']				"[{""left"":""labeur"",""right"":""laveur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8901,""french_naturalness"":0.54,""semantic_surprise"":0.6695,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7151},""export_lane"":""close_B_to_other""}]"	1
1837	Is fear of sliced bacon irrational?				irrational	homographic	['illogical', 'unreasonable', 'absurd', 'foolish', 'insane']	['ration', 'portion', 'measurement', 'division', 'slice', 'quantity']	irrationnel	['illogique', 'déraisonnable', 'absurde', 'insensé', 'fou']	['ration', 'portion', 'mesure', 'division', 'tranche', 'quantité']				[]	0
1838	Is it all Greek to the Greeks?				Greek	homographic	['unintelligible', 'confusing', 'foreign', 'nonsense', 'obscure']	['Athens', 'Hellenic', 'Mediterranean', 'citizen', 'nation', 'language']	Grec	['inintelligible', 'confus', 'étranger', 'absurde', 'obscur']	['Athènes', 'hellénique', 'méditerranéen', 'citoyen', 'nation', 'langue']				"[{""left"":""break"",""right"":""grec"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8267,""french_naturalness"":0.42,""semantic_surprise"":0.725,""semantic_domain_similarity"":0.5894,""pun_pivot_usability"":0.45,""overall_score"":0.6135},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""trek"",""right"":""grec"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8079,""french_naturalness"":0.42,""semantic_surprise"":0.7147,""semantic_domain_similarity"":0.5894,""pun_pivot_usability"":0.42,""overall_score"":0.5986},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
1839	Is it cold in here, or is it just me?				cold	homographic	['temperature', 'freezing', 'chilly', 'winter', 'ice', 'frost']	['unfriendly', 'distant', 'emotionless', 'aloof', 'detached', 'hostile']	froid	['température', 'gel', 'frais', 'hiver', 'glace', 'givre']	['antipathique', 'distant', 'impassible', 'fuyant', 'détaché', 'hostile']				"[{""left"":""de moins"",""right"":""de loin"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8414,""french_naturalness"":0.55,""semantic_surprise"":0.7155,""semantic_domain_similarity"":0.6694,""pun_pivot_usability"":0.58,""overall_score"":0.6811},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
