id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
3633	We've run out of lemons', she said bitterly.				bitterly	homographic	['resentful', 'hostile', 'angry', 'harsh', 'caustic', 'spiteful']	['citrus', 'sour', 'acidic', 'zest', 'tart', 'pungent']	amèrement	['rancunier', 'hostile', 'fâché', 'dur', 'caustique', 'malveillant']	['citrus', 'acide', 'acidulé', 'zeste', 'aigre', 'piquant']				"[{""left"":""raffiné"",""right"":""raviner"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.833,""french_naturalness"":0.42,""semantic_surprise"":0.73,""semantic_domain_similarity"":0.5824,""pun_pivot_usability"":0.373,""overall_score"":0.5955},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
3634	We've taken over the government, he cooed				cooed	homophonic	['pigeon', 'bird', 'vocalize', 'soft', 'whisper', 'murmur']	['rebellion', 'overthrow', 'seizure', 'government', 'military', 'politics']	roucouler	['pigeon', 'oiseau', 'vocaliser', 'doux', 'chuchoter', 'murmure']	['rébellion', 'renversement', 'saisie', 'gouvernement', 'militaire', 'politique']				[]	0
3635	Weather forecasters have to have lots of degrees.				degrees	homographic	['temperature', 'thermometer', 'weather', 'celsius', 'fahrenheit', 'heat']	['education', 'university', 'diploma', 'graduation', 'academic', 'qualification']	degrés	['température', 'thermomètre', 'météo', 'celsius', 'fahrenheit', 'chaleur']	['éducation', 'université', 'diplôme', 'remise de diplômes', 'académique', 'qualification']				"[{""left"":""chaleur"",""right"":""râleur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8279,""french_naturalness"":0.54,""semantic_surprise"":0.6353,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6916},""export_lane"":""close_A_to_other""}]"	1
3636	Weather forecasters thinking is sometimes clouded.				clouded	homographic	['overcast', 'gray', 'stormy', 'meteorology', 'cumulus', 'misty']	['confused', 'muddled', 'vague', 'obscure', 'uncertain', 'befuddled']	nuageux	['couvert', 'gris', 'orageux', 'météorologie', 'cumulus', 'brumeux']	['confus', 'embrouillé', 'vague', 'obscur', 'incertain', 'troublé']				[]	0
3637	Welcome Martians! We've created a relaxing space just for you.				space	homographic	['room', 'area', 'chamber', 'void', 'capacity']	['cosmos', 'universe', 'galaxy', 'orbit', 'stars', 'vacuum']	espace	['place', 'zone', 'pièce', 'vide', 'capacité']	['cosmos', 'univers', 'galaxie', 'orbite', 'étoiles', 'vide']				[]	0
3638	Welcome to Snowed Inn!				Snowed Inn	homophonic	['trapped', 'blizzard', 'winter', 'drift', 'frozen', 'weather']	['hotel', 'lodging', 'guest', 'tavern', 'hospitality', 'accommodation']	Relais de Neige	['bloqué', 'tempête', 'hiver', 'congère', 'gelé', 'météo']	['hôtel', 'hébergement', 'client', 'taverne', 'hospitalité', 'logement']				"[{""left"":""blocage"",""right"":""bocage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8197,""french_naturalness"":0.54,""semantic_surprise"":0.6832,""semantic_domain_similarity"":0.7619,""pun_pivot_usability"":0.54,""overall_score"":0.6663},""export_lane"":""close_A_to_other""}]"	1
3639	Well I'll be an SOB! he said doggedly.				doggedly	homographic	['persistent', 'stubborn', 'tenacious', 'determined', 'resolute', 'unrelenting']	['canine', 'hound', 'puppy', 'terrier', 'mammal', 'domesticated']	opiniâtrement	['persistant', 'obstiné', 'tenace', 'déterminé', 'résolu', 'implacable']	['canin', 'chien', 'chiot', 'terrier', 'mammifère', 'domestiqué']				"[{""left"":""jogge"",""right"":""dogue"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8444,""french_naturalness"":0.42,""semantic_surprise"":0.7348,""semantic_domain_similarity"":0.5889,""pun_pivot_usability"":0.45,""overall_score"":0.6202},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""reviens"",""right"":""retient"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8253,""french_naturalness"":0.42,""semantic_surprise"":0.7078,""semantic_domain_similarity"":0.6641,""pun_pivot_usability"":0.45,""overall_score"":0.6175},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
3640	Well drilling is a deep subject.				deep	homographic	['bottomless', 'subterranean', 'depth', 'drilled', 'vertical', 'strata']	['intellectual', 'complex', 'profound', 'intense', 'abstract', 'philosophical']	profond	['sans-fond', 'souterrain', 'profondeur', 'foré', 'vertical', 'strates']	['intellectuel', 'complexe', 'profond', 'intense', 'abstrait', 'philosophique']				"[{""left"":""georges"",""right"":""forge"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.42,""semantic_surprise"":0.6913,""semantic_domain_similarity"":0.6782,""pun_pivot_usability"":0.42,""overall_score"":0.6013},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
3641	Well, to be Frank, I'd have to change my name.				Frank	homographic	['honest', 'candid', 'sincere', 'direct', 'forthright', 'open']	['name', 'identity', 'appellation', 'signature', 'individual', 'designation']	Franc	['honnête', 'candide', 'sincère', 'direct', 'droit', 'ouvert']	['nom', 'identité', 'appellation', 'signature', 'individu', 'désignation']				[]	0
3642	Westinghouse stopped everything... he needed the brake.				brake	homophonic	['stop', 'mechanism', 'friction', 'car', 'safety', 'deceleration']	['rest', 'vacation', 'pause', 'interval', 'recess', 'hiatus']	frein	['arrêt', 'mécanisme', 'friction', 'voiture', 'sécurité', 'décélération']	['repos', 'vacances', 'pause', 'intervalle', 'récréation', 'hiatus']				"[{""left"":""sécurité"",""right"":""sécurisé"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.9072,""french_naturalness"":0.54,""semantic_surprise"":0.6789,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.7045},""export_lane"":""close_A_to_other""}]"	1
3643	We've got children's church because we know how to kid around				kid	homographic	['child', 'youth', 'offspring', 'juvenile', 'minor', 'toddler']	['joke', 'tease', 'jest', 'banter', 'hoax', 'mock']	blaguer	['enfant', 'jeune', 'progéniture', 'juvénile', 'mineur', 'bambin']	['plaisanter', 'taquiner', 'badiner', 'vanner', 'canular', 'moquer']				"[{""left"":""bayée"",""right"":""bailler"",""relation"":""same_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.8121,""semantic_domain_similarity"":0.6266,""pun_pivot_usability"":0.423,""overall_score"":0.6744},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
