id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
1914	Knock knock. That's the classic joke set up, literally a stranger at your door with a groan-inducing pun. So... who's there? Don. Don who? Don you like the joke?				Don	homophonic	['name', 'person', 'individual', 'identity', 'male', 'title']	['negative', 'contraction', 'refusal', 'verb', 'absence', 'not']	Don	['nom', 'personne', 'individu', 'identité', 'homme', 'titre']	['négation', 'contraction', 'refus', 'verbe', 'absence', 'non']				"[{""left"":""verse"",""right"":""verbe"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.817,""french_naturalness"":0.42,""semantic_surprise"":0.6693,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.634},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""repût"",""right"":""refus"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8165,""french_naturalness"":0.42,""semantic_surprise"":0.6691,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6338},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
1915	Kobe Bryant is a terrible fisherman because he always gets nothing but net.				net	homographic	['rim', 'basketball', 'hoop', 'mesh', 'swish', 'score']	['fishing', 'trawl', 'gear', 'water', 'catch', 'mesh']	filet	['bord', 'basketball', 'panier', 'maille', 'vrombissement', 'score']	['pêche', 'chalut', 'équipement', 'eau', 'capture', 'maille']				"[{""left"":""pêcheuse"",""right"":""payeuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8442,""french_naturalness"":0.54,""semantic_surprise"":0.7004,""semantic_domain_similarity"":0.7453,""pun_pivot_usability"":0.57,""overall_score"":0.6824},""export_lane"":""close_B_to_other""}]"	1
1916	Lady Bra: My nephew, you seem to be displaying signs of triviality. Jack: On the contrary, Aunt Augusta, I've now realized for the first time in my life the vital Importance of Being Ernest.				Ernest	homophonic	['sincerity', 'seriousness', 'honesty', 'grave', 'earnestness', 'solemn']	['name', 'identity', 'appellation', 'relative', 'person', 'nephew']	Ernest	['sincérité', 'sérieux', 'honnêteté', 'grave', 'ferveur', 'solennel']	['prénom', 'identité', 'appellation', 'parent', 'personne', 'neveu']				[]	0
1917	Lady Bracknell: Well, I must say, Algernon, that I think it is high time that Mr. Bunbury made up his mind whether he was going to live or to die.				mind	homographic	['brain', 'cognition', 'intellect', 'thought', 'consciousness']	['intention', 'choice', 'decision', 'resolve', 'determination', 'will']	esprit	['cerveau', 'cognition', 'intellect', 'pensée', 'conscience']	['intention', 'choix', 'décision', 'résolution', 'détermination', 'volonté']				"[{""left"":""pensée"",""right"":""pansé"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.82,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.636,""overall_score"":0.8244},""export_lane"":""close_A_to_other""},{""left"":""pensée"",""right"":""pansée"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.54,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.51,""overall_score"":0.7412},""export_lane"":""close_A_to_other""}]"	2
1918	Labor Day is a good time to stop and reflect on the august events the the preceding month.				august	homographic	['month', 'calendar', 'summer', 'annual', 'season', 'ordinal']	['grand', 'majestic', 'venerable', 'dignified', 'noble', 'stately']	août	['mois', 'calendrier', 'été', 'annuel', 'saison', 'ordinal']	['auguste', 'majestueux', 'vénérable', 'digne', 'noble', 'solennel']				"[{""left"":""oural"",""right"":""orale"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8204,""french_naturalness"":0.42,""semantic_surprise"":0.7142,""semantic_domain_similarity"":0.6228,""pun_pivot_usability"":0.45,""overall_score"":0.6132},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""auroral"",""right"":""orale"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8099,""french_naturalness"":0.42,""semantic_surprise"":0.7084,""semantic_domain_similarity"":0.6228,""pun_pivot_usability"":0.42,""overall_score"":0.6014},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
1919	Ladies, if he can't appreciate your fruit jokes, you need to let that mango.				mango	homophonic	['fruit', 'tropical', 'sweet', 'pulp', 'seed', 'drupe']	['leave', 'depart', 'release', 'abandon', 'exit', 'freedom']	mangue	['fruit', 'tropical', 'sucré', 'pulpe', 'graine', 'drupe']	['partir', 'quitter', 'lâcher', 'abandonner', 'sortir', 'liberté']				"[{""left"":""greffé"",""right"":""grainer"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8107,""french_naturalness"":0.42,""semantic_surprise"":0.6863,""semantic_domain_similarity"":0.7253,""pun_pivot_usability"":0.343,""overall_score"":0.5878},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""freiné"",""right"":""grainer"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8004,""french_naturalness"":0.42,""semantic_surprise"":0.6807,""semantic_domain_similarity"":0.7253,""pun_pivot_usability"":0.343,""overall_score"":0.5839},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
1920	Ladies, if he can't appreciate your fruit jokes, you need to let that mango.				mango	homophonic	['fruit', 'tropical', 'sweet', 'pulp', 'peel', 'drupe']	['leave', 'depart', 'release', 'relinquish', 'exit', 'abandon']	mangue	['fruit', 'tropical', 'sucré', 'pulpe', 'peau', 'drupe']	['partir', 'quitter', 'relâcher', 'délaisser', 'sortir', 'abandonner']				[]	0
1921	Lamp factories have light workloads.				light	homographic	['illumination', 'brightness', 'lamp', 'photons', 'glow', 'radiance']	['easy', 'effortless', 'weightless', 'manageable', 'simple', 'unburdened']	léger	['illumination', 'luminosité', 'lampe', 'photons', 'lueur', 'éclat']	['facile', 'aisé', 'apesant', 'maniable', 'simple', 'soulagé']				"[{""left"":""lueur"",""right"":""leur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8734,""french_naturalness"":0.54,""semantic_surprise"":0.6604,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7088},""export_lane"":""close_A_to_other""},{""left"":""lueur"",""right"":""leurrent"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8734,""french_naturalness"":0.54,""semantic_surprise"":0.6604,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6917},""export_lane"":""close_A_to_other""}]"	2
1922	Last night, I dreamed I was swimming in an ocean of orange soda. But it was just a Fanta sea.				Fanta sea	homophonic	['beverage', 'carbonated', 'citrus', 'orange', 'liquid', 'bubbles']	['imagination', 'illusion', 'dream', 'surreal', 'fiction', 'vision']	Fantaisie	['boisson', 'gazeux', 'agrume', 'orange', 'liquide', 'bulles']	['imagination', 'illusion', 'rêve', 'surréaliste', 'fiction', 'vision']				"[{""left"":""fiction"",""right"":""fixons"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8915,""french_naturalness"":0.54,""semantic_surprise"":0.6703,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6985},""export_lane"":""close_B_to_other""},{""left"":""vision"",""right"":""vison"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8444,""french_naturalness"":0.54,""semantic_surprise"":0.6444,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6807},""export_lane"":""close_B_to_other""},{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_B2_A01_DETACHED""}]"	3
1923	Last night, I kept dreaming that I had written Lord of the Rings. The wife said I'd been tolkien in my sleep.				tolkien	homophonic	['talking', 'speech', 'verbal', 'muttering', 'vocalize', 'whisper']	['author', 'fantasy', 'hobbit', 'middle-earth', 'writer', 'novelist']	tolkien	['parler', 'discours', 'verbal', 'marmonnement', 'vocaliser', 'chuchoter']	['auteur', 'fantaisie', 'hobbit', 'terre-du-milieu', 'écrivain', 'romancier']				"[{""left"":""auteur"",""right"":""odeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":11,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.54,""semantic_surprise"":0.6205,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6735},""export_lane"":""close_B_to_other""}]"	1
1924	Last week I was diagnosed with insomnia, and now I'm just so tired of it.				tired	homographic	['exhausted', 'sleepy', 'fatigued', 'drowsy', 'lethargic']	['annoyed', 'frustrated', 'fed-up', 'impatient', 'exasperated']	fatigué	['épuisé', 'somnolent', 'exténué', 'assoupi', 'léthargique']	['agaçé', 'frustré', 'lassé', 'impatient', 'exaspéré']				"[{""left"":""épuise"",""right"":""puise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8381,""french_naturalness"":0.54,""semantic_surprise"":0.6876,""semantic_domain_similarity"":0.7878,""pun_pivot_usability"":0.57,""overall_score"":0.6826},""export_lane"":""close_A_to_other""},{""left"":""épuise"",""right"":""éprise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.812,""french_naturalness"":0.54,""semantic_surprise"":0.6733,""semantic_domain_similarity"":0.7878,""pun_pivot_usability"":0.54,""overall_score"":0.6649},""export_lane"":""close_A_to_other""},{""left"":""lacer"",""right"":""lassé"",""relation"":""same_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.77,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.423,""overall_score"":0.7042},""export_lane"":""detached_A2_B01_DETACHED""}]"	3
1925	Lawyers have to like alcohol because they're always being called to the bar.				bar	homographic	['alcohol', 'counter', 'pub', 'beverage', 'tavern', 'bartender']	['courtroom', 'legal', 'advocate', 'attorney', 'profession', 'jurisdiction']	barreau	['alcool', 'comptoir', 'pub', 'boisson', 'taverne', 'serveur']	['tribunal', 'juridique', 'avocat', 'procureur', 'profession', 'juridiction']				"[{""left"":""évoquas"",""right"":""avocat"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8127,""french_naturalness"":0.42,""semantic_surprise"":0.667,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6324},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
1926	Learn the right way, right away.				right	homographic	['correct', 'accurate', 'proper', 'truth', 'exact', 'valid']	['immediate', 'instant', 'prompt', 'quick', 'current', 'fast']	droit	['correct', 'juste', 'adéquat', 'vérité', 'exact', 'valide']	['immédiat', 'instantané', 'prompt', 'rapide', 'actuel', 'vif']				[]	0
1927	Learning how to bake a cake is easy-it's just mind over batter.				batter	homophonic	['brain', 'intellect', 'reason', 'cognition', 'willpower']	['dough', 'flour', 'mixture', 'whisk', 'baking']	pâte	['cerveau', 'intellect', 'raison', 'cognition', 'volonté']	['pâte', 'farine', 'mélange', 'fouet', 'cuisson']				"[{""left"":""cuiront"",""right"":""cuisson"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8387,""french_naturalness"":0.42,""semantic_surprise"":0.6813,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.6501},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
1928	Leftover spaghetti is pasta its prime.				pasta	homophonic	['noodles', 'spaghetti', 'fettuccine', 'carbohydrates', 'italian', 'durum']	['past', 'beyond', 'history', 'previous', 'elapsed', 'former']	pâte	['nouilles', 'spaghetti', 'fettuccine', 'glucides', 'italien', 'semoule']	['passé', 'au-delà', 'histoire', 'précédent', 'écoulé', 'ancien']				[]	0
1929	Legends tell us that a weakness of the carnivorous vampire is a steak.				steak	homophonic	['beef', 'meat', 'grill', 'sirloin', 'dinner', 'protein']	['stake', 'wood', 'point', 'weapon', 'vampire', 'pierce']	steak	['bœuf', 'viande', 'grillade', 'aloyau', 'dîner', 'protéine']	['pieu', 'bois', 'pointe', 'arme', 'vampire', 'percer']				"[{""left"":""au point"",""right"":""au loin"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8366,""french_naturalness"":0.55,""semantic_surprise"":0.6974,""semantic_domain_similarity"":0.7395,""pun_pivot_usability"":0.58,""overall_score"":0.6835},""export_lane"":""close_B_to_other""}]"	1
1930	Leonardo Da Vinci could use a paint brush to make a stroke of genius.				stroke	homographic	['brush', 'paint', 'canvas', 'bristle', 'pigment', 'dab']	['intelligence', 'insight', 'brilliance', 'spark', 'wit', 'acumen']	trait	['pinceau', 'peinture', 'toile', 'poil', 'pigment', 'touche']	['intelligence', 'perspicacité', 'génie', 'étincelle', 'esprit', 'finesse']				"[{""left"":""coupeur"",""right"":""couleur"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8187,""french_naturalness"":0.54,""semantic_surprise"":0.7245,""semantic_domain_similarity"":0.5719,""pun_pivot_usability"":0.54,""overall_score"":0.6545},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""moelle"",""right"":""poil"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8176,""french_naturalness"":0.42,""semantic_surprise"":0.6697,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6343},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""moelle"",""right"":""toile"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8124,""french_naturalness"":0.42,""semantic_surprise"":0.6668,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6323},""export_lane"":""detached_B2_A01_DETACHED""}]"	3
1931	Les vieux mécanos ne meurent jamais, manque de pot!				pot	homographic	['échappement', 'moteur', 'carburateur', 'cylindre', 'soupape', 'échappement']	['chance', 'fortune', 'sort', 'hasard', 'veine', 'destin']	pot	['échappement', 'moteur', 'carburateur', 'cylindre', 'soupape', 'échappement']	['chance', 'fortune', 'sort', 'hasard', 'veine', 'destin']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_A_to_other""}]"	2
1932	Less fare, more fair!				fare/fair	homophonic	['ticket', 'price', 'cost', 'transport', 'payment', 'fee']	['justice', 'equity', 'impartial', 'moral', 'right', 'equal']	foire/juste	['billet', 'prix', 'coût', 'transport', 'paiement', 'tarif']	['justice', 'équité', 'impartial', 'moral', 'droit', 'égal']				[]	0
1933	Let me give you a hug.				hug	homographic	['embrace', 'arms', 'clasp', 'squeeze', 'affection', 'warmth']	['cylinder', 'hollow', 'metal', 'fastener', 'industrial', 'mechanical']	étreinte	['embrassade', 'bras', 'serrement', 'pression', 'affection', 'chaleur']	['cylindre', 'creux', 'métal', 'attache', 'industriel', 'mécanique']				"[{""left"":""chaleur"",""right"":""râleur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8279,""french_naturalness"":0.54,""semantic_surprise"":0.6353,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6916},""export_lane"":""close_A_to_other""},{""left"":""affection"",""right"":""flexion"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8263,""french_naturalness"":0.54,""semantic_surprise"":0.6345,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6738},""export_lane"":""close_A_to_other""},{""left"":""seoir"",""right"":""square"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8282,""french_naturalness"":0.4,""semantic_surprise"":0.7255,""semantic_domain_similarity"":0.5908,""pun_pivot_usability"":0.364,""overall_score"":0.5882},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""couard"",""right"":""square"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8077,""french_naturalness"":0.42,""semantic_surprise"":0.7143,""semantic_domain_similarity"":0.5908,""pun_pivot_usability"":0.343,""overall_score"":0.5786},""export_lane"":""detached_A2_B01_DETACHED""}]"	4
1934	Let me introduce myself: Mr. Cash. Johnny Cash. I work in a debt collection collection agency.				Cash	homographic	['currency', 'money', 'bills', 'coins', 'payment', 'wealth']	['surname', 'identity', 'name', 'lineage', 'signature', 'appellation']	Cash	['monnaie', 'argent', 'billets', 'pièces', 'paiement', 'richesse']	['patronyme', 'identité', 'nom', 'lignage', 'signature', 'appellation']				[]	0
1935	Let us hurt your dirt.				hurt	homographic	['damage', 'injure', 'harm', 'pain', 'wound', 'assault']	['clean', 'remove', 'scrub', 'eliminate', 'sanitize', 'attack']	blesser	['endommager', 'blesser', 'nuire', 'douleur', 'plaie', 'agresser']	['nettoyer', 'retirer', 'frotter', 'éliminer', 'désinfecter', 'attaquer']				"[{""left"":""douleur"",""right"":""douteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8421,""french_naturalness"":0.54,""semantic_surprise"":0.6432,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.697},""export_lane"":""close_A_to_other""},{""left"":""douleur"",""right"":""douceur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8165,""french_naturalness"":0.54,""semantic_surprise"":0.6291,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6794},""export_lane"":""close_A_to_other""}]"	2
