id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
311	A garbage man digging through the trash says-Man, am I down in the dumps today.				dumps	homographic	['landfill', 'waste', 'garbage', 'refuse', 'junkyard', 'disposal']	['sadness', 'depression', 'melancholy', 'gloom', 'unhappy', 'miserable']	décharge	['dépotoir', 'déchets', 'ordures', 'rebuts', 'ferraille', 'élimination']	['tristesse', 'dépression', 'mélancolie', 'cafard', 'malheureux', 'misérable']				"[{""left"":""repût"",""right"":""rebuts"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8034,""french_naturalness"":0.42,""semantic_surprise"":0.6619,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6289},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
312	A gardener who moved back to his home town rediscovered his roots.				roots	homographic	['botany', 'soil', 'underground', 'plant', 'growth', 'rhizome']	['heritage', 'ancestry', 'origin', 'family', 'linage', 'hometown']	racines	['botanique', 'sol', 'souterrain', 'plante', 'croissance', 'rhizome']	['héritage', 'ascendance', 'origine', 'famille', 'lignée', 'origine']				"[{""left"":""croissance"",""right"":""croyance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.9288,""french_naturalness"":0.54,""semantic_surprise"":0.6908,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7298},""export_lane"":""close_A_to_other""}]"	1
313	A gardening store owner who often called long distance for importing realized that talk and dirt aren't necessarily cheap.				dirt	homographic	['soil', 'earth', 'manure', 'fertilizer', 'compost']	['value', 'currency', 'cost', 'inequity', 'worth']	terre	['sol', 'terreau', 'fumier', 'engrais', 'compost']	['valeur', 'devise', 'coût', 'iniquité', 'mérite']				"[{""left"":""valeur"",""right"":""valseur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8747,""french_naturalness"":0.54,""semantic_surprise"":0.6611,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7093},""export_lane"":""close_B_to_other""},{""left"":""valeur"",""right"":""vanneur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.812,""french_naturalness"":0.54,""semantic_surprise"":0.6266,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6778},""export_lane"":""close_B_to_other""}]"	2
314	A girl and her boyfriend went to a party as a barcode. They were an item.				item	homographic	['product', 'commodity', 'merchandise', 'article', 'good', 'object']	['couple', 'partnership', 'romance', 'duo', 'relationship', 'pair']	article	['produit', 'denrée', 'marchandise', 'article', 'bien', 'objet']	['couple', 'partenariat', 'idylle', 'duo', 'relation', 'paire']				[]	0
315	A glide-path is a soar spot.				soar	homophonic	['fly', 'altitude', 'glide', 'climb', 'wing', 'upward']	['pain', 'ache', 'tender', 'injury', 'bruise', 'inflammation']	planer	['voler', 'altitude', 'glisser', 'monter', 'aile', 'ascendant']	['douleur', 'souffrance', 'sensible', 'blessure', 'bleu', 'inflammation']				"[{""left"":""douleur"",""right"":""douteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8421,""french_naturalness"":0.54,""semantic_surprise"":0.6432,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.697},""export_lane"":""close_B_to_other""},{""left"":""douleur"",""right"":""douceur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8165,""french_naturalness"":0.54,""semantic_surprise"":0.6291,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6794},""export_lane"":""close_B_to_other""}]"	2
316	A goat that ate office supplies was on a staple diet.				staple	homographic	['fastener', 'wire', 'metal', 'binding', 'office', 'paper']	['nutrition', 'basic', 'sustenance', 'food', 'regular', 'essential']	agrafe	['fixation', 'fil', 'métal', 'reliure', 'bureau', 'papier']	['nutrition', 'base', 'subsistance', 'aliment', 'courant', 'essentiel']				[]	0
317	A good baker will rise to the occasion, it's the yeast he can do.				yeast	homophonic	['least', 'minimum', 'slightest', 'minimal', 'smallest', 'fractional']	['fungus', 'fermentation', 'leavening', 'dough', 'enzyme', 'baking']	levure	['moindre', 'minimum', 'infime', 'minimal', 'petit', 'infinitésimal']	['champignon', 'fermentation', 'levain', 'pâte', 'enzyme', 'boulangerie']				[]	0
318	A good carpenter will do his work and then varnish without a trace.				varnish	homophonic	['lacquer', 'stain', 'finish', 'shellac', 'gloss', 'sealant']	['vanish', 'disappear', 'evaporate', 'depart', 'fade', 'exit']	vernis	['laque', 'teinture', 'finition', 'gomme-laque', 'lustre', 'scellant']	"['disparaître', ""s'évaporer"", 'partir', ""s'effacer"", 'sortir', ""s'évanouir""]"				"[{""left"":""flac"",""right"":""laque"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8301,""french_naturalness"":0.42,""semantic_surprise"":0.6765,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.6468},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""laïc"",""right"":""laque"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8133,""french_naturalness"":0.42,""semantic_surprise"":0.6673,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6326},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
319	A good meteor shower can really rock your world.				rock	homographic	['asteroid', 'stone', 'geology', 'impact', 'mineral', 'meteorite']	['shake', 'thrill', 'amaze', 'disturb', 'astound', 'vibrate']	rocher	['astéroïde', 'pierre', 'géologie', 'impact', 'minéral', 'météorite']	['secouer', 'frissonner', 'étonner', 'perturber', 'stupéfier', 'vibrer']				[]	0
320	A good wine starts with a good grapevine. A good cheese starts with a good bovine.				bovine	homophonic	['cattle', 'cow', 'ox', 'bull', 'livestock', 'mammal']	['vine', 'grape', 'viticulture', 'stem', 'growth', 'climbing']	bovine	['bétail', 'vache', 'bœuf', 'taureau', 'cheptel', 'mammifère']	['vigne', 'raisin', 'viticulture', 'tige', 'croissance', 'grimpante']				"[{""left"":""croissance"",""right"":""croyance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.9288,""french_naturalness"":0.54,""semantic_surprise"":0.6908,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7298},""export_lane"":""close_B_to_other""}]"	1
321	A gossip is someone with a great sense of rumor.				rumor	homophonic	['hearsay', 'gossip', 'whisper', 'scandal', 'talk', 'speculation']	['humor', 'comedy', 'funny', 'laughter', 'joke', 'wit']	rumeur	['ouï-dire', 'potins', 'chuchotement', 'scandale', 'ébruitement', 'spéculation']	['humour', 'comédie', 'drôle', 'rire', 'blague', 'esprit']				"[{""left"":""totaux"",""right"":""poteau"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8097,""french_naturalness"":0.42,""semantic_surprise"":0.7007,""semantic_domain_similarity"":0.6575,""pun_pivot_usability"":0.42,""overall_score"":0.6034},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""toto"",""right"":""poteau"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8097,""french_naturalness"":0.42,""semantic_surprise"":0.7007,""semantic_domain_similarity"":0.6575,""pun_pivot_usability"":0.42,""overall_score"":0.6034},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
322	A group called the Balloons sings pop music.				pop	homographic	['genre', 'chart', 'radio', 'mainstream', 'melody', 'vocals']	['burst', 'puncture', 'deflate', 'explosion', 'rubber', 'air']	pop	['genre', 'classement', 'radio', 'grand public', 'mélodie', 'chant']	['éclatement', 'crevaison', 'dégonfler', 'explosion', 'caoutchouc', 'air']				[]	0
323	A group of physicists is called a nucleus.				nucleus	homographic	['atom', 'proton', 'neutron', 'physics', 'core', 'particle']	['organization', 'assembly', 'center', 'collective', 'entity', 'formation']	noyau	['atome', 'proton', 'neutron', 'physique', 'centre', 'particule']	['organisation', 'assemblée', 'centre', 'collectif', 'entité', 'formation']				[]	0
324	A group of singers wore coral necklaces.				coral	homophonic	['choral', 'choir', 'singing', 'ensemble', 'vocal', 'harmony']	['reef', 'marine', 'polyp', 'ocean', 'limestone', 'calcium']	corail	['choral', 'choeur', 'chant', 'ensemble', 'vocal', 'harmonie']	['récif', 'marin', 'polype', 'océan', 'calcaire', 'calcium']				[]	0
325	A guy became so good with a chainsaw that he was promoted to branch manager.				branch	homographic	['tree', 'limb', 'leaf', 'wood', 'forest', 'bough']	['office', 'corporate', 'division', 'executive', 'department', 'management']	branche	['arbre', 'membre', 'feuille', 'bois', 'forêt', 'rameau']	['bureau', 'entreprise', 'division', 'exécutif', 'département', 'direction']				"[{""left"":""forçai"",""right"":""forêt"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8081,""french_naturalness"":0.42,""semantic_surprise"":0.6644,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6307},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
326	A guy swallowed a spoon and found he couldn't stir.				stir	homographic	['mix', 'spoon', 'swirl', 'agitate', 'liquid', 'utensil']	['move', 'awaken', 'motion', 'budge', 'physical', 'active']	remuer	['mélanger', 'cuillère', 'tourbillonner', 'agiter', 'liquide', 'ustensile']	['bouger', 'éveiller', 'mouvement', 'bouger', 'physique', 'actif']				[]	0
327	A guy went to a costume party dressed as a knife, and he really looked sharp.				sharp	homographic	['stylish', 'elegant', 'neat', 'fashionable', 'smart', 'groomed']	['pointed', 'blade', 'keen', 'honed', 'cutting', 'edges']	tranchant	['élégant', 'chic', 'soigné', 'distingué', 'impeccable', 'raffiné']	['pointu', 'lame', 'affûté', 'aiguisé', 'coupant', 'bord']				"[{""left"":""distingué"",""right"":""distancé"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8204,""french_naturalness"":0.54,""semantic_surprise"":0.6312,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6716},""export_lane"":""close_A_to_other""}]"	1
328	A gymnast needs to eat a well balanced diet.				balanced	homographic	['nutrition', 'vitamins', 'variety', 'healthy', 'proportionate', 'moderate']	['gymnastics', 'equilibrium', 'stability', 'beam', 'posture', 'steadiness']	équilibré	['nutrition', 'vitamines', 'variété', 'sain', 'proportionné', 'modéré']	['gymnastique', 'équilibre', 'stabilité', 'poutre', 'posture', 'aplomb']				[]	0
329	"A ham walked out of the hospital and said ""I'm cured""."				cured	homographic	['healthy', 'recovered', 'healed', 'patient', 'hospital', 'medicine']	['smoke', 'salt', 'preserved', 'meat', 'ham', 'brine']	traité	['sain', 'guéri', 'rétabli', 'patient', 'hôpital', 'médecine']	['fumé', 'salé', 'conservé', 'viande', 'jambon', 'saumure']				"[{""left"":""fumeuse"",""right"":""fugueuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.821,""french_naturalness"":0.54,""semantic_surprise"":0.6834,""semantic_domain_similarity"":0.7642,""pun_pivot_usability"":0.57,""overall_score"":0.6747},""export_lane"":""close_B_to_other""},{""left"":""fumeuse"",""right"":""furieuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":7,""scores"":{""phonetic_match"":0.8034,""french_naturalness"":0.54,""semantic_surprise"":0.6738,""semantic_domain_similarity"":0.7642,""pun_pivot_usability"":0.54,""overall_score"":0.6603},""export_lane"":""close_B_to_other""}]"	2
330	A hangman will always keep you in the loop.				loop	homographic	['noose', 'rope', 'knot', 'execution', 'gallows', 'tighten']	['information', 'communication', 'circle', 'updates', 'knowledge', 'inclusion']	boucle	['noeud', 'corde', 'attache', 'exécution', 'gibet', 'serrer']	['information', 'communication', 'cercle', 'mises à jour', 'connaissance', 'inclusion']				[]	0
331	A harbor master is in charge of berth control.				berth	homophonic	['dock', 'harbor', 'ship', 'mooring', 'vessel', 'anchor']	['contraception', 'pregnancy', 'fertility', 'reproduction', 'delivery', 'offspring']	naissance	['quai', 'port', 'navire', 'amarrage', 'vaisseau', 'ancre']	['contraception', 'grossesse', 'fertilité', 'reproduction', 'accouchement', 'progéniture']				"[{""left"":""amoral"",""right"":""amirale"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8466,""french_naturalness"":0.42,""semantic_surprise"":0.726,""semantic_domain_similarity"":0.6345,""pun_pivot_usability"":0.45,""overall_score"":0.6238},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
332	A high scoring football game can be very offensive.				offensive	homographic	['attack', 'scoring', 'yards', 'touchdown', 'yardage', 'strategy']	['insulting', 'disgusting', 'rude', 'vile', 'obnoxious', 'abusive']	offensive	['attaque', 'marquage', 'verges', 'touché', 'gain', 'stratégie']	['insultante', 'dégoûtante', 'grossière', 'vile', 'odieuse', 'abusive']				"[{""left"":""marquage"",""right"":""marécage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8656,""french_naturalness"":0.54,""semantic_surprise"":0.6561,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7059},""export_lane"":""close_A_to_other""},{""left"":""marquage"",""right"":""parcage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8308,""french_naturalness"":0.54,""semantic_surprise"":0.6369,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6927},""export_lane"":""close_A_to_other""},{""left"":""amusé"",""right"":""abuser"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8081,""french_naturalness"":0.42,""semantic_surprise"":0.6823,""semantic_domain_similarity"":0.7372,""pun_pivot_usability"":0.343,""overall_score"":0.5876},""export_lane"":""detached_A2_B01_DETACHED""}]"	3
333	A horse is a very stable animal.				stable	homographic	['steady', 'balanced', 'firm', 'secure', 'reliable', 'constant']	['barn', 'stall', 'livestock', 'equestrian', 'hay', 'shelter']	stable	['équilibré', 'ferme', 'fixe', 'solide', 'constant', 'durable']	['écurie', 'étable', 'box', 'bétail', 'foin', 'abri']				"[{""left"":""ferry"",""right"":""ferme"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8004,""french_naturalness"":0.42,""semantic_surprise"":0.6602,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6277},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
334	A husband and wife argued over the weather, but it soon blew over.				blew over	homographic	['wind', 'storm', 'gust', 'gale', 'dissipate', 'atmosphere']	['resolution', 'forgotten', 'reconciliation', 'subside', 'ignored', 'cease']	apaisé	['vent', 'tempête', 'rafale', 'bourrasque', 'dissiper', 'atmosphère']	['résolution', 'oublié', 'réconciliation', 'calmer', 'ignoré', 'cesser']				[]	0
335	A husband who thinks he is as solid as a rock may have a wife who wishes he was a little bolder.				bolder	homophonic	['courageous', 'brave', 'adventurous', 'daring', 'assertive', 'valiant']	['boulder', 'stone', 'granite', 'mineral', 'mountain', 'heavy']	plus audacieux	['courageux', 'brave', 'aventureux', 'hardi', 'assuré', 'vaillant']	['rocher', 'pierre', 'granit', 'minéral', 'montagne', 'lourd']				[]	0
336	A janitor with a broom in hand swept her off her feet.				swept	homographic	['broom', 'floor', 'cleaning', 'bristles', 'dust', 'stroke']	['romance', 'infatuation', 'attraction', 'charmed', 'emotion', 'love']	balayé	['balai', 'sol', 'nettoyage', 'poils', 'poussière', 'mouvement']	['romance', 'infatuation', 'attraction', 'charme', 'émotion', 'amour']				"[{""left"":""ballet"",""right"":""balai"",""relation"":""same_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.77,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5,""overall_score"":0.7242},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""moelle"",""right"":""poils"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8176,""french_naturalness"":0.42,""semantic_surprise"":0.6697,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6343},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
337	A jelly truck and a biscuit truck collided yesterday-police are a trifle concerned.				trifle	homographic	['dessert', 'custard', 'sponge', 'layer', 'cream', 'confectionery']	['insignificant', 'minor', 'slight', 'unimportant', 'trivial', 'minimal']	bagatelle	['dessert', 'crème', 'biscuit', 'couche', 'mousse', 'confiserie']	['insignifiant', 'mineur', 'léger', 'superficiel', 'trivial', 'minimal']				[]	0
338	A job circumcising elephants isn't so bad. The base salary is small but the tips are big.				tips	homographic	['gratuity', 'bonus', 'money', 'income', 'payment', 'reward']	['extremity', 'apex', 'end', 'point', 'edge', 'foreskin']	pourboires	['gratification', 'prime', 'argent', 'revenu', 'paiement', 'récompense']	['extrémité', 'sommet', 'fin', 'pointe', 'bord', 'prépuce']				"[{""left"":""au point"",""right"":""au loin"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8366,""french_naturalness"":0.55,""semantic_surprise"":0.6974,""semantic_domain_similarity"":0.7395,""pun_pivot_usability"":0.58,""overall_score"":0.6835},""export_lane"":""close_B_to_other""}]"	1
339	A kangaroo that can't jump is completely hopless.				hopless	homophonic	['jump', 'leap', 'bound', 'spring', 'movement', 'kangaroo']	['despair', 'desperate', 'pessimistic', 'gloomy', 'futile', 'dejected']	sans-saut	['saut', 'bond', 'élan', 'sautillement', 'mouvement', 'kangourou']	['désespoir', 'désespéré', 'pessimiste', 'sombre', 'futile', 'abattu']				[]	0
340	A karate school restaurant served mainly chops.				chops	homographic	['strike', 'karate', 'blow', 'hand', 'martial', 'impact']	['rib', 'meat', 'lamb', 'pork', 'cutlet', 'portion']	côtelettes	['frapper', 'karaté', 'coup', 'main', 'martial', 'impact']	['côte', 'viande', 'agneau', 'porc', 'escalope', 'portion']				[]	0
