id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
4011	Yesterday, I accidentally swallowed some food coloring. The doctor says I'm okay, but I feel like I've dyed a little inside.				dyed	homophonic	['pigment', 'colorant', 'stain', 'tint', 'fabric', 'hue']	['perish', 'expire', 'deceased', 'passing', 'mortality', 'terminal']	teint	['pigment', 'colorant', 'tacher', 'teinte', 'tissu', 'nuance']	['périr', 'expirer', 'décédé', 'trépas', 'mortalité', 'terminal']				[]	0
4012	Yikes! The coolest way to take your vitamins!				coolest	homographic	['temperature', 'chilled', 'frozen', 'arctic', 'refrigerated', 'cold']	['trendy', 'popular', 'fashionable', 'modern', 'stylish', 'impressive']	frais	['température', 'glacé', 'congelé', 'arctique', 'réfrigéré', 'froid']	['branché', 'populaire', 'tendance', 'moderne', 'élégant', 'impressionnant']				"[{""left"":""tendance"",""right"":""tangence"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8543,""french_naturalness"":0.54,""semantic_surprise"":0.6499,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7016},""export_lane"":""close_B_to_other""}]"	1
4013	Yogi had a whiskey, water, and tea drink every night. He was a toddy bear.				toddy	homophonic	['alcohol', 'whiskey', 'beverage', 'warm', 'liquid', 'cocktail']	['teddy', 'bear', 'stuffed', 'toy', 'cuddly', 'plush']	toddy	['alcool', 'whisky', 'boisson', 'chaud', 'liquide', 'cocktail']	['ourson', 'ours', 'rembourré', 'jouet', 'câlin', 'peluche']				"[{""left"":""joins"",""right"":""jouet"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8135,""french_naturalness"":0.42,""semantic_surprise"":0.6674,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6327},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""joint"",""right"":""jouet"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8135,""french_naturalness"":0.42,""semantic_surprise"":0.6674,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6327},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_B2_A01_DETACHED""}]"	3
4014	You call, we haul, that's all.				haul	homophonic	['transport', 'carry', 'freight', 'truck', 'load', 'move']	['hall', 'corridor', 'passage', 'entrance', 'lobby', 'room']	hall	['transport', 'transportation', 'fret', 'camionnage', 'chargement', 'mouvement']	['couloir', 'passage', 'entrée', 'vestibule', 'salle', 'lobby']				"[{""left"":""passage"",""right"":""paillage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8257,""french_naturalness"":0.54,""semantic_surprise"":0.6341,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6907},""export_lane"":""close_B_to_other""}]"	1
4015	You came here from Grodyburger's, I presume.				presume	homographic	['assume', 'suppose', 'infer', 'guess', 'deduce', 'conclude']	['dare', 'venture', 'bold', 'arrogance', 'audacity', 'intrude']	présumer	['supposer', 'conjecturer', 'déduire', 'croire', 'imaginer', 'conclure']	['oser', 'aventurer', 'hardi', 'arrogance', 'audace', 'immiscer']				[]	0
4016	You can measure a man's love by his overall sighs.				overall sighs	homophonic	['height', 'width', 'dimensions', 'scale', 'magnitude']	['exhale', 'breath', 'emotion', 'longing', 'despair', 'vocal']	soupirs globaux	['hauteur', 'largeur', 'dimensions', 'échelle', 'ampleur']	['expiration', 'souffle', 'émotion', 'aspiration', 'désespoir', 'vocal']				"[{""left"":""ampleur"",""right"":""empereur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8149,""french_naturalness"":0.54,""semantic_surprise"":0.6282,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6788},""export_lane"":""close_A_to_other""},{""left"":""voua"",""right"":""voix"",""relation"":""same_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.7857,""semantic_domain_similarity"":0.7468,""pun_pivot_usability"":0.5,""overall_score"":0.7017},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
4017	You can't tell from a blood test whether a murder was committed... in cold blood!				cold blood	homographic	['temperature', 'circulatory', 'chilled', 'plasma', 'biology', 'veins']	['ruthless', 'premeditated', 'callous', 'merciless', 'cruel', 'intentional']	sang-froid	['température', 'circulatoire', 'refroidi', 'plasma', 'biologie', 'veines']	['impitoyable', 'prémédité', 'insensible', 'sans-pitié', 'cruel', 'intentionnel']				"[{""left"":""vaine"",""right"":""veines"",""relation"":""same_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.77,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5,""overall_score"":0.7242},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
4018	You can't trust a tiger. You never know when he might be lion.				lion	homophonic	['feline', 'predator', 'carnivore', 'mane', 'safari', 'panthera']	['deception', 'falsehood', 'unruth', 'dishonesty', 'fabrication', 'perjury']	lion	['félin', 'prédateur', 'carnivore', 'crinière', 'safari', 'panthera']	['tromperie', 'mensonge', 'inexactitude', 'malhonnêteté', 'fabrication', 'parjure']				[]	0
4019	You decide what kind of light bulbs to buy by a process of illumination.				illumination	homographic	['light', 'brightness', 'lumens', 'glow', 'radiation', 'photons']	['intellect', 'clarity', 'logic', 'insight', 'deduction', 'reasoning']	illumination	['lumière', 'clarté', 'lumens', 'lueur', 'rayonnement', 'photons']	['intellect', 'lucidité', 'logique', 'intuition', 'déduction', 'raisonnement']				"[{""left"":""lueur"",""right"":""leur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8734,""french_naturalness"":0.54,""semantic_surprise"":0.6604,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7088},""export_lane"":""close_A_to_other""},{""left"":""lueur"",""right"":""leurrent"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8734,""french_naturalness"":0.54,""semantic_surprise"":0.6604,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6917},""export_lane"":""close_A_to_other""}]"	2
4020	You drive the deal!				drive	homographic	['steering', 'automobile', 'accelerate', 'engine', 'road', 'vehicle']	['motivation', 'ambition', 'momentum', 'effort', 'determination', 'propel']	élan	['conduite', 'automobile', 'accélérer', 'moteur', 'route', 'véhicule']	['motivation', 'ambition', 'impulsion', 'effort', 'détermination', 'propulser']				"[{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.6475,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.6419,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6961},""export_lane"":""close_A_to_other""}]"	2
4021	You have a warrior's heart. I think I'll take it.				heart	homographic	['courage', 'bravery', 'spirit', 'valor', 'mettle', 'fortitude']	['organ', 'blood', 'muscle', 'anatomy', 'chest', 'cardiac']	coeur	['courage', 'bravoure', 'esprit', 'valeur', 'tempérament', 'force']	['organe', 'sang', 'muscle', 'anatomie', 'poitrine', 'cardiaque']				"[{""left"":""valeur"",""right"":""valseur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8747,""french_naturalness"":0.54,""semantic_surprise"":0.6611,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7093},""export_lane"":""close_A_to_other""},{""left"":""courage"",""right"":""courtage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8188,""french_naturalness"":0.54,""semantic_surprise"":0.6303,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6803},""export_lane"":""close_A_to_other""},{""left"":""courage"",""right"":""coulage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8182,""french_naturalness"":0.54,""semantic_surprise"":0.63,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6801},""export_lane"":""close_A_to_other""},{""left"":""valeur"",""right"":""vanneur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.812,""french_naturalness"":0.54,""semantic_surprise"":0.6266,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6778},""export_lane"":""close_A_to_other""}]"	4
4022	You have always told me it was Ernest. I have introduced you to everyone as Ernest. You answer to the name of Ernest. You look as if your name was Ernest. You are the most earnest looking person I ever saw in my life.				Ernest	homophonic	['name', 'gentleman', 'man', 'identity', 'title', 'individual']	['serious', 'sincere', 'solemn', 'grave', 'honest', 'diligent']	Ernest	['Prénom', 'Gentleman', 'Homme', 'Identité', 'Titre', 'Individu']	['Sérieux', 'Sincère', 'Solennel', 'Grave', 'Honnête', 'Diligent']				[]	0
4023	You have to fill out many government forms because there are many forms of government.				forms	homographic	['document', 'paperwork', 'application', 'template', 'fields', 'records']	['structure', 'system', 'organization', 'hierarchy', 'framework', 'regime']	formes	['document', 'formulaire', 'demande', 'modèle', 'champs', 'registres']	['structure', 'système', 'organisation', 'hiérarchie', 'cadre', 'régime']				[]	0
4024	You have to give credit to people who work in stores during a holiday-and many people do.				credit	homographic	['praise', 'recognition', 'honor', 'approval', 'tribute']	['finance', 'payment', 'transaction', 'retail', 'balance', 'debt']	crédit	['louange', 'reconnaissance', 'honneur', 'approbation', 'hommage']	['finance', 'paiement', 'transaction', 'commerce', 'solde', 'dette']				[]	0
4025	You heard about drug dealers being interrogated by the police? They do crack.				crack	homographic	['cocaine', 'drug', 'smoke', 'addiction', 'dealer', 'narcotic']	['confess', 'break', 'talk', 'pressure', 'interrogation', 'admit']	craquer	['cocaïne', 'drogue', 'fumer', 'dépendance', 'revendeur', 'stupéfiant']	['avouer', 'céder', 'parler', 'pression', 'interrogatoire', 'admettre']				[]	0
4026	You helped us create some buzz on free cone day. Now see how we're doing our part to save the honey bees.				buzz	homographic	['hype', 'excitement', 'publicity', 'promotion', 'trending', 'attention']	['bee', 'insect', 'drone', 'humming', 'vibration', 'pollinator']	bourdonnement	['battage', 'excitation', 'publicité', 'promotion', 'tendance', 'attention']	['abeille', 'insecte', 'bourdon', 'vibration', 'vrombissement', 'pollinisateur']				"[{""left"":""tendance"",""right"":""tangence"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8543,""french_naturalness"":0.54,""semantic_surprise"":0.6499,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7016},""export_lane"":""close_A_to_other""}]"	1
4027	You know the problem with grapes these days. People just aren't raisin them right.				raisin	homophonic	['fruit', 'dried', 'vine', 'snack', 'sweet', 'berry']	['raising', 'parenting', 'growth', 'nurture', 'development', 'rearing']	raisin	['fruit', 'sec', 'vigne', 'goûter', 'sucré', 'baie']	['éducation', 'parentalité', 'croissance', 'soin', 'développement', 'élevage']				"[{""left"":""croissance"",""right"":""croyance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.9288,""french_naturalness"":0.54,""semantic_surprise"":0.6908,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7298},""export_lane"":""close_B_to_other""}]"	1
4028	You know what happens after you miss math class? It starts adding up.				adding up	homographic	['summation', 'arithmetic', 'calculation', 'addition', 'numbers', 'equations']	['consequences', 'accumulation', 'result', 'mounting', 'increasing', 'effect']	addition	['somme', 'arithmétique', 'calcul', 'addition', 'nombres', 'équations']	['conséquences', 'accumulation', 'résultat', 'montée', 'croissance', 'effet']				"[{""left"":""croissance"",""right"":""croyance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.9288,""french_naturalness"":0.54,""semantic_surprise"":0.6908,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7298},""export_lane"":""close_B_to_other""}]"	1
4029	You know what happens after you miss math class? It starts adding up.				adding up	homographic	['summation', 'arithmetic', 'calculation', 'plus', 'total', 'equation']	['consequence', 'accumulation', 'result', 'climax', 'logic', 'clarity']	addition	['somme', 'arithmétique', 'calcul', 'plus', 'total', 'équation']	['conséquence', 'accumulation', 'résultat', 'aboutissement', 'logique', 'clarté']				[]	0
4030	You often hear of a good wine through the grapevine.				grapevine	homographic	['vineyard', 'viticulture', 'climbing', 'fruit', 'harvest', 'grapes']	['rumor', 'gossip', 'hearsay', 'communication', 'whisper', 'network']	vigne	['vignoble', 'viticulture', 'grimpant', 'fruit', 'vendange', 'raisin']	['rumeur', 'commérage', 'ouï-dire', 'communication', 'murmure', 'réseau']				"[{""left"":""comté"",""right"":""conté"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.815,""semantic_domain_similarity"":0.6136,""pun_pivot_usability"":0.969,""overall_score"":0.902},""export_lane"":""close_B_to_other""},{""left"":""comté"",""right"":""compté"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.88,""semantic_surprise"":0.815,""semantic_domain_similarity"":0.6136,""pun_pivot_usability"":0.927,""overall_score"":0.8875},""export_lane"":""close_B_to_other""},{""left"":""rumeur"",""right"":""fumeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":7,""scores"":{""phonetic_match"":0.8014,""french_naturalness"":0.54,""semantic_surprise"":0.6208,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6737},""export_lane"":""close_B_to_other""}]"	3
4031	You really are addicted to soccer, you should think of kicking the habit.				kicking	homographic	['soccer', 'ball', 'foot', 'strike', 'goal', 'athlete']	['quitting', 'addiction', 'stop', 'habit', 'recovery', 'abandon']	frapper	['football', 'ballon', 'pied', 'coup', 'but', 'athlète']	['arrêter', 'addiction', 'finir', 'habitude', 'guérison', 'abandonner']				[]	0
4032	"""You resemble a goat,"" he said satirically."				satirically	homophonic	['irony', 'sarcasm', 'mockery', 'parody', 'witticism', 'ridicule']	['satyr', 'faun', 'mythology', 'goat', 'hoof', 'horns']	satiriquement	"['ironie', 'sarcasme', 'moquerie', 'parodie', ""trait d'esprit"", 'ridicule']"	['satyre', 'faune', 'mythologie', 'bouc', 'sabot', 'cornes']				[]	0
4033	"""You resemble a goat,"" he said satirically."				satirically	homophonic	['sarcastic', 'ironic', 'mockery', 'witty', 'derisive', 'parody']	['satyr', 'mythology', 'goat', 'faun', 'nature', 'creature']	satiriquement	['sarcastique', 'ironique', 'moquerie', 'spirituel', 'dérisoire', 'parodie']	['satyre', 'mythologie', 'bouc', 'faune', 'nature', 'créature']				[]	0
4034	You see, if one plays good music, people don't listen, and if one plays bad music, people don't talk.				talk	homographic	['conversation', 'speech', 'chatter', 'discourse', 'communication']	['complain', 'criticize', 'gossip', 'objection', 'commentary']	parler	['conversation', 'discours', 'bavardage', 'exposé', 'communication']	['plainte', 'critique', 'commérage', 'objection', 'commentaire']				"[{""left"":""comté"",""right"":""conté"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.815,""semantic_domain_similarity"":0.6136,""pun_pivot_usability"":0.969,""overall_score"":0.902},""export_lane"":""close_B_to_other""},{""left"":""comté"",""right"":""compté"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.88,""semantic_surprise"":0.815,""semantic_domain_similarity"":0.6136,""pun_pivot_usability"":0.927,""overall_score"":0.8875},""export_lane"":""close_B_to_other""}]"	2
4035	You should always use basil the day you buy it-as they say, herb today, gone tomorrow.				herb	homophonic	['basil', 'oregano', 'plant', 'flavoring', 'culinary', 'leaf']	['heard', 'listened', 'perceived', 'audible', 'sound', 'witnessed']	herbe	['basilic', 'origan', 'plante', 'assaisonnement', 'culinaire', 'feuille']	['entendu', 'écouté', 'perçu', 'audible', 'son', 'témoigné']				"[{""left"":""perde"",""right"":""perce"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8063,""french_naturalness"":0.42,""semantic_surprise"":0.6935,""semantic_domain_similarity"":0.6815,""pun_pivot_usability"":0.42,""overall_score"":0.6035},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
