id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
2011	Missionaries like open hooded cars because they are convertible.				convertible	homographic	['a car with a folding roof', 'cabriolet', 'open-top vehicle']	['able to be changed in belief', 'proselytizable', 'reformable']	convertible	['une voiture avec un toit escamotable', 'cabriolet', 'véhicule décapotable']	['capable de changer de croyance', 'prosélytisable', 'réformable']
2012	Mobil 1. The oil that's changing oil.				changing	homographic	['transforming', 'innovating', 'revolutionizing']	['replacing', 'exchanging', 'draining and refilling']	changeant	['transformant', 'innovant', 'révolutionnant']	['remplaçant', 'échangeant', 'vidangeant et remplissant']
2013	Modern fashion designs are often presented with tongue in chic.				chic	homophonic	['cheek', 'jowl', 'side of the face']	['chic', 'fashionable', 'stylish', 'elegant', 'trendy']	chic	['joue', 'mâchoire', 'côté du visage']	['chic', 'à la mode', 'stylé', 'élégant', 'branché']
2014	Modiano, like an open book.				book	homographic	['tome', 'volume', 'novel', 'publication']	['transparent', 'uncomplicated', 'easily understood', 'candid person']	livre	['tome', 'volume', 'roman', 'publication']	['transparent', 'peu compliqué', 'facilement compris', 'personne franche']
2015	Molecules boiling points vary to some degree.				degree	homographic	['unit of temperature', 'measurement', 'graduation', 'increment']	['extent', 'amount', 'level', 'measure', 'proportion']	degré	['unité de température', 'mesure', 'remise de diplôme', 'incrément']	['étendue', 'quantité', 'niveau', 'mesure', 'proportion']
2016	Money doesn't grow on sprees.				sprees	homophonic	['trees', 'plants', 'growth', 'foliage']	['binges', 'outpourings', 'extravagances', 'revels']	sprees	['arbres', 'plantes', 'croissance', 'feuillage']	['orgies', 'débordements', 'extravagances', 'festivités']
2017	Money launderers are filthy rich!				filthy	homographic	['dirty', 'grimy', 'soiled', 'unwashed']	['extremely', 'excessively', 'obscene', 'very']	crasseux	['sale', 'encrassé', 'souillé', 'non lavé']	['extrêmement', 'excessivement', 'obscène', 'très']
2018	More truck for your buck.				buck	homographic	['dollar', 'money', 'currency']	['value', 'utility', 'standard', 'male deer']	buck	['dollar', 'argent', 'devise']	['valeur', 'utilité', 'étalon', 'cerf mâle']
2019	Morticians make you feel dead gorgeous.				dead	homographic	['deceased', 'lifeless', 'expired', 'departed']	['extremely', 'very', 'completely', 'absolutely']	mort	['décédé', 'sans vie', 'expiré', 'disparu']	['extrêmement', 'très', 'complètement', 'absolument']
2020	Most Manchester United fans will only drink tea because they have all the cups.				cups	homographic	['vessels', 'mugs', 'teacups', 'goblets']	['trophies', 'awards', 'championships', 'titles']	tasses	['récipients', 'mugs', 'tasses à thé', 'gobelets']	['trophées', 'récompenses', 'championnats', 'titres']
2021	Most hunters are nice because they're such deer people.				deer	homophonic	['buck', 'doe', 'venison', 'ruminant']	['dear', 'beloved', 'precious', 'kind', 'darling']	cerf	['mâle', 'biche', 'venaison', 'ruminant']	['cher', 'bien-aimé', 'précieux', 'gentil', 'chéri']
2022	Most males in a men's room are stand-up guys.				stand-up	homographic	['erect', 'upright', 'vertical', 'standing']	['honest', 'reliable', 'principled', 'trustworthy', 'honorable']	debout	['érigé', 'droit', 'vertical', 'tenant debout']	['honnête', 'fiable', 'intègre', 'digne de confiance', 'honorable']
2023	Most rules of thumb suck.				thumb	homographic	['heuristic', 'principle', 'general law', 'method']	['digit', 'pollex', 'finger', 'opposable appendage']	pouce	['heuristique', 'principe', 'loi générale', 'méthode']	['doigt', 'pollex', 'doigt', 'appendice opposable']
2024	Most samurai refused to shave. They were bushi.				bushi	homophonic	['bushy', 'shaggy', 'unshaven', 'thick', 'hairy']	['bushi', 'samurai', 'warrior', 'Japanese fighter', 'knight']	bushi	['touffu', 'bourru', 'mal rasé', 'épais', 'poilu']	['bushi', 'samouraï', 'guerrier', 'combattant japonais', 'chevalier']
2025	Most tea drinkers will not socialize with a bad element at work because it is just not their cup of tea.				cup of tea	homographic	['beverage', 'steeped drink', 'hot infusion']	['preference', 'inclination', 'interest', 'liking']	tasse de thé	['boisson', 'boisson infusée', 'infusion chaude']	['préférence', 'inclination', 'intérêt', 'penchant']
2026	"Mr. Coffee returns from Soviet Russia: ""I have seen the future and it perks"""				perks	homographic	['brews', 'percolates', 'filters']	['benefits', 'advantages', 'improves', 'brightens']	avantages	['percole', 'infuse', 'filtre']	['bénéfices', 'atouts', 'améliore', 'égaye']
2027	Ms. Earhart's loss to aviation could never be ameliorated.				ameliorated	homophonic	['improved', 'bettered', 'enhanced']	['Amelia rated', 'ranked Amelia', 'evaluated Amelia Earhart']	amélioré	['amélioré', 'bonifié', 'augmenté']	['Amelia a noté', 'Amelia classée', 'Amelia Earhart évaluée']
2028	"Ms. von Karma's logic is perfect. There is no way for you to poke a hole in it. (It looks like I've found the ""hole"" I was looking for!)"				hole	homographic	['flaw', 'logical gap', 'inconsistency', 'error', 'weakness']	['opening', 'perforation', 'void', 'gap', 'aperture']	trou	['faille', 'lacune logique', 'incohérence', 'erreur', 'faiblesse']	['ouverture', 'perforation', 'vide', 'brèche', 'orifice']
2029	Murder with knives is very messy, and I suggest not taking a stab at it.				stab	homographic	['thrust', 'puncture', 'pierce', 'knife wound']	['attempt', 'try', 'endeavor', 'effort']	coup de poignard	['poussée', 'piqûre', 'percer', 'coup de couteau']	['tentative', 'essai', 'effort', 'entreprise']
2030	Musical composers can use lots of Note paper.				Note	homographic	['musical tone', 'pitch', 'semibreve', 'quaver']	['written record', 'memo', 'message', 'notation']	Note	['tonalité musicale', 'hauteur de note', 'ronde', 'croche']	['écrit', 'mémo', 'message', 'notation']
2031	Musical mechanics always sing in parts.				parts	homographic	['melodies', 'harmonies', 'voices', 'sections']	['components', 'pieces', 'spares', 'fittings']	parties	['mélodies', 'harmonies', 'voix', 'sections']	['composants', 'pièces', 'rechanges', 'raccords']
2032	Musicians in bed use sheet music.				sheet	homographic	['bedsheet', 'linen', 'bedclothes', 'bedding']	['score', 'notation', 'manuscript', 'composition']	feuille	['drap de lit', 'linge', 'couvertures', 'literie']	['partition', 'notation', 'manuscrit', 'composition']
2033	Musicians need a leader because they don't know how to conduct themselves.				conduct	homographic	['direct', 'lead', 'orchestrate', 'guide']	['behave', 'comport', 'act', 'carry']	conduire	['diriger', 'mener', 'orchestrer', 'guider']	['se comporter', 'se conduire', 'agir', 'se tenir']
2034	My Past, Present and Future walked into the bar It was Tense				Tense	homographic	['Anxious', 'Nervous', 'Strained', 'Stressful', 'Tight']	['Grammatical time', 'Verb form', 'Past', 'Present', 'Future']	Temps	['Anxieux', 'Nerveux', 'Tendu', 'Stressant', 'Serré']	['Temps grammatical', 'Forme verbale', 'Passé', 'Présent', 'Futur']
2035	My advanced geometry class is full of squares.				squares	homographic	['quadrilaterals', 'four-sided polygons', 'equilateral rectangles']	['conventional people', 'old-fashioned individuals', 'bores', 'conformists']	carrés	['quadrilatères', 'polygones à quatre côtés', 'rectangles équilatéraux']	['personnes conventionnelles', 'individus démodés', 'personnes ennuyeuses', 'conformistes']
2036	"My boss came to me at lunch: ""Where the hell have you been? I've been trying to find you all morning!"" I shrugged and said: ""Good employees are hard to find."""				find	homographic	['locate', 'spot', 'discover', 'detect']	['recruit', 'hire', 'acquire', 'employ']	trouver	['localiser', 'repérer', 'découvrir', 'détecter']	['recruter', 'embaucher', 'acquérir', 'employer']
2037	My bottoms are tops.				tops	homographic	['upper garments', 'shirts', 'blouses', 'sweaters']	['superior', 'the best', 'first-rate', 'excellent']	tops	['hauts', 'chemises', 'chemisiers', 'pull-overs']	['supérieur', 'le meilleur', 'de premier ordre', 'excellent']
2038	My boyfriend and I started to date after he backed his car into mine. We met by accident.				accident	homographic	['collision', 'crash', 'impact', 'wreck']	['chance', 'coincidence', 'unintentional', 'fluke']	accident	['collision', 'crash', 'impact', 'naufrage']	['hasard', 'coïncidence', 'non intentionnel', 'coup de chance']
2039	My buddy asked me to look after his pet goose while he was away. I told him I wasn't down with that.				down	homographic	['unwilling', 'disinclined', 'against']	['feathers', 'plumage', 'soft under-feathers', 'goose-down']	duvet	['réticent', 'peu disposé', 'contre']	"['plumes', 'plumage', 'duvet doux', ""duvet d'oie""]"
2040	My cavity wasn't fixed by my regular dentist, but by a guy who was filling in.				filling in	homographic	['substituting', 'covering for', 'replacing temporarily', 'standing in']	['restoring a tooth', 'plugging a cavity', 'inserting a dental filling']	remplissage	"['remplacer', ""assurer l'intérim"", 'remplacer temporairement', 'suppléer']"	['restaurer une dent', 'combler une carie', 'insérer un plombage dentaire']
2041	My chronically runny-nosed friend, who staunchly opposes all independent emirates, was bothered by catarrh on his trip around the world.				catarrh	homophonic	['mucus', 'rhinitis', 'congestion', 'phlegm']	['Qatar', 'emirate', 'Persian Gulf state', 'Middle Eastern country']	catarrhe	['mucus', 'rhinite', 'congestion', 'flegme']	['Qatar', 'Émirat', 'État du golfe Persique', 'Pays du Moyen-Orient']
2042	My comb is invaluable-I can't part with it.				part	homographic	['separate', 'be divided', 'give away']	['comb line', 'hairline', 'styling division']	partir	['séparer', 'être divisé', 'donner']	['raie', 'implantation des cheveux', 'division de coiffage']
2043	My computer's mouse wouldn't work. Then it clicked.				clicked	homographic	['pressed', 'pushed', 'tapped', 'actuated']	['understood', 'realized', 'dawned', 'registered']	cliqué	['appuyé', 'pressé', 'tapoté', 'actionné']	['compris', 'réalisé', 'saisi', 'assimilé']
2044	"My daughter asked me if I was having fun doing the laundry. I replied, ""Loads."""				loads	homographic	['many', 'lots', 'plenty', 'a great deal']	['batches', 'washes', 'heaps of laundry', 'piles']	charges	['beaucoup', 'pas mal', 'plein', 'énormément']	['lessives', 'tournées de linge', 'tas de linge', 'piles']
2045	My daughter's studying natural medicine and I'm rooting for her.				rooting	homographic	['supporting', 'cheering', 'encouraging', 'backing']	['herbalism', 'plants', 'roots', 'botanical']	enracinement	['soutenir', 'encourager', 'applaudir', 'épauler']	['herboristerie', 'plantes', 'racines', 'botanique']
2046	My dentist seems distracted, I think he was brushing me off.				brushing	homographic	['scrubbing', 'cleaning', 'sweeping', 'grooming']	['dismissing', 'ignoring', 'shunning', 'disregarding']	brossage	['frotter', 'nettoyer', 'balayer', 'pansage']	['écarter', 'ignorer', 'fuir', 'mépriser']
2047	My dentist would simply not stop working on my teeth. He was abscessive compulsive.				abscessive	homophonic	['infected', 'ulcerated', 'pustular', 'abscess']	['obsessive', 'compulsive', 'preoccupied', 'fixated']	abcèssif	['infecté', 'ulcéré', 'pustuleux', 'abcès']	['obsessif', 'compulsif', 'préoccupé', 'fixé']
2048	My dog has a lot of potential, you just have to unleash it.				unleash	homographic	['release', 'releasing', 'letting loose', 'unlocking']	['remove a leash', 'unfasten a collar', 'untether', 'let off a lead']	déchaîner	['libérer', 'relâcher', 'laisser libre cours', 'débloquer']	['enlever une laisse', 'détacher un collier', 'détacher', 'lâcher la laisse']
2049	My dog swallowed my engagement ring. I ended up with a diamond in the ruff.				ruff	homophonic	['rough', 'unpolished', 'unfinished', 'crude', 'harsh']	['ruff', 'bark', 'woof', 'canine sound', 'dog noise']	wouf	['rugueux', 'non poli', 'inachevé', 'brut', 'dur']	['fraise', 'aboiement', 'ouaf', 'son canin', 'bruit de chien']
2050	My dog's gone because I spilled Spot remover on him.				Spot	homographic	['proper name', 'canine name', 'pet moniker']	['stain', 'blemish', 'mark', 'blotch']	Tache	"['nom propre', 'nom de chien', ""surnom d'animal de compagnie""]"	['souillure', 'imperfection', 'marque', 'éclaboussure']
2051	"My family scoffed when I had a divine inspiration I'd get rich selling my ""Beets Brule,"" but after I made my first million, they had to admit I made quite a prophet."				prophet	homophonic	['prophet', 'seer', 'oracle', 'diviner', 'soothsayer']	['profit', 'gain', 'earnings', 'revenue', 'return']	prophète	['prophète', 'voyant', 'oracle', 'devin', 'augure']	['profit', 'gain', 'revenu', 'bénéfice', 'rendement']
2052	"My family scoffed when I had a divine inspiration I'd get rich selling my ""Beets Brule,"" but after I made my first million, they had to admit I made quite a prophet."				prophet	homophonic	['prophet', 'seer', 'oracle', 'visionary', 'diviner']	['profit', 'gain', 'earnings', 'return', 'yield']	prophète	['prophète', 'voyant', 'oracle', 'visionnaire', 'devin']	['profit', 'gain', 'bénéfice', 'rendement', 'produit']
2053	My father slept under the bed, I think he was a little potty.				potty	homographic	['crazy', 'insane', 'mad', 'eccentric']	['chamber pot', 'toilet', 'commode', 'bedpan']	cinglé	['fou', 'insensé', 'enragé', 'excentrique']	['pot de chambre', 'toilettes', 'commode', 'bassin de lit']
2054	"My fave ice cereals: ""frosted"""				frosted	homographic	['sugar-coated', 'glazed', 'iced']	['frozen', 'chilled', 'rimed with frost']	givré	['sucré', 'glacé', 'nappé']	['congelé', 'refroidi', 'couvert de givre']
2055	My fear of planes has taken off.				taken off	homographic	['departed', 'launched', 'become airborne', 'lifted off']	['increased', 'escalated', 'surged', 'grown rapidly']	décollé	['parti', 'lancé', 'pris son envol', 'quitté le sol']	['augmenté', 'progressé', 'monté en flèche', 'connu une croissance rapide']
2056	My first time in an elevator was an uplifting experience. The second time, it really let me down.				uplifting	homographic	['physically raising', 'moving upward', 'elevating']	['inspiring', 'heartwarming', 'encouraging']	édifiant	['soulever physiquement', 'monter vers le haut', 'élever']	['inspirant', 'réconfortant', 'encourageant']
2057	My friend asked me to carve a sculpture out of a large rock. It was the hardest thing I've ever had to make!				hardest	homographic	['most difficult', 'most challenging', 'most strenuous']	['firmest', 'most solid', 'most rigid']	plus dur	['le plus difficile', 'le plus ardu', 'le plus éprouvant']	['le plus ferme', 'le plus solide', 'le plus rigide']
2058	My friend asked me to carve a sculpture out of a large rock. It was the hardest thing I've ever had to make!				hardest	homographic	['most difficult', 'most challenging', 'arduous', 'strenuous']	['most solid', 'firmest', 'densest', 'most rigid']	plus dur	['le plus difficile', 'le plus ardu', 'pénible', 'éreintant']	['le plus solide', 'le plus ferme', 'le plus dense', 'le plus rigide']
2059	"My friend asked me, ""what's the best part about living in Switzerland?"" I said ""I don't know, but the flag is a big plus."""				plus	homographic	['advantage', 'benefit', 'asset', 'positive']	['cross', 'addition symbol', 'mathematical sign', 'cruciform']	plus	['avantage', 'bénéfice', 'atout', 'positif']	"['croix', ""symbole d'addition"", 'signe mathématique', 'cruciforme']"
2060	My friend brought me a Swedish cake. I later discovered it was Stollen.				Stollen	homophonic	['stolen', 'thieved', 'pilfered', 'purloined']	['fruit bread', 'German cake', 'Christstollen']	Stollen	['volé', 'dérobé', 'pillé', 'soustrait']	['pain aux fruits', 'gâteau allemand', 'Christstollen']
2061	My friend came around for dinner. We ate for 20 minutes, then he fainted again.				fainted	homophonic	['passed out', 'collapsed', 'blacked out', 'swooned']	['feasted', 'finished eating', 'ate', 'fainte']	évanoui	"['perdre connaissance', ""s'effondrer"", 'tomber dans les pommes', 'défaillir']"	['festoyer', 'finir de manger', 'manger', 'feinte']
2062	My friend gave me a book about puns for my birthday and I loved it. It was two meaningful.				two	homophonic	['2', 'couple', 'pair', 'double']	['too', 'excessively', 'overly', 'extremely']	deux	['2', 'couple', 'paire', 'double']	['trop', 'excessivement', 'outre mesure', 'extrêmement']
2063	My friend lives by a cliff he's always telling me to drop over.				drop over	homographic	['visit', 'stop by', 'come over', 'drop in']	['fall off', 'plummet', 'tumble', 'descend a precipice']	passer	['visiter', 'passer voir', 'venir', 'faire un saut']	['tomber', 'dégringoler', 'chuter', 'descendre un précipice']
2064	My friend quit working at the pin factory. He felt there was no point to the job.				point	homographic	['sharp tip', 'spike', 'prong']	['purpose', 'meaning', 'utility']	pointe	['bout pointu', 'clou', 'pointe']	['but', 'signification', 'utilité']
2065	"My friend said, ""There's a lot of gold in those hills."" I replied, ""That's a load of bullion."""				bullion	homophonic	['gold bars', 'silver bars', 'ingots', 'precious metal']	['baloney', 'nonsense', 'lies', 'rubbish', 'bologna']	bouillon	"[""lingots d'or"", ""lingots d'argent"", 'lingots', 'métal précieux']"	['balivernes', 'non-sens', 'mensonges', 'foutaises', 'saucisson']
2066	My friend was fired from his job at the road department for stealing. I have to say I saw it coming. The last time I was at his house all the signs were there.				signs	homographic	['indications', 'clues', 'hints', 'signals', 'evidence']	['plaques', 'road signs', 'markers', 'notices', 'street signs']	signes	['indications', 'indices', 'allusions', 'signaux', 'preuves']	['plaques', 'panneaux de signalisation', 'marqueurs', 'avis', 'panneaux de rue']
2067	My friend's bakery burned down last night. Now his business is toast.				toast	homographic	['ruined', 'finished', 'destroyed', 'done for']	['sliced bread', 'browned bread', 'crispy bread']	toast	['fichu', 'fini', 'détruit', 'grillé']	['pain de mie', 'pain grillé', 'pain croustillant']
2068	My friends and I played a game of football on a pile of quarry rock-we lost on aggregate.				aggregate	homographic	['crushed stone', 'gravel', 'rubble', 'mineral filler']	['total score', 'combined result', 'cumulative', 'overall tally']	agrégat	['pierre concassée', 'gravier', 'décombres', 'charge minérale']	['score total', 'résultat combiné', 'cumulatif', 'bilan global']
2069	My friends call me Mesa because of my big butte.				butte	homophonic	['hill', 'plateau', 'mesa', 'knoll']	['butt', 'buttocks', 'rear', 'backside']	butte	['colline', 'plateau', 'mésa', 'butte']	['fesses', 'postérieur', 'derrière', 'fessier']
2070	My grandfather manufactured waistcoats-you might say he had a vested interest.				vested	homographic	['wearing a vest', 'waistcoated', 'clothed']	['personal', 'legal', 'entrenched', 'involved', 'fixed']	investi	['portant une veste', 'gileté', 'vêtu']	['personnel', 'juridique', 'établi', 'impliqué', 'fixe']
2071	My grandmother learned grammar by wrote.				wrote	homophonic	['transcribed', 'penned', 'recorded', 'composed', 'wrote']	['repetition', 'memorization', 'mechanical', 'habitual', 'rote']	écrit	['transcrit', 'rédigé', 'enregistré', 'composé', 'écrit']	['répétition', 'mémorisation', 'mécanique', 'habituel', 'par cœur']
2072	My heart starts aiken when Clay sings.				aiken	homophonic	['aching', 'hurting', 'sore', 'throbbing']	['Clay Aiken', 'American Idol singer', 'proper noun']	aiken	['douloureux', 'souffrant', 'endolori', 'lancinant']	"['Clay Aiken', ""Chanteur d'American Idol"", 'nom propre']"
2073	My insurance did not cover acupuncture, so I got stuck with the bill.				stuck	homographic	['punctured', 'pricked', 'pierced', 'stabbed']	['burdened', 'saddled', 'forced to pay', 'left with']	piqué	['crevé', 'percé', 'transpercé', 'poignardé']	['chargé', 'imposé', 'forcé de payer', 'laissé avec']
2074	My investments are worth more every day, he said appreciatively.				appreciatively	homographic	['gratefully', 'thankfully', 'with gratitude']	['increasing in value', 'gaining worth', 'monetarily growing']	avec reconnaissance	['gratuitement', 'avec gratitude', 'avec remerciement']	['prenant de la valeur', 'gagnant de la valeur', 'croissance monétaire']
2075	My mate swallowed a cordless vacuum cleaner, they took him to hospital and he is picking up nicely.				picking up	homographic	['recovering', 'improving', 'getting better']	['collecting dust', 'vacuuming', 'cleaning']	ramasser	"['se rétablir', ""s'améliorer"", 'aller mieux']"	"['collecter la poussière', ""passer l'aspirateur"", 'nettoyer']"
2076	My mate who's an origami teacher, has quit her job. Apparently... 1. There was too much paperwork. 2. She kept folding under pressure. 3... she just couldn't cut it...				folding	homographic	['bending', 'creasing', 'pleating', 'shaping paper']	['collapsing', 'succumbing', 'yielding', 'giving up']	pliage	['plier', 'froisser', 'plisser', 'façonner le papier']	"[""s'effondrer"", 'succomber', 'céder', 'abandonner']"
2077	My math class started working on 2D shapes, but I lost interest. It was just too plane.				plane	homophonic	['plane', 'two-dimensional', 'flat surface', 'geometric']	['plain', 'boring', 'uninteresting', 'simple']	plan	['plan', 'bidimensionnel', 'surface plane', 'géométrique']	['ordinaire', 'ennuyeux', 'peu intéressant', 'simple']
2078	My mom ran out of poultry seasoning so she winged it.				winged	homographic	['improvised', 'ad-libbed', 'extemporized', 'spontaneous']	['pertaining to wings', 'poultry-related', 'avian', 'feathered']	ailé	['improvisé', 'improvisation', 'impromptu', 'spontané']	['relatif aux ailes', 'lié à la volaille', 'aviaire', 'plumeux']
2079	My name is Abbie. I'm a Mother Superior.				Abbie	homophonic	['Abbie', 'Abigail', 'female name', 'personal name']	['abbey', 'convent', 'monastery', 'cloisters', 'nunnery']	Abbie	['Abbie', 'Abigail', 'prénom féminin', 'nom personnel']	['abbaye', 'couvent', 'monastère', 'cloître', 'prieuré']
2080	My name is Art, I'm a museum curator.				Art	homographic	['Arthur', 'name', 'proper noun', 'identity']	['artwork', 'fine art', 'creativity', 'paintings', 'sculptures', 'exhibits']	Art	['Arthur', 'prénom', 'nom propre', 'identité']	"[""œuvre d'art"", 'beaux-arts', 'créativité', 'peintures', 'sculptures', 'expositions']"
2081	My name is Avery. I raise birds.				Avery	homophonic	['Avery', 'Given name', 'Proper noun']	['Aviary', 'Birdcage', 'Enclosure', 'Volary']	Avery	['Avery', 'Prénom', 'Nom propre']	['Volière', 'Cage à oiseaux', 'Enclos', 'Colombier']
2082	My name is Bea. I'm in the honey business.				Bea	homophonic	['Beatrice', 'proper name', 'nickname']	['bee', 'honeybee', 'bumblebee', 'pollinator', 'drone']	Béa	['Béatrice', 'nom propre', 'surnom']	['abeille', 'abeille à miel', 'bourdon', 'pollinisateur', 'faux bourdon']
2083	My name is Belle. I play the carillon.				Belle	homophonic	['proper name', 'female name', 'Isabella']	['bell', 'chime', 'gong', 'musical instrument']	Belle	['nom propre', 'prénom féminin', 'Isabelle']	['cloche', 'carillon', 'gong', 'instrument de musique']
2084	My name is Bet. I'm a coupier.				Bet	homographic	['Elizabeth', 'Beth', 'name', 'moniker']	['wager', 'gamble', 'stake', 'ante']	Pari	['Elizabeth', 'Beth', 'nom', 'moniker']	"['pari', ""jeu d'argent"", 'mise', 'enjeu']"
2085	My name is Bette, I'm a gambler				Bette	homophonic	['Bette', 'female name', 'Elizabeth']	['bet', 'wager', 'gamble', 'stake']	Bette	['Bette', 'prénom féminin', 'Élisabeth']	"['pari', 'gageure', ""jeu d'argent"", 'mise']"
2086	My name is Bill. I run a collection agency				Bill	homographic	['William', 'First name', 'Proper noun']	['Invoice', 'Statement of charges', 'Account', 'Debt notice']	Facture	['Guillaume', 'Prénom', 'Nom propre']	['Facture', 'Relevé de frais', 'Compte', 'Avis de dette']
2087	My name is Brandy. The bartender.				Brandy	homographic	"['proper name', 'given name', ""individual's name""]"	['liquor', 'spirit', 'cognac', 'distilled wine']	Brandy	"['nom propre', 'prénom', ""nom d'individu""]"	['eau-de-vie', 'spiritueux', 'cognac', 'vin distillé']
2088	My name is Brooks. I'm an irrrigation consultant				Brooks	homographic	['proper name', 'surname', 'family name']	['streams', 'creeks', 'rivulets', 'small rivers', 'waterways']	Brooks	['nom propre', 'nom de famille', 'patronyme']	"['ruisseaux', 'crecs', 'ruisselets', 'petites rivières', ""cours d'eau""]"
2089	My name is Bud. I'm in flowers.				Bud	homographic	['Buddy', 'Friend', 'Proper name', 'Nickname']	['Blossom', 'Shoot', 'Sprout', 'Flower head']	Bourgeon	['Pote', 'Ami', 'Nom propre', 'Surnom']	['Floraison', 'Pousse', 'Jeune pousse', 'Bouton de fleur']
2090	My name is Candy. I'm a confectioner.				Candy	homographic	['proper name', 'Candice', 'personal identity']	['sweets', 'confectionery', 'sugarplums', 'bonbons']	Sucrerie	['nom propre', 'Candice', 'identité personnelle']	['douceurs', 'confiseries', 'sucreries', 'bonbons']
2091	My name is Carol. I sing during the holidays.				Carol	homographic	['given name', 'proper noun', 'female name']	['hymn', 'noel', 'Christmas song', 'chant']	Carol	['prénom', 'nom propre', 'prénom féminin']	['hymne', 'noël', 'chant de Noël', 'cantique']
2092	My name is Cary. I'm a porter.				Cary	homophonic	['Cary', 'Given name', 'Proper noun']	['Carry', 'Transport', 'Bear', 'Convey', 'Move']	Cary	['Cary', 'Prénom', 'Nom propre']	['Porter', 'Transporter', 'Soutenir', 'Transmettre', 'Déplacer']
2093	My name is Charity, a televangelist				Charity	homographic	['personal name', 'given name', 'identification']	['benevolence', 'philanthropy', 'almsgiving', 'donations', 'aid']	Charité	['prénom', 'nom de baptême', 'identification']	['bienfaisance', 'philanthropie', 'aumône', 'dons', 'aide']
2094	My name is Chuck, I'm a butcher.				Chuck	homographic	['Charles', 'nickname', 'proper noun']	['cut of beef', 'shoulder meat', 'toss', 'throw']	Chuck	['Charles', 'surnom', 'nom propre']	"['paleron', ""viande d'épaule"", 'lancer', 'jeter']"
2095	My name is Clarence, I specialize in end-of-season inventory closeout sales.				Clarence	homophonic	['personal name', 'individual identifier']	['clearance', 'liquidation', 'reduction', 'mark-down']	Clarence	['prénom', 'identifiant individuel']	['déstockage', 'liquidation', 'réduction', 'rabais']
2096	My name is Clay. I make pottery.				Clay	homographic	"['proper name', 'given name', ""individual's identity""]"	['earth', 'mud', 'terracotta', 'argil', 'ceramic material']	Argile	"['nom propre', 'prénom', ""identité d'un individu""]"	['terre', 'boue', 'terre cuite', 'argile', 'matériau céramique']
