id_en	shuffled_candidates_json
45	"[{""id"":66709,""pun"":""« J'en mange une grosse à chaque repas », annonça-t-il crûment."",""run"":""claude""},{""id"":79471,""pun"":""« J'ai mangé cent quarante-quatre escargots », dit-il grossièrement. La fourchette était à la hauteur."",""run"":""claude""},{""id"":65948,""pun"":""« J’en avale cent quarante-quatre : une grosse », se vanta-t-il grossièrement."",""run"":""gpt_single""},{""id"":34654,""pun"":""Il a mangé une grosse de beignets. C'était gros à avaler, mais il l'a dit sans détour."",""run"":""claude""},{""id"":37025,""pun"":""Il avala une grosse de pralines d'un seul coup. On peut dire qu'il voyait les choses en gros."",""run"":""claude""},{""id"":35975,""pun"":""« Je peux en manger cent quarante-quatre », dit-il avec une grossièreté sans pareil."",""run"":""claude""},{""id"":49793,""pun"":""Il annonça qu'il mangerait une grosse de tartes. On trouvait sa vantardise un peu grosse."",""run"":""claude""},{""id"":36169,""pun"":""« J'ai avalé une grosse de bonbons », dit-il. Carrément, c'est gros à croire — mais lui, il digère les chiffres en gros."",""run"":""claude""},{""id"":78174,""pun"":""« Je mange douze douzaines de huîtres », lâcha-t-il grosso modo."",""run"":""claude""},{""id"":89829,""pun"":""« Je peux engloutir une grosse de croissants », se vanta-t-il. La boulangère trouvait ça grossier."",""run"":""claude""},{""id"":82762,""pun"":""Il se vantait d'avaler une grosse de macarons. On appelle ça manger gros."",""run"":""claude""},{""id"":87403,""pun"":""Il prétendait manger une grosse de saucisses. Ses amis trouvaient ça dur à digérer… et lui aussi."",""run"":""claude""},{""id"":97023,""pun"":""« Je peux manger une grosse de gaufres », se vanta-t-il. C'était gros comme une maison."",""run"":""claude""},{""id"":70862,""pun"":""« Je pourrais en engloutir cent », se vanta-t-il sans faim."",""run"":""gemini_pro_single""}]"
46	"[{""id"":42204,""pun"":""« Je vois clair », dit-il, guindé — ce qui n'est pas étonnant quand on est hissé sur des échasses."",""run"":""claude""},{""id"":97483,""pun"":""\""J'habite au dernier étage du gratte-ciel\"", répondit-il d'un ton bien élevé."",""run"":""gemini_pro""},{""id"":33092,""pun"":""« Je vois tout à travers la vitre », dit-il de façon empesée — ou plutôt, depuis ses échasses."",""run"":""claude""},{""id"":51587,""pun"":""« La vue est superbe depuis ma fenêtre », dit-il, perché sur ses échasses comme d'habitude."",""run"":""claude""},{""id"":17912,""pun"":""Il regardait par la fenêtre d'un air pincé. Il faut dire que ses échasses lui pinçaient les fesses."",""run"":""claude""},{""id"":93947,""pun"":""Il regardait par la fenêtre d'un air guindé. Normal, il était sur ses grands échas-ses."",""run"":""claude""},{""id"":75606,""pun"":""« Je peux voir à travers la lucarne », dit-il d'une voix haut perchée."",""run"":""gemini_pro_single""},{""id"":18905,""pun"":""« Quelle belle vue ! » lança-t-il, le verbe haut — et pour cause, il était sur échasses."",""run"":""claude""},{""id"":18785,""pun"":""Il regardait la fenêtre en totaux — en tôt aux aguets, raide comme un poteau."",""run"":""claude""},{""id"":55042,""pun"":""« Je vois tout à travers la fenêtre », dit-il sur des échasses."",""run"":""claude""},{""id"":60576,""pun"":""Il observait par la fenêtre avec beaucoup de hauteur — surtout depuis ses échasses."",""run"":""claude""},{""id"":27243,""pun"":""\""Je vois très bien par-dessus le mur\"", dit-il d'un air hautain."",""run"":""gemini_pro""},{""id"":98428,""pun"":""« Je vois par la fenêtre », dit-il d’un ton guindé, du haut de ses échasses."",""run"":""gpt_single""},{""id"":35009,""pun"":""« Je vois à travers », dit Toto, raide comme ses poteaux."",""run"":""claude""},{""id"":37446,""pun"":""Il voyait tout par la fenêtre, raide comme un poteau. Logique, il en avait deux sous les pieds."",""run"":""claude""},{""id"":68313,""pun"":""\""Je vais très souvent à la pêche\"", dit-il perché sur ses échasses."",""run"":""gemini_pro""},{""id"":78807,""pun"":""« Je vois clairement par la fenêtre », dit-il, les pieds dans les poteaux."",""run"":""claude""}]"
47	"[{""id"":14274,""pun"":""\""Je prendrai des photos si j'en ai envie !\"" lança le photographe en guise de mise au point."",""run"":""gemini_pro""},{""id"":84753,""pun"":""« Je peux photographier qui je veux ! » lança-t-il avec une mise au point définitive."",""run"":""claude""},{""id"":13025,""pun"":""« Je peux cadrer mes photos comme je l'entends ! » dit-il en sortant du cadre."",""run"":""claude""},{""id"":59529,""pun"":""\""Tu comptes me prendre en photo sans ma permission ?\"" – \""Négatif !\"" répondit-il sèchement."",""run"":""gemini_pro""},{""id"":94619,""pun"":""« Je prends des clichés si je veux ! » a-t-il claqué."",""run"":""gpt_single""},{""id"":90860,""pun"":""« Je prends les photos que je veux ! » dit-il en perdant son objectif."",""run"":""claude""},{""id"":39201,""pun"":""« Je fais mes photos comme je veux ! » lança-t-il. C'était une réponse bien développée."",""run"":""claude""},{""id"":89167,""pun"":""« Je shoote quand je veux ! » cria-t-il. On ne savait plus s'il parlait de foot ou de photo."",""run"":""claude""},{""id"":61419,""pun"":""« Je peux prendre des photos si ça me chante ! » aboya-t-il en ouvrant le diaphragme."",""run"":""claude""},{""id"":21810,""pun"":""« Je prendrai des photos si je veux ! » le recadra-t-il sèchement."",""run"":""gemini_pro_single""},{""id"":13956,""pun"":""« Je photographie qui je veux ! » s'exclama-t-il hors de toute exposition."",""run"":""claude""},{""id"":98753,""pun"":""« Je prends des photos si je veux ! » répliqua-t-il à bout portant."",""run"":""claude""},{""id"":42345,""pun"":""Il voulait photographier n'importe quoi — et il a pété un flash."",""run"":""claude""},{""id"":88934,""pun"":""Il voulait faire des photos à sa guise — il a eu une exposition mémorable… de colère."",""run"":""claude""},{""id"":52296,""pun"":""« Je prends les photos que je veux ! » dit-il en obturant court."",""run"":""claude""},{""id"":30748,""pun"":""« Je peux prendre des photos quand je veux ! » dit-il en déclenchant."",""run"":""claude""},{""id"":61323,""pun"":""\""Pourquoi te mets-tu dans une telle colère en plein shooting ?\"" – \""La ferme, laisse-moi le temps de développer !\"""",""run"":""gemini_pro""}]"
48	"[{""id"":61038,""pun"":""« Je suis bûcheron », dit-il gauche-ment, la tronçonneuse dans la main droite."",""run"":""claude""},{""id"":31036,""pun"":""« Mon travail, c'est l'abattage », expliqua-t-il péniblement — personne ne l'avait vu venir."",""run"":""claude""},{""id"":16932,""pun"":""« Je coupe des arbres à longueur de journée », dit-il, l'air bûché."",""run"":""claude""},{""id"":54667,""pun"":""« J’abats des arbres le jour et l’ambiance le soir », confie le bûcheron."",""run"":""gpt_single""},{""id"":80193,""pun"":""\""Je coupe des arbres pour gagner ma vie,\"" dit-il, complètement abattu."",""run"":""gemini_pro""},{""id"":13942,""pun"":""« Mon travail c'est de scier du bois », dit-il, et franchement, on était scié."",""run"":""claude""},{""id"":99388,""pun"":""Il marche de manière pataude dans les bois, on peut dire que ce bûcheron est mal fagoté."",""run"":""gemini_pro""},{""id"":62666,""pun"":""« Je coupe des arbres toute la journée », dit-il en traînant des pieds — et des troncs."",""run"":""claude""},{""id"":26296,""pun"":""« Je travaille le bois », dit-il en pesant chacun de ses mots — et chacune de ses bûches."",""run"":""claude""},{""id"":45081,""pun"":""Il était si gauche qu'en travaillant le bois il ne distribuait que des pins."",""run"":""gemini_pro""},{""id"":36586,""pun"":""Le bûcheron décrivit son métier laborieusement : « C'est du bois boulot.»"",""run"":""claude""},{""id"":88623,""pun"":""\""Je coupe des troncs centenaires à une main,\"" dit-il. Son auditoire en resta scié."",""run"":""gemini_pro""},{""id"":52237,""pun"":""C'est un travailleur du bois extrêmement fatiguant, c'est une vraie sciure."",""run"":""gemini_pro""},{""id"":96873,""pun"":""« Je gagne ma vie dans la forêt », dit-il en for-çant la note."",""run"":""claude""},{""id"":71491,""pun"":""« Je coupe des arbres pour gagner ma vie », dit-il d'un air abattu."",""run"":""gemini_pro_single""},{""id"":95921,""pun"":""« J'abats des arbres pour gagner ma vie », dit-il avec lourdeur — mais surtout avec une tronçonneuse."",""run"":""claude""},{""id"":29820,""pun"":""La scie était coincée dans l'écorce, pour la dégager, je forêt beaucoup trop fort."",""run"":""gemini_pro""},{""id"":92159,""pun"":""Le bûcheron se présenta maladroitement : « Je suis dans le bois métier. »"",""run"":""claude""},{""id"":54769,""pun"":""\""Doit-on couper cet arbre mal en point ?\"" \""C'est à l'expert forestier de trancher.\"""",""run"":""gemini_pro""},{""id"":49962,""pun"":""\""Je suis spécialiste de l'abattage d'arbres,\"" dit-il en se levant avec une énorme gueule de bois."",""run"":""gemini_pro""},{""id"":77212,""pun"":""« Je vis de couper des arbres », dit-il en bois-tant."",""run"":""claude""},{""id"":33156,""pun"":""Le bûcheron maladroit a encore glissé sur une racine et s'est pris une belle bûche."",""run"":""gemini_pro""},{""id"":63690,""pun"":""« J'abats des arbres », lança-t-il avec un humour très bois-bois."",""run"":""claude""},{""id"":24810,""pun"":""Le menuisier a fait de la prison, il s'est pris une peine avec sur-scie."",""run"":""gemini_pro""},{""id"":99964,""pun"":""\""Trancher à la hache, c'est désopilant,\"" dit le bûcheron en se fendant la poire."",""run"":""gemini_pro""},{""id"":15123,""pun"":""\""Moi, je m'occupe uniquement des chênes,\"" dit-il en glandant toute la journée."",""run"":""gemini_pro""}]"
49	"[{""id"":17097,""pun"":""On ne cesse de louer la réputation de cette entreprise informatique, elle est parfaitement im-Mac-ulée."",""run"":""gemini_pro""},{""id"":64195,""pun"":""« Ce logiciel Apple est parfait », dit-il sous une pluie d'éloges — et une pluie de factures."",""run"":""claude""},{""id"":38314,""pun"":""« Je félicite chaudement Mac », dit-il les mains pleines d'éloges."",""run"":""claude""},{""id"":28497,""pun"":""J'ai encore acclamé la sortie du dernier ordinateur hors de prix sans réfléchir, je suis vraiment une bonne pomme."",""run"":""gemini_pro""},{""id"":61430,""pun"":""« Je félicite l'entreprise qui fabrique le Macintosh », dit-il en Apple-audissant."",""run"":""gemini_pro_single""},{""id"":25680,""pun"":""« J'approuve totalement Apple », dit-il. C'est d'ailleurs pour ça qu'on appelle ça l'approbation."",""run"":""claude""},{""id"":83926,""pun"":""L'informaticien a tellement fait les louanges de la firme que son collègue en est tombé dans les pommes."",""run"":""gemini_pro""},{""id"":11620,""pun"":""« Apple mérite tous les compliments », dit-il en faisant claquer ses paumes."",""run"":""claude""},{""id"":10160,""pun"":""Il accueillit le nouveau Mac avec des acclamations. La salle entière l'acclama — sauf son comptable."",""run"":""claude""},{""id"":56786,""pun"":""« Cette pomme est délicieuse », dit-il avec une ovation debout."",""run"":""claude""},{""id"":72314,""pun"":""« J'adore les produits Apple », dit-il en applaudissant."",""run"":""claude""},{""id"":87067,""pun"":""« Ce Macintosh est formidable », dit-il en tapant des mains — sur le clavier."",""run"":""claude""},{""id"":14084,""pun"":""Savoir quel est le meilleur ordinateur pour mériter toutes ces ovations restera toujours la pomme de discorde."",""run"":""gemini_pro""},{""id"":76185,""pun"":""Donner un titre honorifique à ce fabricant d'ordinateurs relève de la véritable Apple-lation d'origine contrôlée."",""run"":""gemini_pro""},{""id"":62500,""pun"":""Je complimente Apple : c’est ma petite accla-Mac-tion."",""run"":""gpt_single""},{""id"":85656,""pun"":""Si les critiques approuvent autant cette marque d'ordinateurs, c'est sûrement le fruit d'une vaste Mac-chination."",""run"":""gemini_pro""},{""id"":35220,""pun"":""Quand les fans de la célèbre marque d'informatique se félicitent, ils s'Apple-audissent."",""run"":""gemini_pro""},{""id"":33095,""pun"":""« Je suis fan de Macintosh », dit-il à cor et à cri — surtout à cri."",""run"":""claude""},{""id"":97273,""pun"":""L'expert comptable a fait une véritable ovation financière à la firme à la pomme, c'était un bel Apple-audit."",""run"":""gemini_pro""},{""id"":39150,""pun"":""Il a rendu hommage à Apple les bras grands ouverts — il voulait juste attraper le nouveau iPhone."",""run"":""claude""},{""id"":70594,""pun"":""Je ne taris pas d'éloges sur mon nouvel ordinateur, je le trouve tout simplement Mac-nifique."",""run"":""gemini_pro""},{""id"":13436,""pun"":""Pour s'attirer autant de louanges dans le monde exigeant de l'informatique, il faut savoir se dé-Mac-quer."",""run"":""gemini_pro""},{""id"":97188,""pun"":""Quand j'approuve hautement les innovations de la firme à l'ordinateur de poche, j'élève mes attentes au Mac-imum."",""run"":""gemini_pro""},{""id"":37739,""pun"":""Il loua Apple sans retenue. Son banquier, lui, applaudit beaucoup moins."",""run"":""claude""},{""id"":44420,""pun"":""Je ferais bien l'éloge de cet ordinateur, mais son système d'exploitation m'a causé trop de pépins."",""run"":""gemini_pro""},{""id"":11053,""pun"":""« Bravo pour ce Mac ! » dit-il. C'était la première fois qu'il applaudissait un ordinateur — et la dernière fois qu'il avait encore de l'argent."",""run"":""claude""}]"
50	"[{""id"":57917,""pun"":""« Je n'arrivais pas à croire qu'il y avait 527 986 abeilles dans l'essaim ! » a-t-il raconté. Et recompté."",""run"":""claude""},{""id"":79896,""pun"":""« 527 986 abeilles ! » a-t-il dit fièrement. Je lui ai demandé s'il avait vérifié. Il a répondu : « Deux fois — je suis quelqu'un de bien élevé. »"",""run"":""claude""},{""id"":68774,""pun"":""« Je n'arrive pas à croire qu'il y ait 527 986 abeilles ! », m'a-t-il recompté."",""run"":""gemini_pro""},{""id"":83624,""pun"":""« Je n’en revenais pas : 527 986 abeilles dans l’essaim ! » a-t-il raconté… enfin, recompté."",""run"":""gpt_single""},{""id"":73094,""pun"":""« Il y avait très exactement 527 986 abeilles dans cet essaim ! », nous a-t-il recompté."",""run"":""gemini_pro_single""},{""id"":13390,""pun"":""L'apiculteur m'a fait le compte rendu de l'essaim. Littéralement."",""run"":""claude""},{""id"":16274,""pun"":""Il m'a numéroté toutes les abeilles… puis numérisé le fichier. Maintenant j'ai 527 986 contacts en plus sur mon téléphone."",""run"":""claude""},{""id"":14897,""pun"":""Il m'a conté l'histoire du rucher… et il en a compté chaque abeille."",""run"":""claude""},{""id"":67473,""pun"":""« Il y a exactement 527 986 abeilles dans notre ruche », m'a-t-il conté."",""run"":""gemini_pro""},{""id"":26427,""pun"":""Mon comptable m'a raconté ses vacances : il avait numéroté chaque grain de sable. Je lui ai dit : « T'as un problème de calcul. »"",""run"":""claude""},{""id"":23557,""pun"":""« Il y avait exactement 527 986 abeilles ! » dit-il. Je lui ai répondu : « Belle histoire… bien comptée. »"",""run"":""claude""},{""id"":64738,""pun"":""Mon apiculteur préféré : il compte ses abeilles et les conte à tout le monde. C'est le même son, mais pas la même somme."",""run"":""claude""},{""id"":87434,""pun"":""L'apiculteur a raconté ses abeilles une par une. C'est ce qu'on appelle un conte de fées."",""run"":""claude""},{""id"":99195,""pun"":""Il a énuméré les 527 986 abeilles une à une. À la fin, j'étais abasourdi… et lui, éreinté. On peut dire qu'il s'était mis dans de beaux draps… de miel."",""run"":""claude""},{""id"":98612,""pun"":""L'apiculteur est un grand conteur : il sait toujours combien il en a."",""run"":""claude""},{""id"":60659,""pun"":""Il a totalisé 527 986 abeilles, puis il nous l'a totalement raconté. Ce mec, il additionne les mots."",""run"":""claude""}]"
51	"[{""id"":86655,""pun"":""« J’ai rien épié ! » pépia le piaf."",""run"":""gpt_single""},{""id"":63273,""pun"":""« Je refusais d'observer le mur ! » protesta le menuisier obstiné... tout en le fixant."",""run"":""gemini_pro""},{""id"":47879,""pun"":""« Je ne regardais pas, je scrutais ! » insista-t-il. C'est complètement différent."",""run"":""claude""},{""id"":96304,""pun"":""« Je n'ai absolument rien regardé ! » pépia-t-il."",""run"":""claude""},{""id"":89280,""pun"":""« Je n'épiais absolument pas ! » s'exclama l'oiseau. C'était un mensonge pie."",""run"":""claude""},{""id"":95705,""pun"":""« Je n'observe rien ! » pépia-t-il en louchant vers la fenêtre."",""run"":""claude""},{""id"":66025,""pun"":""« Je n'ai rien guetté ! » piailla-t-il."",""run"":""claude""},{""id"":29262,""pun"":""« Je ne regardais pas par le trou ! » dit-il, les yeux écarquillés comme une chouette."",""run"":""claude""},{""id"":16196,""pun"":""L'espion murmura : « Je ne faisais que passer » — mais il s'appelait Pierre Trou-de-Serrure."",""run"":""claude""},{""id"":93713,""pun"":""« Je ne te regardais pas en cachette ! » a-t-il pépié pour faire oublier qu'il était en train de l'épier."",""run"":""gemini_pro""},{""id"":47322,""pun"":""« Je n'ai pas du tout espionné ! » dit-il en épiant par le trou de la serrure."",""run"":""claude""},{""id"":43582,""pun"":""« Je n'ai rien vu ! » cria-t-il à tue-tête. À vue d'œil, il mentait."",""run"":""claude""},{""id"":11055,""pun"":""« J'ai juste jeté un coup d'aile ! » s'excusa l'oiseau d'un air innocent."",""run"":""gemini_pro""},{""id"":10525,""pun"":""« Je n'ai pas du tout maté ! » dit le coq."",""run"":""claude""},{""id"":36217,""pun"":""« Je n'ai rien épié du tout ! » a-t-il pépié."",""run"":""gemini_pro_single""},{""id"":64999,""pun"":""« Je n'ai rien vu ! » gazouilla-t-il, l'œil collé à la serrure."",""run"":""claude""},{""id"":83900,""pun"":""« Je n'ai pas regardé une seule fois ! » — c'est ce qu'il a dit, en deux coups d'œil."",""run"":""claude""}]"
52	"[{""id"":92635,""pun"":""« Je t'offre mon temps », dit-il. C'était le plus beau des présents — et il arrivait justement à temps."",""run"":""claude""},{""id"":47198,""pun"":""« J'ai quelque chose pour toi, actuellement. » Il insista sur 'actuellement'. C'était un agenda."",""run"":""claude""},{""id"":50142,""pun"":""Il lui dit : « Tiens, c'est pour maintenant. » Elle ouvrit le paquet — c'était une horloge. Le présent du présent."",""run"":""claude""},{""id"":66219,""pun"":""« Mon don pour toi, c'est toi », dit Dom Juan. C'était un cadeau empoisonné."",""run"":""claude""},{""id"":74640,""pun"":""« Voici ton présent », dit-il au présent."",""run"":""claude""},{""id"":42768,""pun"":""Il avait le don des cadeaux — et il l'offrait à toutes les femmes. Un vrai Don Juan."",""run"":""claude""},{""id"":89209,""pun"":""« J'ai un cadeau pour toi », dit-il sur le moment."",""run"":""claude""},{""id"":66053,""pun"":""« La machine à voyager dans le temps que tu m'as offerte est vraiment un magnifique présent ! »"",""run"":""gemini_pro_single""},{""id"":95521,""pun"":""Il lui offrit un cadeau immédiatement. C'était un présent très… présent."",""run"":""claude""},{""id"":47351,""pun"":""J’ai un présent pour toi… et je te l’offre au présent, pas au futur."",""run"":""gpt_single""},{""id"":77369,""pun"":""« Je t'offre l'instant présent », dit-il en lui tendant une montre."",""run"":""claude""},{""id"":81825,""pun"":""« Je te fais un don », dit-il présent."",""run"":""claude""},{""id"":35675,""pun"":""Il lui donna un souvenir du futur. « C'est un présent », précisa-t-il. Elle ne savait pas s'il parlait de l'emballage ou du temps."",""run"":""claude""},{""id"":41486,""pun"":""Il était un vrai Don Juan — il donnait toujours des cadeaux sur-le-champ."",""run"":""claude""}]"
53	"[{""id"":38824,""pun"":""Voltaire a mis ses idées dans Candide — il faut lui en tenir compte, ou plutôt, conte."",""run"":""claude""},{""id"":34948,""pun"":""« Je lis Voltaire », avoua-t-il candidement : avec Candide, même quand on ment, ça sonne sincère."",""run"":""gpt_single""},{""id"":55487,""pun"":""Lire les histoires de Voltaire sur un lecteur numérique, c'est utiliser une carte Micro-Mégas."",""run"":""gemini_pro""},{""id"":48823,""pun"":""Après avoir lu Voltaire en plein soleil, j'ai décidé qu'il était temps de cultiver mon jardin."",""run"":""gemini_pro""},{""id"":38218,""pun"":""Voltaire écrivait Candide ; il faut lui rendre ce conte."",""run"":""claude""},{""id"":95513,""pun"":""Il m'a avoué lire Voltaire avec franchise. Candide aveu, non ?"",""run"":""claude""},{""id"":20945,""pun"":""J'ai relu Candide», dit-il franchement. Et pour une fois, franchement, c'était vrai."",""run"":""claude""},{""id"":70326,""pun"":""J'ai lu Voltaire», admit-il de façon très Candide."",""run"":""claude""},{""id"":84990,""pun"":""« Je lis du Voltaire », avoua-t-il candidement."",""run"":""gemini_pro_single""},{""id"":29201,""pun"":""Est-ce que Voltaire est le véritable maître de l'ironie ? Au bout du conte, je pense que oui."",""run"":""gemini_pro""},{""id"":77897,""pun"":""Voltaire a écrit Candide. Franchement, c'est son meilleur conte."",""run"":""claude""},{""id"":73571,""pun"":""— Tu as lu Candide ? — Oui, honnêtement, c'est un chef-d'œuvre. — Je sais, Voltaire l'a écrit candidement."",""run"":""claude""},{""id"":44242,""pun"":""Voltaire était un grand comte de la littérature — enfin, un grand conte."",""run"":""claude""},{""id"":48417,""pun"":""Pour se venger de ses détracteurs, Voltaire adorait régler ses contes."",""run"":""gemini_pro""},{""id"":41740,""pun"":""— Pourquoi tu lis Voltaire ? — Sincèrement ? Pour Candide. — Ah, tu es donc un lecteur sin-Candide !"",""run"":""claude""},{""id"":37059,""pun"":""\""J'ai passé la nuit à relire Voltaire\"", avoua-t-il candidement."",""run"":""gemini_pro""},{""id"":81295,""pun"":""Voltaire voulait dénoncer l'optimisme — franchement, il n'y allait pas avec le dos de la Candide."",""run"":""claude""},{""id"":59385,""pun"":""Voltaire était si sarcastique avec ses ennemis qu'il méritait d'être Arouet de coups."",""run"":""gemini_pro""},{""id"":39515,""pun"":""Notre professeur qui nous force à mémoriser tout l'œuvre de Voltaire est vraiment Zadig."",""run"":""gemini_pro""},{""id"":47753,""pun"":""Voltaire a créé Candide : il faut lui en faire le conte — ou le compte, c'est selon."",""run"":""claude""},{""id"":85671,""pun"":""Il lisait Voltaire avec un enthousiasme tout à fait Candide — franchement, ça se voyait."",""run"":""claude""},{""id"":29222,""pun"":""Je connais mon Siècle des Lumières, il ne faut pas me prendre pour un Candide !"",""run"":""gemini_pro""},{""id"":79598,""pun"":""Rousseau a essayé de lire les Lumières, mais il n'y a jamais trouvé son conte."",""run"":""gemini_pro""},{""id"":65217,""pun"":""Voltaire a écrit des œuvres majeures, il faut vraiment en tenir conte."",""run"":""gemini_pro""},{""id"":80275,""pun"":""Face aux critiques acérées de Voltaire, la vie du noble n'était plus un comte de fées."",""run"":""gemini_pro""},{""id"":91413,""pun"":""L'édition originale de Voltaire m'a ruiné le portefeuille... en fin de conte."",""run"":""gemini_pro""}]"
54	"[{""id"":51034,""pun"":""« Ce devoir mérite un vingt sur vingt », nota le professeur."",""run"":""gemini_pro_single""},{""id"":54600,""pun"":""À l'examen de cuisine, il a eu une mauvaise note. Pourtant, il avait bien relevé la sauce."",""run"":""claude""},{""id"":73627,""pun"":""Mon examen était rayé de la liste de mes bons souvenirs — comme une vieille rayure sur un disque."",""run"":""claude""},{""id"":53017,""pun"":""Je relis toujours mes notes d'examen deux fois : la première pour la note, la deuxième pour la musique funèbre."",""run"":""claude""},{""id"":91265,""pun"":""J'ai eu zéro à mon examen de solfège. Au moins, c'est une note ronde."",""run"":""claude""},{""id"":73489,""pun"":""En voyant sa copie rendue avec un zéro, l’élève fut complètement désappointé."",""run"":""gemini_pro""},{""id"":96307,""pun"":""Mon évaluation était catastrophique. Le prof a mis un point final — et c'était bien le seul point que j'avais."",""run"":""claude""},{""id"":33705,""pun"":""Lors de l'examen de solfège, le professeur prend de mauvaises notes."",""run"":""gemini_pro""},{""id"":16703,""pun"":""Il a regardé son score et a dit : 'C'est une œuvre musicale, pas un examen !'"",""run"":""claude""},{""id"":58635,""pun"":""« Ton résultat à l'examen laisse à désirer, » nota le correcteur."",""run"":""gemini_pro""},{""id"":92015,""pun"":""Le prof m'a rendu ma copie avec une note : 'Faux !' — c'était ma note de musique préférée."",""run"":""claude""},{""id"":86209,""pun"":""Mon prof m'a dit que j'avais des points forts. Malheureusement, aucun dans mon devoir."",""run"":""claude""},{""id"":64047,""pun"":""Je relis mon devoir pour trouver l'encoche où j'ai merdé. Malheureusement, c'est toute la copie."",""run"":""claude""},{""id"":35573,""pun"":""Je dois recompter mes points à l’examen : avec une entaille pareille, il m’en faut peut-être de suture."",""run"":""gpt_single""},{""id"":76210,""pun"":""« J'ai bien vérifié les points de cette copie, » marqua le professeur."",""run"":""gemini_pro""},{""id"":66394,""pun"":""J'ai regardé ma note deux fois — la première fois pour pleurer, la deuxième pour être sûr que ce n'était pas une blague."",""run"":""claude""},{""id"":25508,""pun"":""« Il manque des points à ce devoir, » souligna l'examinateur."",""run"":""gemini_pro""},{""id"":97278,""pun"":""« J'ai remis du stylo rouge sur ton erreur, » fit-il re-marquer."",""run"":""gemini_pro""},{""id"":27979,""pun"":""J'ai pris note de mes erreurs. Malheureusement, la mélodie n'était pas bonne non plus."",""run"":""claude""},{""id"":50443,""pun"":""J'ai vérifié mon résultat deux fois : la première pour le résultat, la deuxième pour me résoudre à l'accepter."",""run"":""claude""}]"
55	"[{""id"":23951,""pun"":""\""Je répare les voitures\"", dit le monteur sans motiver personne."",""run"":""claude""},{""id"":10233,""pun"":""\""Je change les pièces automatiquement\"", dit-il, lui-même une belle pièce."",""run"":""claude""},{""id"":84765,""pun"":""\""Le moteur est cassé\"", dit-il en panne d'inspiration."",""run"":""claude""},{""id"":77274,""pun"":""Depuis que les freins de la voiture l'ont lâché, le conducteur raconte l'accident en roue libre."",""run"":""gemini_pro""},{""id"":68044,""pun"":""\""Je mets le moteur en marche\"", dit le metteur en scène de garage."",""run"":""claude""},{""id"":32805,""pun"":""\""J'ai changé le carburateur\"", dit-il sans carburer."",""run"":""claude""},{""id"":44470,""pun"":""L'expert automobile s'énervait tellement vite qu'il a fallu le freiner dans ses explications."",""run"":""gemini_pro""},{""id"":14016,""pun"":""Chaque fois qu'on lui pose une question sur une panne auto, il répond automatiquement."",""run"":""gemini_pro""},{""id"":61381,""pun"":""\""Je vais démonter le moteur\"", dit-il avec un air monté."",""run"":""claude""},{""id"":31474,""pun"":""Le mécanicien était tellement épuisé par sa journée qu'il a fini par déjanter."",""run"":""gemini_pro""},{""id"":16925,""pun"":""Le détective cherche la clé du mystère sur l'établi du mécanicien, juste à côté de la clé de douze."",""run"":""gemini_pro""},{""id"":40120,""pun"":""\""Je règle le moteur à l'oreille\"", dit-il d'un ton bien réglé."",""run"":""claude""},{""id"":93252,""pun"":""Je confie toujours ma voiture au spécialiste des pédales d'accélérateur, il est toujours à fond."",""run"":""gemini_pro""},{""id"":17333,""pun"":""Pour changer cesquatre vieux pneus avant la fermeture, l'apprenti a dû mettre la gomme."",""run"":""gemini_pro""},{""id"":81634,""pun"":""Le garagiste a mis du temps à trouver ses mots, mais il a finalement réussi à embrayer sur la réparation."",""run"":""gemini_pro""},{""id"":46072,""pun"":""\""Je dois réparer le moteur\"", dit-il de façon machinale."",""run"":""claude""},{""id"":36481,""pun"":""\""Il faut serrer les boulons\"", dit-il avec les nerfs à vif."",""run"":""claude""},{""id"":87457,""pun"":""Le garagiste cinéphile se prenait pour un metteur en moteur."",""run"":""gemini_pro""},{""id"":61374,""pun"":""« Il faut que je répare cette voiture », dit-il mécaniquement."",""run"":""gemini_pro""},{""id"":64912,""pun"":""« Je dois réparer la voiture », dit-il mécaniquement."",""run"":""gemini_pro_single""},{""id"":20902,""pun"":""\""Je tourne en rond sous le capot\"", dit-il, aussi perdu que le moteur."",""run"":""claude""},{""id"":38278,""pun"":""« L'assemblage de cette pièce demande du talent », dit le monteur en admirant son moteur."",""run"":""gemini_pro""},{""id"":21354,""pun"":""« Faut que je répare la voiture », a-t-il dit mécaniquement."",""run"":""gpt_single""},{""id"":17564,""pun"":""\""Cette voiture ne démarre plus\"", dit-il sans entrain et sans démarreur."",""run"":""claude""},{""id"":60638,""pun"":""\""J'ai huilé toutes les pièces\"", dit-il d'une voix bien huilée."",""run"":""claude""},{""id"":23577,""pun"":""Le travail sur la boîte de vitesse prenait du retard, le chef d'atelier lui a conseillé de passer la seconde."",""run"":""gemini_pro""}]"
