id_en	shuffled_candidates_json	text_clean	discriminator_run1_json	discriminator_run1_error	discriminator_run1_model	discriminator_run1_model_id	discriminator_run1_version
226	"[{""id"":46896,""pun"":""Une bible usée jusqu'à la corde, c'est celle d'un croyant qui ne l'est pas — usé, je veux dire."",""run"":""claude""},{""id"":75708,""pun"":""Une bible déchirée n'appartient pas à quelqu'un de déchiré — enfin, pas au sens propre."",""run"":""claude""},{""id"":32235,""pun"":""Une bible très prisée est toujours brisée — c'est le prix de la foi."",""run"":""claude""},{""id"":49006,""pun"":""Une bible qui tombe en morceaux appartient à quelqu'un qui ne tombe pas en morceaux."",""run"":""claude""},{""id"":12165,""pun"":""Une bible qui part en bribes appartient à quelqu'un qui n'est pas en miettes."",""run"":""claude""},{""id"":36892,""pun"":""Une bible qui s'émiette appartient à quelqu'un qui ne s'émiette pas — il est plutôt du genre bien levé."",""run"":""claude""},{""id"":54547,""pun"":""Une bible qui tombe en ruine appartient à quelqu'un qui n'est pas en ruine — c'est lui qui la ruine."",""run"":""claude""},{""id"":63873,""pun"":""Une bible qui se défait appartient à quelqu'un qui ne se défait jamais — c'est tout le mystère de la foi."",""run"":""claude""},{""id"":15407,""pun"":""Une bible en lambeaux, c'est la preuve qu'on ne l'a pas briefée sur la durabilité."",""run"":""claude""},{""id"":96602,""pun"":""Une bible tout effilochée, c'est la preuve que son propriétaire ne l'est pas."",""run"":""claude""},{""id"":86671,""pun"":""Une bible brisée appartient à quelqu'un de bien frisé — il garde toujours la tête bouclée."",""run"":""claude""},{""id"":66968,""pun"":""Une bible brisée appartient forcément à quelqu'un qui ne l'est pas — question de foi solide."",""run"":""claude""}]"	A bible falling apart belongs to someone who isn't.	"{""comedian"":[86671,36892,54547,15407,63873],""pun_expert"":[86671,32235,96602,75708,46896],""editor"":[63873,49006,54547,96602,66968],""translator"":[49006,96602,66968,75708,54547]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
227	"[{""id"":71569,""pun"":""Un birdwatcher vient d'être condamné pour avoir épié des cigognes. Le chef d'accusation : filature à bec long."",""run"":""claude""},{""id"":84601,""pun"":""Il ne ratait pas un seul nid. Les juges ont conclu qu'il était coupable de sur-nidance."",""run"":""claude""},{""id"":72126,""pun"":""Un ornithologue a été arrêté pour cigognage — il suivait les gens à la trace."",""run"":""claude""},{""id"":14259,""pun"":""Un passionné d'oiseaux a été condamné pour harcèlement — il ne pouvait pas s'empêcher de traquer les cigognes."",""run"":""claude""},{""id"":63529,""pun"":""Un birdwatcher a été arrêté pour avoir suivi une cigogne pendant trois ans. Le juge a dit : 'C'est du vol organisé.'"",""run"":""claude""},{""id"":53215,""pun"":""Il regardait les cigognes depuis des années. Les voisins ont fini par appeler ça du harcèlement de bec."",""run"":""claude""},{""id"":66196,""pun"":""L'ornithologue a comparu devant le tribunal. Son crime ? La sur-veille aux oiseaux."",""run"":""claude""},{""id"":67752,""pun"":""Un ornithologue a été condamné pour avoir suivi une cigogne jusqu'en Afrique. Le procureur a parlé de migration obsessionnelle."",""run"":""claude""},{""id"":50289,""pun"":""Le passionné d'oiseaux a été arrêté. Son avocat a plaidé la passion — le juge a répondu : 'La passion ne justifie pas la poursuite à plumes.'"",""run"":""claude""},{""id"":64431,""pun"":""Il traquait les échassiers nuit et jour. La police l'a inculpé de stalking sur pattes."",""run"":""claude""},{""id"":28153,""pun"":""Il suivait les cigognes partout. On l'a mis en examen pour harcèlement longiligne."",""run"":""claude""},{""id"":21541,""pun"":""Il était obsédé par les cigognes. La police l'a arrêté pour filature aviaire."",""run"":""claude""}]"	A bird watcher was recently convicted of storking.	"{""comedian"":[63529,67752,66196,50289,64431],""pun_expert"":[66196,72126,21541,64431,63529],""editor"":[67752,50289,63529,21541,66196],""translator"":[72126,21541,66196,63529,67752]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
228	"[{""id"":67651,""pun"":""L'oiseau migraineux a décidé de partir vers le sud — il en avait mal à la tête de rester."",""run"":""claude""},{""id"":38516,""pun"":""Mon neurologue m'a dit que mes migraines étaient migratrices. Apparemment, elles passent l'hiver au Maroc."",""run"":""claude""},{""id"":97827,""pun"":""Le vol de la douleur vers l'arrière du crâne, c'est ce que les ornithologues appellent une migration céphalée."",""run"":""claude""},{""id"":91184,""pun"":""L'oiseau avait une douleur dans le crâne, une vraie douceur d'automne… il a préféré migrer."",""run"":""claude""},{""id"":24066,""pun"":""Le médecin a dit à l'hirondelle : 'Votre douleur est saisonnière.' Elle a répondu : 'Oui, je la sens venir… vers le sud.'"",""run"":""claude""},{""id"":30230,""pun"":""La pulsion de l'oiseau de partir vers le sud, c'est ce qu'on appelle une pulsation migratoire."",""run"":""claude""},{""id"":96098,""pun"":""La cigogne avait tellement mal à la tête qu'elle est partie en vol-migraine."",""run"":""claude""},{""id"":12432,""pun"":""Pour soigner sa migraine, l'hirondelle a fait appel à un spécialiste du voyage intérieur — son médecin l'a mise en voilage."",""run"":""claude""},{""id"":73332,""pun"":""Ma migraine est tellement fidèle qu'elle revient chaque automne, comme les oies sauvages."",""run"":""claude""},{""id"":73377,""pun"":""Pourquoi l'oiseau migre-t-il toujours en hiver ? Parce qu'il a une migraine chronique du froid."",""run"":""claude""},{""id"":34216,""pun"":""Je ne suis pas un gran voyageur, je suis juste un migrai-neur des transports."",""run"":""claude""},{""id"":41150,""pun"":""L'oiseau douteur de sa route finit toujours par avoir une douleur au crâne — et migre quand même."",""run"":""claude""}]"	A bird with a headache might just migrane south.	"{""comedian"":[38516,96098,24066,73377,73332],""pun_expert"":[96098,38516,97827,30230,73377],""editor"":[38516,24066,73332,96098,73377],""translator"":[96098,38516,73377,24066,73332]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
229	"[{""id"":26582,""pun"":""Le coupeur de route nautique — le capitaine du Vermillon — a percuté la goélette Azur. Les naufragés : coupés du monde, et pas qu'en couleur."",""run"":""claude""},{""id"":20145,""pun"":""Après la collision entre le yacht Rouge Écarlate et la goélette Bleu Lagoon, les survivants se sont retrouvés... marrons. Comme leur avenir."",""run"":""claude""},{""id"":72398,""pun"":""Le naufrage du voilier Bordeaux a laissé les passagers complètement... dans le rouge. Et sur une île."",""run"":""claude""},{""id"":20414,""pun"":""Après l'accident entre le yacht et la goélette, les rescapés ont été laissés sur une île. Bref, ils étaient vraiment dans une mauvaise couleur... le marron."",""run"":""claude""},{""id"":47964,""pun"":""L'accident entre le yacht Écarlate et la goélette Indigo a fait des rescapés très colorés : abandonnés, isolés, et franchement dans le rouge."",""run"":""claude""},{""id"":22639,""pun"":""Le capitaine du Pourpre Horizon a percuté un récif. Résultat : tout l'équipage s'est retrouvé échoué... dans une nuance très sombre de leur existence."",""run"":""claude""},{""id"":38121,""pun"":""Après le naufrage du Sang-de-Bœuf, les survivants étaient marrons : abandonnés sur l'île, plus un sou, et bronzés comme des châtaignes."",""run"":""claude""},{""id"":49115,""pun"":""Le coureur cycliste naufragé sur l'île déserte avait au moins une consolation : il était toujours dans la couleur... la couleur de la détresse."",""run"":""claude""},{""id"":17110,""pun"":""Le capitaine coureur de mers a coulé son yacht près d'une île déserte. Ses passagers ? Échoués, isolés, délaissés... et lui ? Il avait filé. Ce vrai coureur de couleurs."",""run"":""claude""},{""id"":14762,""pun"":""Lors de la collision entre le Carmin et l'Écru, les rescapés furent abandonnés sur un îlot. Heureusement, ils avaient de la couleur... de la couleur locale."",""run"":""claude""},{""id"":26523,""pun"":""Après la collision des deux bateaux, les rescapés étaient naufragés sur une île sans ressources. Ils avaient vraiment tiré la mauvaise couleur."",""run"":""claude""},{""id"":56537,""pun"":""Le naufrage du voilier Marron Glacé a laissé tout l'équipage... glacé. Et marron."",""run"":""claude""}]"	A boating accident between the yacht, Red Dawn, and the schooner, Blue Lagoon, left the survivors marooned.	"{""comedian"":[56537,38121,20145,26523,14762],""pun_expert"":[56537,20145,26523,38121,47964],""editor"":[56537,20145,14762,26523,38121],""translator"":[20145,47964,26523,56537,14762]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
230	"[{""id"":17002,""pun"":""Mon petit-déjeuner est imbattable — surtout les œufs en neige."",""run"":""claude""},{""id"":61426,""pun"":""Je fais mes œufs brouillés moi-même. Personne ne peut me battre."",""run"":""claude""},{""id"":52744,""pun"":""J'ai essayé de faire une omelette sans fouetter les œufs. C'était une défaite totale."",""run"":""claude""},{""id"":55415,""pun"":""Un œuf à la coque le matin, rien de tel pour battre la concurrence !"",""run"":""claude""},{""id"":17492,""pun"":""Un œuf dur le matin, c'est imbattable. Sauf par un marteau."",""run"":""claude""},{""id"":64495,""pun"":""Pour battre les œufs en neige, il faut du blanc. Pour battre ses ennemis, ça aide aussi."",""run"":""claude""},{""id"":36922,""pun"":""Le cuisinier a remporté le concours haut la main. Il faut dire qu'il montait ses blancs en neige depuis l'enfance."",""run"":""claude""},{""id"":26384,""pun"":""Pourquoi les œufs gagnent-ils toujours aux jeux de société ? Parce qu'ils sont toujours bien montés."",""run"":""claude""},{""id"":99094,""pun"":""J'ai voulu impressionner avec une omelette soufflée. Au final, j'ai pris une belle déculottée — c'était vraiment raté à fouet."",""run"":""claude""},{""id"":81572,""pun"":""Ma omelette est tellement bonne que même Gordon Ramsay ne peut pas me battre les œufs dessus."",""run"":""claude""},{""id"":94122,""pun"":""Mon œuf du matin est dur à avaler — surtout quand c'est moi qui l'ai raté."",""run"":""claude""},{""id"":77617,""pun"":""Le champion de cuisine a battu tous ses adversaires… et les blancs en neige aussi."",""run"":""claude""}]"	A boiled egg in the morning is hard to beat.	"{""comedian"":[77617,61426,17492,36922,81572],""pun_expert"":[17492,61426,77617,55415,17002],""editor"":[77617,61426,17492,36922,55415],""translator"":[17492,55415,17002,61426,77617]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
231	"[{""id"":16163,""pun"":""L'œuf dur a dit au fouet : « Tu peux toujours courir, tu ne m'auras jamais. »"",""run"":""claude""},{""id"":41747,""pun"":""Un œuf dur est impossible à battre. Sauf avec un marteau."",""run"":""claude""},{""id"":82174,""pun"":""Un œuf à la coque, c'est difficile à battre — mais facile à décapiter."",""run"":""claude""},{""id"":75295,""pun"":""Mon chef cuisinier est imbattable. Surtout quand il prépare des œufs durs."",""run"":""claude""},{""id"":48641,""pun"":""Pourquoi les œufs durs font de bons champions ? Parce qu'ils sont durs à cuire ET durs à battre."",""run"":""claude""},{""id"":14723,""pun"":""L'œuf dur a explosé au micro-ondes. Les experts ont conclu qu'il était définitivement imbattable."",""run"":""claude""},{""id"":77290,""pun"":""J'ai essayé de battre mon record de cuisson d'œuf dur. L'œuf a gagné."",""run"":""claude""},{""id"":24695,""pun"":""Pourquoi les œufs durs ne jouent jamais aux cartes ? Parce qu'ils sont impossibles à battre."",""run"":""claude""},{""id"":88496,""pun"":""Un œuf à la coque, c'est le seul adversaire que même Gordon Ramsay ne peut pas battre en cuisine."",""run"":""claude""},{""id"":20460,""pun"":""Mon œuf dur a remporté le championnat. Normal, personne ne peut le battre."",""run"":""claude""},{""id"":18841,""pun"":""Un œuf dur, ça ne se laisse pas faire : il est coriace ET imbattable."",""run"":""claude""},{""id"":45027,""pun"":""On a voulu exporter notre recette d'œuf dur à l'étranger. Mais personne n'a pu la battre à l'arrivée."",""run"":""claude""}]"	A boiled egg is hard to beat.	"{""comedian"":[48641,14723,82174,77290,18841],""pun_expert"":[41747,48641,24695,82174,20460],""editor"":[82174,18841,48641,41747,24695],""translator"":[41747,24695,20460,48641,82174]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
232	"[{""id"":96304,""pun"":""Ce manuel d'électricité était scandaleux. Enfin, surtout les 220 volts en pleine figure."",""run"":""claude""},{""id"":93629,""pun"":""Le guide sur les circuits électriques ? Complètement grillé. Comme moi après l'avoir lu."",""run"":""claude""},{""id"":63536,""pun"":""J'ai lu un livre sur l'installation électrique. C'était vraiment saisissant."",""run"":""claude""},{""id"":75951,""pun"":""J'ai acheté un guide de câblage électrique. Franchement, c'était une lecture assez tendue."",""run"":""claude""},{""id"":21640,""pun"":""Ce livre sur l'électricité m'a laissé sans voix… et sans lumière."",""run"":""claude""},{""id"":48480,""pun"":""Ce livre sur l'électricité domestique ? Un vrai choc. Et j'insiste sur le mot choc."",""run"":""claude""},{""id"":32019,""pun"":""Ce livre sur le câblage ? Un fiasco total. L'auteur a clairement pété les plombs."",""run"":""claude""},{""id"":49144,""pun"":""Le livre sur les installations électriques était nul. Vraiment, il n'avait aucun courant."",""run"":""claude""},{""id"":64076,""pun"":""Ce manuel d'électricité ne m'a pas du tout branché."",""run"":""claude""},{""id"":20999,""pun"":""J'ai essayé de lire ce traité sur l'ampérage. Je n'ai pas accroché."",""run"":""claude""},{""id"":39897,""pun"":""Ce manuel de câblage électrique m'a vraiment électrisé… et pas seulement au sens figuré."",""run"":""claude""},{""id"":38432,""pun"":""Ce livre sur les fusibles était censé être passionnant. En fait, ça m'a vraiment coupé le courant."",""run"":""claude""}]"	"A book called ""Current Trends in Wiring your House"" turned out to be a shocking failure."	"{""comedian"":[48480,32019,64076,39897,63536],""pun_expert"":[64076,49144,20999,39897,63536],""editor"":[64076,63536,49144,48480,20999],""translator"":[48480,63536,39897,49144,64076]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
233	"[{""id"":26544,""pun"":""Ce guide du bricolage électrique était bouleversant. Il a complètement disjoncté mes projets de rénovation."",""run"":""claude""},{""id"":10883,""pun"":""Mon livre sur le câblage électrique ? Un vrai choc. Je ne savais pas que lire pouvait être aussi... électrisant."",""run"":""claude""},{""id"":11151,""pun"":""Le guide du parfait électricien ? Franchement stupéfiant. Surtout la partie sur les décharges à 220 volts."",""run"":""claude""},{""id"":46152,""pun"":""J'ai acheté un livre sur les tendances en électricité. Il m'a vraiment mis sous tension."",""run"":""claude""},{""id"":66082,""pun"":""Ce traité sur le câblage électrique était saisissant. Enfin, surtout quand on touche les fils à mains nues."",""run"":""claude""},{""id"":95629,""pun"":""Ce bouquin sur l'installation électrique m'a laissé sans voix. Et sans courant."",""run"":""claude""},{""id"":22027,""pun"":""Ce manuel d'électricité était époustouflant. Littéralement — il a court-circuité mon cerveau."",""run"":""claude""},{""id"":49104,""pun"":""Le livre sur l'électricité domestique ? Franchement scandaleux — il y avait des fuites partout."",""run"":""claude""},{""id"":95785,""pun"":""J'ai lu un livre sur l'électricité domestique. C'était vraiment renversant — surtout le chapitre sur les courts-circuits."",""run"":""claude""},{""id"":35113,""pun"":""Ce manuel d'électricité était fulgurant. Comme les 10 000 volts qui m'ont traversé en page 12."",""run"":""claude""},{""id"":44693,""pun"":""J'ai offert un livre sur l'électricité à mon père. Il l'a trouvé très ampèrement drôle."",""run"":""claude""},{""id"":50469,""pun"":""Mon livre sur le câblage maison était vraiment percutant. Surtout l'introduction — j'avais oublié de couper le disjoncteur."",""run"":""claude""}]"	"A book called ""Current Trends in Wiring your House"" turned out to be a shocking failure."	"{""comedian"":[50469,95629,49104,22027,35113],""pun_expert"":[46152,44693,95629,22027,50469],""editor"":[95629,46152,50469,10883,22027],""translator"":[46152,95629,10883,22027,50469]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
234	"[{""id"":93352,""pun"":""L'équipe de bowling voulait s'appeler 'L'Orage' mais ça enrageait trop leurs adversaires. Alors ils ont gardé le nom."",""run"":""claude""},{""id"":40627,""pun"":""Pourquoi appelle-t-on cette équipe de bowling 'Les Grèves' ? Parce qu'ils font toujours strike — et l'arbitre ne travaille plus."",""run"":""claude""},{""id"":17847,""pun"":""L'équipe de bowling était tellement en fougue qu'ils renversaient tout sur leur passage — les quilles, les records, et même l'arbitre."",""run"":""claude""},{""id"":34344,""pun"":""L'équipe de bowling s'appelait 'La Foudre' parce qu'ils faisaient tomber tout ce qui se dressait devant eux — et leurs adversaires aussi."",""run"":""claude""},{""id"":84550,""pun"":""Pourquoi l'équipe de bowling s'appelle-t-elle 'L'Électricité' ? Parce qu'ils font des strikes à couper le souffle — et parfois le courant."",""run"":""claude""},{""id"":81118,""pun"":""Notre équipe de bowling s'appelle 'La Tension' — parce qu'avant chaque lancer, l'atmosphère est électrique... et après, les quilles le sont aussi."",""run"":""claude""},{""id"":12886,""pun"":""L'équipe de bowling s'appelait 'Les Éclairs' — pas à cause de la pâtisserie, mais parce qu'ils laissaient tout le monde sans voix... et sans quilles."",""run"":""claude""},{""id"":80543,""pun"":""L'équipe de bowling s'appelait 'Le Court-Circuit' parce qu'en deux lancers, c'était déjà plié — courant d'air pour les quilles."",""run"":""claude""},{""id"":66759,""pun"":""Notre équipe de foot s'appelle 'La Fougue' — mais au bowling, c'est pareil : ils frappent fort et ne laissent rien debout."",""run"":""claude""},{""id"":97216,""pun"":""Pourquoi l'équipe de bowling s'appelle-t-elle 'L'Orage' ? Parce qu'ils ne font pas de spare — ils font des éclairs."",""run"":""claude""},{""id"":76115,""pun"":""Notre équipe de bowling s'appelle 'L'Orage' — on arrive, on frappe, et tout le monde est renversé."",""run"":""claude""},{""id"":62849,""pun"":""L'équipe de bowling s'appelait 'La Météo' parce qu'à chaque partie, il y avait des éclairs, du tonnerre... et une avalanche de strikes."",""run"":""claude""}]"	"A bowling team was called ""lightning"" because they had so many strikes."	"{""comedian"":[12886,84550,81118,97216,80543],""pun_expert"":[84550,81118,97216,12886,80543],""editor"":[12886,81118,34344,76115,84550],""translator"":[12886,34344,97216,84550,81118]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
235	"[{""id"":14382,""pun"":""Notre équipe de bowling s'appelle 'L'Orage' — on arrive, on renverse tout, et ça enrage les autres."",""run"":""claude""},{""id"":36008,""pun"":""Notre équipe de bowling joue avec une fougue incroyable — on dirait du foot, sauf qu'ici les buts, c'est les quilles."",""run"":""claude""},{""id"":59403,""pun"":""L'équipe de bowling 'Tonnerre' : à chaque fois qu'ils jouent, c'est le tonnerre d'applaudissements... et les quilles qui tombent."",""run"":""claude""},{""id"":84227,""pun"":""Notre équipe de bowling s'entraîne par tous les temps. Normal, on s'appelle 'L'Orage' — et ça n'enrage que nos adversaires."",""run"":""claude""},{""id"":17662,""pun"":""Ils s'appellent 'Les Éclairs au Chocolat' — parce qu'ils sont rapides, ils renversent tout, et après le match il ne reste plus rien à la buvette."",""run"":""claude""},{""id"":64720,""pun"":""J'ai rejoint une équipe de bowling qui s'appelle 'La Foudre'. Moi j'appelle ça plutôt 'Le Tonnerre' — parce que ça fait beaucoup de bruit pour pas grand-chose."",""run"":""claude""},{""id"":63271,""pun"":""L'équipe de bowling s'appelait 'L'Éclair' parce qu'ils faisaient tout le temps des strikes... et que leurs adversaires étaient toujours foudroyés."",""run"":""claude""},{""id"":60194,""pun"":""L'équipe s'appelait 'Les Boules de Feu' — pas parce qu'ils étaient bons, mais parce qu'ils mettaient le feu à la piste à chaque lancer."",""run"":""claude""},{""id"":20784,""pun"":""Mon équipe de bowling s'appelle 'La Foudre' — on ne rate jamais notre coup. D'ailleurs, la foudre, ça ne tombe pas deux fois au même endroit... mais nous, si."",""run"":""claude""},{""id"":74087,""pun"":""Notre club de bowling s'appelle 'Court-Circuit' : on grille tout le monde dès la première manche."",""run"":""claude""},{""id"":29374,""pun"":""Ils ont appelé leur équipe de bowling 'Les Éclairs' parce qu'ils avaient autant de strikes que la météo — et leurs adversaires étaient aussi dans la panade que des choux."",""run"":""claude""},{""id"":47517,""pun"":""L'équipe de bowling 'Foudre' a tout renversé cette saison. C'est vrai que la foudre, ça rase tout sur son passage."",""run"":""claude""}]"	"A bowling team was called ""lightning"" because they had so many strikes."	"{""comedian"":[20784,17662,74087,63271,64720],""pun_expert"":[63271,47517,20784,74087,29374],""editor"":[20784,63271,47517,17662,74087],""translator"":[63271,47517,20784,29374,17662]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
236	"[{""id"":96434,""pun"":""Mon paquet de corn flakes a un numéro de série. C'est un criminel en cavale ou quoi ?"",""run"":""claude""},{""id"":58930,""pun"":""Les céréales ont un numéro de série parce que ce sont des tueurs… de faim en série."",""run"":""claude""},{""id"":29671,""pun"":""Mon bol de céréales déborde toujours. C'est un problème de série, pas un accident isolé."",""run"":""claude""},{""id"":65903,""pun"":""Le blé a un numéro de série, l'avoine aussi. Décidément, le petit-déjeuner est une affaire très… classée."",""run"":""claude""},{""id"":94051,""pun"":""Les céréales du matin ont toutes un numéro de série. Preuve que même le petit-déjeuner est sous surveillance."",""run"":""claude""},{""id"":57107,""pun"":""J'ai trouvé un numéro de série sur mon paquet de céréales. Apparemment, même le blé a une identité."",""run"":""claude""},{""id"":47998,""pun"":""Mon paquet de céréales a un code-barres ET un numéro de série. C'est un petit-déjeuner, pas un suspect !"",""run"":""claude""},{""id"":38176,""pun"":""Ma boîte de muesli a une séquence d'identification. Je savais que l'avoine cachait quelque chose."",""run"":""claude""},{""id"":42128,""pun"":""J'ai organisé une séance de dégustation de céréales. La séquence du matin n'a jamais été aussi spirituelle."",""run"":""claude""},{""id"":17364,""pun"":""Ma boîte de céréales a un numéro de série — c'est logique, elle est très sérieuse le matin."",""run"":""claude""},{""id"":99286,""pun"":""Pourquoi les céréales ont-elles un numéro de série ? Parce qu'elles font partie d'une longue… suite."",""run"":""claude""},{""id"":93546,""pun"":""J'ai regardé le code sur ma boîte de céréales : c'était la séance d'identification la plus ennuyeuse de ma matinée."",""run"":""claude""}]"	A box of food you buy for breakfast will have a cereal number on it.	"{""comedian"":[58930,17364,99286,47998,38176],""pun_expert"":[58930,99286,17364,47998,65903],""editor"":[17364,47998,99286,58930,57107],""translator"":[17364,99286,47998,57107,58930]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
237	"[{""id"":72644,""pun"":""Le boxeur a enfin trouvé la bague parfaite. Le problème, c'est que sur le ring, il n'arrête pas de la perdre."",""run"":""claude""},{""id"":17462,""pun"":""Le boxeur voulait demander sa belle en mariage, mais il a d'abord monté sur le ring — histoire de s'entraîner à recevoir des coups."",""run"":""claude""},{""id"":40741,""pun"":""Mon fiancé boxeur m'a demandée en mariage dans le ring. C'était romantique, même si l'arbitre comptait jusqu'à dix."",""run"":""claude""},{""id"":17672,""pun"":""Le boxeur qui veut se marier a un problème de ring : il doit choisir entre celui du gymnase et celui du doigt."",""run"":""claude""},{""id"":23913,""pun"":""Le boxeur amoureux hésite : il veut offrir une alliance, mais dans son métier, le ring c'est plutôt pour se faire taper dessus."",""run"":""claude""},{""id"":95305,""pun"":""Le boxeur veut se fiancer, mais il panique : son manager lui a dit 'sur le ring, pas de bijoux !' — Il ne sait plus où passer la bague."",""run"":""claude""},{""id"":85725,""pun"":""Le boxeur et sa fiancée se disputent sans cesse pour le mariage — finalement, c'est elle qui porte la ceinture à la maison."",""run"":""claude""},{""id"":77097,""pun"":""Le boxeur fiancé a demandé un mariage marquant. Elle voulait du romantisme ; lui, juste un bon marquage au corps."",""run"":""claude""},{""id"":54096,""pun"":""Le boxeur voulait une belle cérémonie de mariage avec un carré de fleurs. Mais le fleuriste a livré un carré de boxe — il s'est quand même battu pour y entrer."",""run"":""claude""},{""id"":61731,""pun"":""Le boxeur demande : 'Tu veux bien m'épouser ?' Elle répond : 'Oui, mais sors-moi d'abord du ring !'"",""run"":""claude""},{""id"":76738,""pun"":""Pour le boxeur fiancé, le ring a deux sens : l'un où il reçoit des coups, l'autre où il en prend pour sa pomme de toute façon."",""run"":""claude""},{""id"":54248,""pun"":""Pour se fiancer, le boxeur a choisi une alliance en or. Normal : dans son métier, on est habitué à ne garder que la monture."",""run"":""claude""}]"	A boxer who wants to get married has the ring to worry about.	"{""comedian"":[85725,17672,95305,23913,76738],""pun_expert"":[17672,23913,95305,54248,76738],""editor"":[17672,23913,85725,95305,54248],""translator"":[17672,23913,95305,76738,54248]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
238	"[{""id"":72465,""pun"":""Ce jeune veut une voiture coûte que coûte — il a vraiment un beau motif… et un beau moteur !"",""run"":""claude""},{""id"":50192,""pun"":""Il met tout son carburant dans son ambition — et bientôt aussi dans son réservoir."",""run"":""claude""},{""id"":55837,""pun"":""Il économise pour son auto depuis l'âge de dix ans — clairement, il ne tourne pas en rond !"",""run"":""claude""},{""id"":51814,""pun"":""Ce garçon veut une voiture tellement fort qu'on dit de lui qu'il a la direction dans le sang."",""run"":""claude""},{""id"":16481,""pun"":""Pour acheter sa première voiture, il ne manque pas d'huile de coude — ni d'huile moteur !"",""run"":""claude""},{""id"":59449,""pun"":""Pour s'offrir une auto, il travaille dur : c'est un vrai bolide dans ses ambitions !"",""run"":""claude""},{""id"":17655,""pun"":""Ce gamin économise sou par sou pour une auto — il a vraiment le pied sur l'accélérateur de ses rêves."",""run"":""claude""},{""id"":81221,""pun"":""Il économise pour une voiture depuis des années — rien ne peut l'arrêter, même pas un feu rouge !"",""run"":""claude""},{""id"":71422,""pun"":""Il voulait une voiture à tout prix — on peut dire qu'il avait la conduite à tenir !"",""run"":""claude""},{""id"":83867,""pun"":""Le petit économise pour sa voiture : il est clairement en quatrième vitesse dans la vie !"",""run"":""claude""},{""id"":90389,""pun"":""Le garçon qui économise pour une voiture a beaucoup de volonté... et surtout de volant !"",""run"":""claude""},{""id"":56324,""pun"":""Le jeune qui met de côté pour son permis a vraiment le moteur bien lancé."",""run"":""claude""}]"	A boy saving up for a car has a lot of driving ambition.	"{""comedian"":[90389,83867,17655,81221,16481],""pun_expert"":[90389,83867,17655,71422,16481],""editor"":[81221,17655,83867,56324,59449],""translator"":[90389,83867,17655,81221,56324]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
239	"[{""id"":87837,""pun"":""Un enfant a déclaré vouloir élever des chevreaux. Ses parents ont pensé que c'était une boutade caprine."",""run"":""claude""},{""id"":18194,""pun"":""Un gamin dit à ses parents qu'il veut élever des chèvres. Ils répondent : 'On te croit, t'as pas besoin de nous prendre pour des boucs émissaires !'"",""run"":""claude""},{""id"":96507,""pun"":""Mon fils dit qu'il veut élever des boucs. Je lui ai dit : 'Tu me fais marcher ?' Il a répondu : 'Non, je les fais bêler.'"",""run"":""claude""},{""id"":17965,""pun"":""Un gamin a annoncé qu'il voulait devenir éleveur de chèvres. Ses parents ont cru qu'il blaguait, mais c'était du sérieux : il ne voulait pas travailler pour des caprices."",""run"":""claude""},{""id"":82067,""pun"":""Un petit garçon a dit qu'il voulait élever des caprins. Mais ne vous inquiétez pas, il ne faisait que cabrioler avec l'idée."",""run"":""claude""},{""id"":29334,""pun"":""Mon fils veut élever des chèvres. Il dit que c'est sérieux, mais moi je pense qu'il cabriole."",""run"":""claude""},{""id"":63096,""pun"":""Mon gamin veut élever des chèvres pour gagner sa vie. Je crois qu'il nous fait une blague de bouc."",""run"":""claude""},{""id"":26796,""pun"":""Un garçon annonce qu'il veut élever des chèvres. Son père répond : 'Arrête de caner, trouve un vrai métier !'"",""run"":""claude""},{""id"":49928,""pun"":""Il voulait élever des chèvres, mais en réalité il ne faisait que bêler des sottises."",""run"":""claude""},{""id"":54798,""pun"":""Il voulait élever des chèvres, mais ses parents ont pensé qu'il leur canait dessus."",""run"":""claude""},{""id"":13238,""pun"":""Un garçon a dit à ses parents qu'il voulait élever des chèvres, mais il ne faisait que chevreter."",""run"":""claude""},{""id"":72486,""pun"":""Mon fils a dit qu'il voulait vivre de l'élevage de chevreaux. Je lui ai dit : 'C'est du grand n'importe quoi, tu nous la fait à la chèvre !'"",""run"":""claude""}]"	A boy told his parents he wanted to raise goats for a living, but he was only kidding.	"{""comedian"":[18194,96507,29334,87837,63096],""pun_expert"":[29334,87837,82067,49928,13238],""editor"":[87837,17965,29334,49928,18194],""translator"":[29334,49928,87837,82067,13238]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run1_v3
