id_en	shuffled_candidates_json
1727	"[{""id"":17127,""pun"":""On est ce qu'on mange. J'ai mangé des noix toute ma vie et aujourd'hui je suis définitivement… une tête de noix."",""run"":""claude""},{""id"":86776,""pun"":""Mon médecin m'a dit d'éviter les noix. Apparemment j'en mange trop et ça se voit — je suis complètement loufoque."",""run"":""claude""},{""id"":46260,""pun"":""Depuis que je mange des amandes, tout le monde dit que je suis à croquer. Je préfère ça à être à casser !"",""run"":""claude""},{""id"":28911,""pun"":""Je mange des graines de tournesol depuis des années. Maintenant je passe mes journées à tourner en rond — coïncidence ?"",""run"":""claude""},{""id"":42836,""pun"":""Je mange des noix tous les matins. Mon psy dit que c'est pour ça que je suis fêlé."",""run"":""claude""},{""id"":17133,""pun"":""Depuis que je mange des anacardes, mes collègues disent que je suis accro. Normal, l'anacarde… c'est une noix de cajou, et moi je suis une noix tout court."",""run"":""claude""},{""id"":37282,""pun"":""Je suis ce que je mange : des noix. Ce qui explique pourquoi j'ai la coquille dure mais que je suis fêlé à l'intérieur."",""run"":""claude""},{""id"":11884,""pun"":""Si on est ce qu'on mange, moi qui adore les noix, je comprends enfin pourquoi ma femme dit que je suis dur à casser."",""run"":""claude""},{""id"":54458,""pun"":""Si on est ce qu'on mange, je reste loin des noix… et des fêlés !"",""run"":""claude""},{""id"":83150,""pun"":""Mon nutritionniste dit : 'Vous êtes ce que vous mangez.' J'ai arrêté les noix illico. Je refuse catégoriquement d'être pris pour un fou du coquillage."",""run"":""claude""},{""id"":76875,""pun"":""J'ai arrêté de manger des noix. Je ne voulais pas finir tordu."",""run"":""claude""},{""id"":18087,""pun"":""On est ce qu'on mange — j'arrête les cerneaux, je refuse d'être un cerneau… euh, un cerné."",""run"":""claude""}]"
1728	"[{""id"":91126,""pun"":""J'ai participé à une convention de gens ordinaires — c'était extraordinairement ennuyeux."",""run"":""claude""},{""id"":10795,""pun"":""Au colloque sur le conformisme, j'ai remarqué que tout le monde avait un avis conforme."",""run"":""claude""},{""id"":27415,""pun"":""À la convention des libres-penseurs, la conférence inaugurale s'intitulait : 'Comment penser comme nous'."",""run"":""claude""},{""id"":69040,""pun"":""Les excentriques se retrouvent en cercle — mais toujours loin du centre."",""run"":""claude""},{""id"":67297,""pun"":""J'ai rencontré un anticonformiste très conventionnel — il refusait tout, sauf les conventions."",""run"":""claude""},{""id"":75111,""pun"":""J'ai assisté à une réunion de marginaux — ils étaient tous dans les marges du programme."",""run"":""claude""},{""id"":73222,""pun"":""J'ai assisté à un congrès de conformistes — étrangement, personne n'était d'accord."",""run"":""claude""},{""id"":55290,""pun"":""Si tu veux rencontrer des gens hors-norme, va à un salon — tout le monde sort de sa chambre."",""run"":""claude""},{""id"":53186,""pun"":""Au rassemblement des anticonformistes, tout le monde portait le même badge 'Je suis unique'."",""run"":""claude""},{""id"":71469,""pun"":""Au séminaire des atypiques, la seule règle était : pas de règle — affichée en gras, soulignée, en trois langues."",""run"":""claude""},{""id"":76734,""pun"":""J'ai rejoint l'association des anticonformistes — ils m'ont remis un formulaire d'adhésion en dix exemplaires."",""run"":""claude""},{""id"":55459,""pun"":""Au congrès des excentriques, le centre était vide."",""run"":""claude""}]"
1729	"[{""id"":51591,""pun"":""Pourquoi les amateurs de steak saignant vivent-ils plus longtemps ? Parce qu'ils savent ce que c'est que de vouloir quelque chose de rare."",""run"":""claude""},{""id"":56102,""pun"":""Tu trouves que les restos surcuisent toujours ? Tu commandes pourtant saignant — preuve que l'espoir est têtu."",""run"":""claude""},{""id"":24248,""pun"":""Mon boucher dit qu'un bon steak bleu, c'est rare. Moi je dis que c'est exactement comme ça que je le veux."",""run"":""claude""},{""id"":86626,""pun"":""Mon chef dit qu'un bon steak saignant, ça se mérite. Moi je dis que c'est rare — dans tous les sens du terme."",""run"":""claude""},{""id"":31174,""pun"":""J'ai demandé un steak saignant au restaurant. Le serveur m'a dit : « C'est rare. » Je sais, c'est pour ça que j'en commande souvent."",""run"":""claude""},{""id"":16807,""pun"":""Au restaurant, j'ai commandé un steak bleu. Le cuisinier a répondu qu'il était déprimé lui aussi."",""run"":""claude""},{""id"":48802,""pun"":""Si tu penses que les steakhouses cuisent toujours trop la viande, tu commandes sûrement ta pièce de bœuf saignante — mais même ça, c'est rare."",""run"":""claude""},{""id"":95739,""pun"":""Je crois que les steaks bien cuits sont une honte culinaire. C'est une opinion que je défends rarement — en fait, à chaque repas."",""run"":""claude""},{""id"":52962,""pun"":""Un steak bien cuit, c'est une chose rare au bon restaurant. Hélas, pas dans le sens culinaire."",""run"":""claude""},{""id"":55775,""pun"":""Mon médecin m'a dit d'éviter la viande rouge. Depuis, je commande saignant — au moins ça saigne encore un peu."",""run"":""claude""},{""id"":81302,""pun"":""Les végétariens pensent que manger un steak saignant c'est barbare. C'est vrai que ça reste une pratique assez rare… du moins chez eux."",""run"":""claude""},{""id"":32205,""pun"":""Les gens qui aiment leur steak saignant sont rares. Et c'est exactement ce qu'ils commandent."",""run"":""claude""}]"
1730	"[{""id"":79052,""pun"":""J'ai cassé une corde de guitare. Le médecin dit que c'est de la corde au stress."",""run"":""claude""},{""id"":91060,""pun"":""Tu as cassé une corde ? Ne touche pas à ça, reste sur la touche !"",""run"":""claude""},{""id"":89360,""pun"":""Si tu casses une corde, ne t'emballe pas — de toute façon, ça se remet toujours en corde."",""run"":""claude""},{""id"":76143,""pun"":""Quand un guitariste panique, on dit qu'il perd la boule… ou plutôt la barrette."",""run"":""claude""},{""id"":89615,""pun"":""Mon guitariste fait une crise d'angoisse à chaque frette. C'est ce qu'on appelle un accord anxieux."",""run"":""claude""},{""id"":36699,""pun"":""Il a cassé une corde en concert. Depuis, il est complètement désaccordé."",""run"":""claude""},{""id"":80195,""pun"":""Quand un guitariste stresse, il joue sur les nerfs — et sur les cordes."",""run"":""claude""},{""id"":96229,""pun"":""Mon guitariste est très anxieux. Normal, il a trop de frettes à gérer."",""run"":""claude""},{""id"":74975,""pun"":""Si tu casses une corde de guitare, ne t'en fais pas — enfin, ne t'en frette pas !"",""run"":""claude""},{""id"":92356,""pun"":""Mon luthier est toujours stressé. Il dit qu'il a trop de cordes à son arc… et elles cassent toutes."",""run"":""claude""},{""id"":84709,""pun"":""Il est tellement anxieux que même sa guitare est sous tension."",""run"":""claude""},{""id"":16515,""pun"":""Mon prof de guitare me dit de ne pas stresser sur le manche. Facile à dire, lui il a toutes ses cordes !"",""run"":""claude""}]"
1731	"[{""id"":92429,""pun"":""Le géographe épuisé a regardé la montagne et a dit : 'Quel soulèvement !' — mais c'était juste un soupir de soulagement."",""run"":""claude""},{""id"":52268,""pun"":""Il a regardé la carte en retenant son souffle, puis a soufflé dessus — enfin, un relief bien mérité."",""run"":""claude""},{""id"":12186,""pun"":""'Je ne supporte plus la géomorphologie,' soupira-t-il. 'Mais au fond, c'est un fond de vallée qui me manque.'"",""run"":""claude""},{""id"":44352,""pun"":""Après avoir escaladé toute la carte du regard, il a lâché un grand soupir : 'Enfin, je suis au-dessus du niveau de la mer — et de mes angoisses.'"",""run"":""claude""},{""id"":54077,""pun"":""Il a regardé le contour de la carte et a poussé un soupir : 'C'est courbe, mais c'est libérateur.'"",""run"":""claude""},{""id"":19946,""pun"":""Le géologue fatigué a dit : 'Ces courbes de niveau me donnent de l'altitude… et du recul.'"",""run"":""claude""},{""id"":74419,""pun"":""Le randonneur perdu retrouva son chemin sur la carte et souffla : 'Ouf, enfin un col à ma portée !'"",""run"":""claude""},{""id"":15311,""pun"":""Il a expiré lentement en regardant la carte topographique. 'Ce n'est pas du vent,' dit-il, 'c'est juste un relief bien senti.'"",""run"":""claude""},{""id"":72740,""pun"":""'Je comprends enfin la topographie,' dit-il en expirant. 'C'est un vrai terrain de soulagement.'"",""run"":""claude""},{""id"":57743,""pun"":""Le cartographe stressé a finalement trouvé l'altitude — et poussé un grand soupir d'alt-itude."",""run"":""claude""},{""id"":56525,""pun"":""Le géographe a soufflé sur la carte et a vu apparaître les montagnes. 'Ouf,' dit-il, 'je souffle enfin sur du relief.'"",""run"":""claude""},{""id"":12288,""pun"":""Il a soufflé sur la carte et a dit : 'Enfin, je vois le relief !' C'était vraiment un souffle de soulagement."",""run"":""claude""}]"
1732	"[{""id"":11457,""pun"":""Il a dit : « Ce volcan m'a coupé le souffle. » Normal, c'est un relief qui exhale encore."",""run"":""claude""},{""id"":11397,""pun"":""Le géographe épuisé a regardé le relief et a poussé un grand soupir. Normal — ce terrain lui donnait du relief."",""run"":""claude""},{""id"":79224,""pun"":""Il a soufflé sur la carte et dit : « Ah, ça fait du bien ! » — c'était un soupir de relief."",""run"":""claude""},{""id"":88138,""pun"":""Après avoir escaladé la colline, il a soufflé sur la carte et dit : « Voilà, le relief est enfin rendu ! »"",""run"":""claude""},{""id"":50469,""pun"":""Le géologue a regardé la montagne et a dit : « C'est un grand souffle de la nature. » Oui — et un sacré relief pour lui aussi !"",""run"":""claude""},{""id"":27802,""pun"":""Le professeur de géo a dit : « Le relief, ça me coupe le souffle. » Ses élèves ont répondu : « Nous aussi, surtout vos cours. »"",""run"":""claude""},{""id"":31111,""pun"":""— Pourquoi le cartographe souffle-t-il toujours sur ses cartes ? — Pour mettre le relief en haleine !"",""run"":""claude""},{""id"":46062,""pun"":""Le géographe asthmatique adore les plaines. Moins de relief, plus de souffle."",""run"":""claude""},{""id"":62903,""pun"":""Il a soufflé si fort sur la carte topographique que les courbes de niveau se sont envolées. C'était vraiment un vent de relief."",""run"":""claude""},{""id"":98738,""pun"":""Le cartographe s'est écrié : « Je suis à bout de souffle ! » — Il venait de terminer le tracé des Alpes. Quel relief !"",""run"":""claude""},{""id"":93456,""pun"":""Quand il a vu le plateau sur la carte, il a soufflé : « Enfin du plat ! » — un vrai soupir de soulagement."",""run"":""claude""},{""id"":33413,""pun"":""— Comment appelle-t-on un géographe qui soupire devant une carte en relief ? — Un homme à bout de contours !"",""run"":""claude""}]"
1733	"[{""id"":43425,""pun"":""Il brûlait la chandelle par les deux bouts en jouant au plus malin. Maintenant il joint à peine les deux bouts."",""run"":""claude""},{""id"":54475,""pun"":""Celui qui brûle la chandelle par les deux bouts finit toujours par manquer de lumières."",""run"":""claude""},{""id"":89662,""pun"":""Tu brûles la bougie par les deux bouts ? C'est clair que t'es pas clair."",""run"":""claude""},{""id"":16759,""pun"":""J'ai voulu brûler la chandelle par les deux bouts — maintenant je suis dans le noir sur tous les sujets."",""run"":""claude""},{""id"":39241,""pun"":""Brûler la chandelle par les deux bouts, c'est joindre les deux bouts… en cendres."",""run"":""claude""},{""id"":29835,""pun"":""Il brûlait la chandelle par les deux bouts. Résultat : il était éclairé, mais pas dans le bon sens."",""run"":""claude""},{""id"":54845,""pun"":""Brûler la chandelle par les deux bouts, c'est le signe d'un esprit brillant… qui s'éteint vite."",""run"":""claude""},{""id"":55296,""pun"":""Il pensait être génial en brûlant la chandelle par les deux bouts. En réalité, il était juste flamboyant."",""run"":""claude""},{""id"":33540,""pun"":""Il brûlait la chandelle par les deux bouts. Il se croyait radieux. Il était juste… réduit en cendres."",""run"":""claude""},{""id"":24480,""pun"":""Brûler la chandelle par les deux bouts : la preuve qu'on peut rayonner et rater en même temps."",""run"":""claude""},{""id"":57071,""pun"":""Si tu brûles la chandelle par les deux bouts, tu n'es pas aussi lumineux que tu le crois."",""run"":""claude""},{""id"":20082,""pun"":""Si tu brûles la chandelle par les deux bouts, tu n'es pas si brillant que ça."",""run"":""claude""}]"
1734	"[{""id"":39581,""pun"":""Si tu peux le penser, on peut le panser !"",""run"":""claude""},{""id"":82601,""pun"":""On grave vos pensées — sans passer par la case psychiatre."",""run"":""claude""},{""id"":38928,""pun"":""De la pensée à la peau, il n'y a qu'une piqûre."",""run"":""claude""},{""id"":69487,""pun"":""Pensez-y à deux fois — on tatoue en deux temps."",""run"":""claude""},{""id"":20099,""pun"":""Nos tatoueurs : ils vous font une idée fixe… vraiment fixe."",""run"":""claude""},{""id"":48050,""pun"":""Chaque grande pensée mérite d'être bien pansée — surtout sur la peau."",""run"":""claude""},{""id"":76883,""pun"":""Ici, vos idées prennent corps — littéralement."",""run"":""claude""},{""id"":29807,""pun"":""Tu le penses fort ? On le panse court !"",""run"":""claude""},{""id"":45430,""pun"":""Nos tatoueurs : ils lisent dans vos pensées… et les inscrivent sur votre peau."",""run"":""claude""},{""id"":44719,""pun"":""Vos rêves ont besoin d'un peu de fond de teint… permanent."",""run"":""claude""},{""id"":53630,""pun"":""Vous avez l'idée, on a l'aiguille."",""run"":""claude""},{""id"":91942,""pun"":""T'as une idée en tête ? On l'a bientôt sous la peau !"",""run"":""claude""}]"
1735	"[{""id"":46250,""pun"":""Si votre maison ne se vend pas, c'est peut-être parce que votre courtier s'appelle Ken et non 'Qui peut'."",""run"":""claude""},{""id"":89069,""pun"":""Impossible de vendre ? Aucun client ? C'est Barbie qui a tous les acheteurs — Ken, lui, est à vendre."",""run"":""claude""},{""id"":69271,""pun"":""Vous peinez à vendre ? C'est parce que votre agence manque de savoir-KEN."",""run"":""claude""},{""id"":52444,""pun"":""Maison en vente depuis six mois ? C'est la crise, ou votre agKENt est nul."",""run"":""claude""},{""id"":77173,""pun"":""Votre maison ne se vend pas ? Soyez reconnaissant d'avoir un courtier — sinon, qui vous KENnera ?"",""run"":""claude""},{""id"":21338,""pun"":""Maison invendable ? Ken peut ! (Barbie aussi, elle a des contacts.)"",""run"":""claude""},{""id"":95518,""pun"":""Votre maison est invendable ? Ne vous inquiétez pas — avec Ken, tout est poss-KEN-ble !"",""run"":""claude""},{""id"":63829,""pun"":""Votre maison ne part pas ? Appelez Ken — il est ca-KEN-ble de tout vendre."",""run"":""claude""},{""id"":14377,""pun"":""Vous n'arrivez pas à vendre ? Restez zen — ou appelez Ken."",""run"":""claude""},{""id"":17045,""pun"":""Si vous n'arrivez pas à vendre votre maison, appelez Ken — il est im-KEN-tournable !"",""run"":""claude""},{""id"":12219,""pun"":""Vous ne vendez pas votre maison ? C'est franKENment décevant."",""run"":""claude""},{""id"":56961,""pun"":""Tu ne peux pas vendre ta maison ? Pas de KEN-cerne !"",""run"":""claude""}]"
1736	"[{""id"":70859,""pun"":""Au palais, le brassage du thé laisse toujours une trace — c'est le traçage de la tradition royale."",""run"":""claude""},{""id"":19563,""pun"":""La reine boit son infusion avec noblesse — on appelle ça du thé-royal, bien sûr."",""run"":""claude""},{""id"":68198,""pun"":""Le brassage du thé à la cour ? C'est une affaire de brossage de noblesse — on astique les tasses avant de les remplir."",""run"":""claude""},{""id"":16596,""pun"":""Le prince aime ses infusions — il est très sen-thé-mental à l'heure du goûter."",""run"":""claude""},{""id"":13386,""pun"":""La reine ne boit que du thé bio — elle respecte l'éthé-quette royale."",""run"":""claude""},{""id"":68203,""pun"":""Le roi prépare toujours son thé lui-même — il est très at-thé-ntif à sa majesté."",""run"":""claude""},{""id"":55492,""pun"":""Pourquoi la reine aime-t-elle autant le thé ? Parce que ça lui donne un air d'authen-thé-cité."",""run"":""claude""},{""id"":20827,""pun"":""Quand la reine renverse sa tasse, c'est une vraie ca-thé-strophe royale."",""run"":""claude""},{""id"":71468,""pun"":""Si tu invites la reine à prendre le thé, assure-toi que tout est royal-thé organisé."",""run"":""claude""},{""id"":36932,""pun"":""Servir le thé à la monarque, c'est une ques-thé-on de protocole."",""run"":""claude""},{""id"":43986,""pun"":""La reine refuse le café : elle préfère garder sa sou-thé-raineté."",""run"":""claude""},{""id"":79034,""pun"":""Inviter la reine à prendre le thé ? C'est ma-jes-thé-ueux comme idée !"",""run"":""claude""}]"
1737	"[{""id"":48243,""pun"":""Si tu livres des pièces automobiles, assure-toi de ne pas perdre le nord — ni les roulements."",""run"":""claude""},{""id"":43999,""pun"":""Un livreur de pièces auto qui perd ses roulements, c'est vraiment quelqu'un qui tourne en rond."",""run"":""claude""},{""id"":42010,""pun"":""Pour livrer des pièces de moteur, il faut avoir ses roulements — sinon on ne sait plus où on en est."",""run"":""claude""},{""id"":57859,""pun"":""Livrer des pièces auto sans boussole, c'est risqué. On peut perdre le nord… et ses roulements en même temps."",""run"":""claude""},{""id"":80211,""pun"":""Le livreur de pièces détachées s'est perdu en route. Il avait pourtant tous ses roulements… mais aucun sens de l'orientation."",""run"":""claude""},{""id"":51243,""pun"":""Le monteur a commandé un moteur mais a reçu des roulements. Maintenant il ne sait plus sur quel pied tourner."",""run"":""claude""},{""id"":45216,""pun"":""Le metteur en scène voulait un moteur de rechange. On lui a livré des roulements — maintenant il tourne bien."",""run"":""claude""},{""id"":13675,""pun"":""Quand on livre des roulements à billes, il vaut mieux garder la boule. Et le cap."",""run"":""claude""},{""id"":72257,""pun"":""Un livreur de pièces auto sans ses roulements, c'est un homme sans boussole — et sans friction avec la réalité."",""run"":""claude""},{""id"":21183,""pun"":""Le monteur a perdu ses roulements à mi-chemin. Heureusement, le moteur n'en savait rien."",""run"":""claude""},{""id"":81264,""pun"":""Le livreur de roulements ne sait jamais où il va. C'est pourtant son cœur de métier."",""run"":""claude""},{""id"":44409,""pun"":""Pour être un bon livreur de pièces mécaniques, il faut avoir ses roulements — et un bon sens du roulement."",""run"":""claude""}]"
1738	"[{""id"":17690,""pun"":""Méfie-toi des gens qui sautent aux conclusions : ils finissent souvent la tête dans le fond."",""run"":""claude""},{""id"":76909,""pun"":""Il a plongé tête la première dans le mariage. Mauvaise profondeur, mauvaise conclusion."",""run"":""claude""},{""id"":89936,""pun"":""Il a plongé dans un débat peu profond et en est ressorti avec une conclusion fracassante — et une commotion."",""run"":""claude""},{""id"":92712,""pun"":""En philosophie comme en natation, plonger dans peu de profondeur mène rarement à de bonnes conclusions — surtout quand on fait le saut de l'ange."",""run"":""claude""},{""id"":47209,""pun"":""Il plonge toujours sans réfléchir et arrive aux mêmes résultats : le fond et les urgences."",""run"":""claude""},{""id"":49266,""pun"":""Pour éviter de sauter aux mauvaises conclusions, commence par vérifier la profondeur — dans l'eau comme dans tes arguments."",""run"":""claude""},{""id"":38157,""pun"":""Mon chef saute toujours aux conclusions… et à la piscine. Dans les deux cas, l'eau est trop peu profonde pour lui."",""run"":""claude""},{""id"":18083,""pun"":""Il a voulu aller au fond des choses… mais l'eau était peu profonde. Même résultat."",""run"":""claude""},{""id"":80634,""pun"":""J'ai sauté aux conclusions… et aussi dans la piscine. Les deux étaient peu profondes."",""run"":""claude""},{""id"":72095,""pun"":""Il a tiré ses conclusions comme il plonge : tête baissée, sans regarder le fond."",""run"":""claude""},{""id"":55037,""pun"":""Si tu plonges dans l'eau peu profonde, tu risques de tirer des conclusions hâtives… et une fracture du crâne."",""run"":""claude""},{""id"":15937,""pun"":""Mon médecin m'a dit de ne pas sauter aux conclusions. Maintenant j'ai aussi une interdiction de plonger."",""run"":""claude""}]"
1739	"[{""id"":99265,""pun"":""Si tu fais de la recherche en optique, tu auras beaucoup de lectures légères."",""run"":""claude""},{""id"":98599,""pun"":""En optique, les chercheurs adorent les sujets légers — surtout les photons, qui n'ont aucune masse."",""run"":""claude""},{""id"":23631,""pun"":""Les physiciens spécialistes de la lumière ont toujours l'air décontracté — ils ne prennent rien au sérieux, tout leur passe à travers."",""run"":""claude""},{""id"":31137,""pun"":""J'ai demandé à un spécialiste de la lumière un conseil de lecture. Il m'a répondu : « Restez dans le spectre du superficiel. »"",""run"":""claude""},{""id"":66588,""pun"":""Le spécialiste de la luminescence ne se prend jamais au sérieux : il dit que son travail, c'est de la lumière légère."",""run"":""claude""},{""id"":85252,""pun"":""Mon cours sur les photons était vraiment brillant — et pourtant, je n'y ai pas vu la lumière."",""run"":""claude""},{""id"":51511,""pun"":""Le chercheur en optique ne lit que des livres légers — les gros volumes lui donnent mal aux yeux."",""run"":""claude""},{""id"":36539,""pun"":""Mon prof d'optique nous a fait un cours magistral : bref, ça a été une lumière dans ma vie — mais une lumière clignotante."",""run"":""claude""},{""id"":67600,""pun"":""J'ai voulu approfondir l'optique, mais mon directeur de thèse m'a dit : « Ici, on reste en surface — c'est une question de réflexion. »"",""run"":""claude""},{""id"":99738,""pun"":""Le physicien en optique est toujours de bonne humeur — il voit la vie en longueur d'onde rose."",""run"":""claude""},{""id"":57654,""pun"":""Mon collègue fait de la recherche sur la réfraction. Je lui ai demandé si c'était compliqué. Il a répondu : « Non, c'est assez transparent. »"",""run"":""claude""},{""id"":93464,""pun"":""Tu veux te mettre à l'optique ? C'est une discipline très lumineuse, mais attention : ça manque souvent de profondeur."",""run"":""claude""}]"
1740	"[{""id"":88332,""pun"":""Pour choisir ta playlist, prends conseil auprès d'un guitariste — il a l'oreille fine et le plectre agile."",""run"":""claude""},{""id"":28691,""pun"":""Pourquoi confie-t-on les décisions musicales aux guitaristes ? Parce qu'eux, ils savent vraiment gratter la bonne option."",""run"":""claude""},{""id"":85386,""pun"":""Mon guitariste préféré ne choisit jamais au hasard — il a toujours le bon plectre en main et la bonne idée en tête."",""run"":""claude""},{""id"":89971,""pun"":""Le guitariste blessé au doigt a quand même assuré : il était pansé, mais toujours pincé."",""run"":""claude""},{""id"":75124,""pun"":""Tu ne sais pas quelle musique écouter ? Demande à un guitariste — il sait toujours comment pincer les bonnes cordes."",""run"":""claude""},{""id"":66656,""pun"":""Chez le guitariste, choisir c'est facile : il lui suffit de pincer la bonne corde."",""run"":""claude""},{""id"":32239,""pun"":""Pour choisir ta musique, consulte un guitariste : il a le don de pincer juste."",""run"":""claude""},{""id"":24259,""pun"":""Le guitariste ne rate jamais un choix : il a toujours le bon son dans le plectre."",""run"":""claude""},{""id"":11964,""pun"":""Si tu n'arrives pas à te décider pour un morceau, appelle un guitariste — la sélection, il connaît : il pince et il choisit en même temps."",""run"":""claude""},{""id"":32644,""pun"":""Le guitariste blessé a quand même joué le concert. On peut dire qu'il était bien pansé… et bien pincé."",""run"":""claude""},{""id"":25280,""pun"":""Pourquoi le guitariste est-il si indécis au supermarché ? Parce qu'il passe son temps à pincer sans jamais choisir."",""run"":""claude""},{""id"":77013,""pun"":""J'ai demandé à un guitariste de m'aider à choisir une chanson. Il m'a dit : 'Laisse-moi pincer ça deux secondes.'"",""run"":""claude""}]"
1741	"[{""id"":21493,""pun"":""Si vous ne payez pas votre exorciste, vous risquez de vous faire reprendre en main par le diable."",""run"":""claude""},{""id"":12914,""pun"":""Si vous n'honorez pas votre exorciste, vos esprits seront coupés — comme votre ligne de crédit."",""run"":""claude""},{""id"":85737,""pun"":""Mon exorciste m'a envoyé une mise en demeure : apparemment, l'esprit est prêt mais la bourse est faible."",""run"":""claude""},{""id"":55337,""pun"":""Quand on ne paye pas son exorciste, on est rattrapé par ses dettes… et par ses démons."",""run"":""claude""},{""id"":33358,""pun"":""L'exorciste impayé a repris possession des lieux — et des âmes."",""run"":""claude""},{""id"":52951,""pun"":""Si tu ne paies pas l'exorciste, le démon revient — c'est inscrit dans les conditions générales de l'au-delà."",""run"":""claude""},{""id"":62253,""pun"":""Si tu ne règles pas ton exorciste, il te rend à ton démon — c'est ce qu'on appelle un remboursement en nature."",""run"":""claude""},{""id"":73551,""pun"":""Impayé, l'exorciste a réclamé son dû — et le diable aussi. Double saisie."",""run"":""claude""},{""id"":50126,""pun"":""L'exorciste a saisi le tribunal… et le possédé par la même occasion."",""run"":""claude""},{""id"":15118,""pun"":""Si tu ne paies pas ton exorciste, tu te retrouves de nouveau habité — c'est la clause de rehabitation."",""run"":""claude""},{""id"":78126,""pun"":""J'ai pas payé l'exorciste. Maintenant je suis en défaut de paiement et en état de possession — le fisc ou le diable, c'est du pareil au même."",""run"":""claude""},{""id"":37873,""pun"":""Mon banquier et mon exorciste ont le même avertissement : 'Faute de règlement, nous reprenons le contrôle.'"",""run"":""claude""}]"
1742	"[{""id"":37847,""pun"":""Qui mange un fond de soupe vieux de neuf jours devient rapidement livide... et le liquide aussi."",""run"":""claude""},{""id"":27107,""pun"":""Cette soupe a neuf jours. L'auteur de cette odeur, c'est toi si tu la manges."",""run"":""claude""},{""id"":68511,""pun"":""Si tu manges une soupe vieille de neuf jours, tu auras un souffle... dévastateur."",""run"":""claude""},{""id"":43412,""pun"":""J'ai goûté un bouillon de neuf jours. Maintenant j'ai une haleine de bouillon... et personne ne veut m'approcher."",""run"":""claude""},{""id"":46065,""pun"":""Manger une soupe de neuf jours, c'est prendre un bouillon — dans tous les sens du terme."",""run"":""claude""},{""id"":30762,""pun"":""Un bouillon vieux de neuf jours ? C'est moins une recette qu'un souffle... au visage de ton médecin."",""run"":""claude""},{""id"":91260,""pun"":""Ma grand-mère garde sa soupe neuf jours. Elle appelle ça du mijotement. Nous, on appelle ça une arme biologique."",""run"":""claude""},{""id"":66337,""pun"":""Cette soupe a neuf jours de fond... et donne neuf jours de fond de teint pour cacher ta tête de mort."",""run"":""claude""},{""id"":83733,""pun"":""Un ragoût de neuf jours ? C'est pas un plat, c'est un attentat à l'haleine."",""run"":""claude""},{""id"":43377,""pun"":""Une soupe de neuf jours, c'est une odeur-eur. Non, vraiment, c'est une horreur."",""run"":""claude""},{""id"":91311,""pun"":""Si ta soupe est vieille de neuf jours, c'est rassis dedans... et rassis dehors après avoir soufflé sur tes proches."",""run"":""claude""},{""id"":54623,""pun"":""Si tu manges cette soupe de neuf jours, tu seras le seul auteur de ton odeur."",""run"":""claude""}]"
1743	"[{""id"":13546,""pun"":""Il a chopé une maladie mortelle à l'aéroport. Le pire, c'est qu'il avait pris une assurance 'vol annulé' mais pas 'vie annulée'."",""run"":""claude""},{""id"":20771,""pun"":""Ma maladie est incurable et je l'ai attrapée à l'aéroport. Franchement, je savais que ce vol low-cost allait me coûter la vie."",""run"":""claude""},{""id"":42594,""pun"":""J'ai eu une grippe à l'aéroport. Le médecin a regardé mes résultats et a dit : 'Votre état est terminal… 2F, couloir de droite.'"",""run"":""claude""},{""id"":35931,""pun"":""Mon médecin m'a dit que ma maladie était 'en phase d'atterrissage final'. J'aurais préféré une escale."",""run"":""claude""},{""id"":72646,""pun"":""À l'aéroport, on m'a diagnostiqué une maladie maligne. Heureusement, elle était en classe économique — elle n'allait pas loin."",""run"":""claude""},{""id"":47416,""pun"":""Il est tombé malade à l'aéroport. Le médecin a dit que c'était grave — il était en zone d'embarquement définitif."",""run"":""claude""},{""id"":67405,""pun"":""J'ai attrapé une maladie à l'aéroport. C'était une maladie de départ… sans retour."",""run"":""claude""},{""id"":41043,""pun"":""Le médecin à l'aéroport m'a annoncé que ma maladie était mortelle. J'ai demandé si je pouvais quand même prendre mon vol. Il a dit : 'Vous allez partir, oui, mais pas comme prévu.'"",""run"":""claude""},{""id"":21830,""pun"":""Il a eu une maladie mortelle à l'aéroport. La bonne nouvelle ? Il a enfin trouvé un endroit où les gens partent aussi vite que lui."",""run"":""claude""},{""id"":93731,""pun"":""Tomber malade à l'aéroport, c'est le pire endroit — les portes se ferment et cette fois c'est pas ton avion qui part."",""run"":""claude""},{""id"":78420,""pun"":""Je suis tombé malade à l'aéroport et le médecin m'a dit que c'était fatal. Sur le coup, j'ai cru qu'il parlait du retard de mon vol."",""run"":""claude""},{""id"":15710,""pun"":""Être malade à l'aéroport, c'est risqué — tu peux finir au terminal… ou y rester."",""run"":""claude""}]"
