id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning
en_1176	Sometimes a pencil sharpener is needed in order to make a good point.	point	homographic	point	point	homographic	['tip', 'end', 'sharp end', 'apex', 'nib']	['argument', 'idea', 'purpose', 'message', 'meaning', 'thesis']
en_1178	Cooks have a lot of spice in their lives.	spice	homographic	spice	spice	homographic	['seasoning', 'flavoring', 'condiment', 'herb', 'pepper', 'paprika']	['excitement', 'zest', 'variety', 'interest', 'pizzazz', 'liveliness']
en_1181	Old tree surgeons never die, they are just uprooted.	uprooted	homographic	uprooted	uprooted	homographic	['displaced', 'removed', 'transplanted', 'relocated', 'torn out']	['killed', 'destroyed', 'eliminated', 'finished', 'done away with']
en_1184	The trucker explained that he was early because he had had no breaks.	breaks	homophonic	brakes	breaks	homophonic	['pauses', 'rest stops', 'interruptions', 'time off']	['brakes', 'stopping mechanisms', 'vehicle brakes', 'brake pedals']
en_1195	Old plumbers never die, they just pipe down.	pipe	homographic	pipe	pipe	homographic	['tube', 'conduit', 'duct', 'channel', 'plumbing']	['quiet', 'silent', 'hush', 'shush', 'calm down', 'be quiet']
en_1204	The cat in northern Scandinavia always had a lapp to sit on.	lapp	homophonic	lap	lapp	homophonic	['lap', 'knee', 'thighs', 'seat']	['Lapp', 'Sami', 'Saami', 'Lapplander', 'indigenous Scandinavian']
en_1210	The groundskeeper at a large cemetery was important because he had 5000 people under him.	under	homographic	under	under	homographic	['beneath', 'below', 'underneath', 'subordinate to']	['buried beneath', 'interred below', 'entombed under', 'deceased below ground']
en_1211	A little boy called his father who made balloons 'pop'.	pop	homographic	pop	pop	homographic	['dad', 'father', 'daddy', 'papa', 'pa']	['burst', 'explode', 'bang', 'rupture', 'puncture']
en_1223	Neuter your dog-an ounce of prevention is better than a pound of curs.	curs	homophonic	cures	curs	homophonic	['cure', 'remedy', 'treatment', 'antidote', 'solution']	['cur', 'mongrel', 'mutt', 'dog', 'hound', 'canine']
en_1227	He recommended the restaurant to me, and said he had no reservations.	reservations	homographic	reservations	reservations	homographic	['bookings', 'appointments', 'table arrangements', 'advance orders']	['doubts', 'hesitations', 'misgivings', 'qualms', 'second thoughts']
en_1231	The mortician was late for dinner because he was buried in his work.	buried	homographic	buried	buried	homographic	['overwhelmed', 'swamped', 'engrossed', 'immersed', 'inundated']	['interred', 'entombed', 'inhumed', 'laid to rest', 'covered with earth']
en_1232	Old enumerators never die, they just lose their census	census	homophonic	senses	census	homophonic	['census', 'population count', 'demographic survey', 'enumeration', 'headcount']	['senses', 'awareness', 'perception', 'consciousness', 'faculties']
en_1233	The class took a field trip to a meat processing plant, but what they saw was just offal.	offal	homophonic	awful	offal	homophonic	['entrails', 'innards', 'viscera', 'organ meat', 'giblets']	['awful', 'terrible', 'dreadful', 'horrible', 'atrocious']
en_1248	Old pilots never die, they just get more turbulent.	turbulent	homographic	turbulent	turbulent	homographic	['rough', 'bumpy', 'stormy', 'choppy', 'unstable air']	['rowdy', 'unruly', 'disorderly', 'agitated', 'tempestuous']
en_1249	Use your own toothbrush! he bristled.	bristled	homographic	bristled	bristled	homographic	['snapped', 'snarled', 'retorted', 'said angrily', 'responded sharply']	['having bristles', 'brushed', 'scrubbed', 'equipped with stiff hairs', 'furnished with fibers']
en_1252	My wife really likes to make pottery, but to me it's just kiln time.	kiln	homophonic	killing	kiln	homophonic	['furnace', 'oven', 'firing chamber', 'pottery oven']	['killing', 'wasting', 'squandering', 'filling']
en_1254	I won't tell you anything about my salivary glands, he said secretively.	secretively	homophonic	secrete	secretively	homophonic	['covertly', 'furtively', 'stealthily', 'slyly', 'mysteriously']	['secreting', 'producing secretions', 'excreting', 'releasing fluids']
en_1256	I might study something at a university that someone once told me about-there is a degree of ambiguity there.	degree	homographic	degree	degree	homographic	['qualification', 'diploma', "bachelor's", 'academic title', 'university award']	['level', 'extent', 'amount', 'measure', 'grade']
en_1262	People have a happy time vacationing in Ireland because they are walking on Eire.	eire	homophonic	air	Eire	homophonic	['Eire', 'Ireland', 'Emerald Isle', 'Irish Republic']	['air', 'atmosphere', 'breeze', 'oxygen', 'sky']
en_1269	Who's your favorite operatic tenor? he asked placidly.	placidly	homophonic	placido	tenor	homophonic	['singing voice', 'high male voice', 'vocalist', 'singer']	['tension', 'stress', 'tense', 'tautness', 'tener', 'tenor of conversation']
en_1270	The salt said 'hi' to the pepper. It was seasonings greetings.	seasonings	homophonic	seasons	seasonings	homophonic	['spices', 'condiments', 'flavorings', 'herbs', 'additives']	["season's", 'holiday', 'festive', 'yuletide', 'Christmas']
en_1271	The book about Teflon contained no frictional characters.	frictional	homophonic	fictional	frictional	homophonic	['fictional', 'made-up', 'imaginary', 'invented', 'fantasy']	['friction-related', 'abrasive', 'resistant', 'chafing', 'rubbing']
en_1273	Three fingers were willing to cooperate but the thumb and forefinger were opposed.	opposed	homographic	opposed	opposed	homographic	['against', 'disagreeing', 'resistant', 'objecting', 'contrary']	['facing', 'across from', 'opposite', 'digit-opposite', 'thumb-side']
en_1279	If you spend too much time in the coffee shop you'll be latte for work.	latte	homophonic	late	latte	homophonic	['coffee drink', 'espresso with milk', 'café au lait', 'milk coffee']	['late', 'tardy', 'behind schedule', 'overdue', 'delayed']
en_1282	In ancient times, seagoing vessels were much more fuel efficient. They got thousands of miles to the galleon.	galleon	homophonic	gallon	galleon	homophonic	['gallon', 'unit of liquid measurement', 'fluid measure', 'volume unit']	['galleon', 'sailing ship', 'tall ship', 'warship', 'vessel', 'Spanish ship']
en_1283	Some resist having the'flu jab but it's quite innocuous.	innocuous	homophonic	inoculate	innocuous	homophonic	['harmless', 'safe', 'benign', 'inoffensive', 'mild']	['in no queue us', 'not queuing', 'avoiding the queue', 'skipping the line']
en_1294	Pretend we were in the days before railways, he coached.	coached	homophonic	coach	coached	homographic	['tutored', 'trained', 'instructed', 'mentored', 'taught']	['charioted', 'carriaged', 'traveled by stagecoach', 'rode in a horse-drawn coach']
en_1303	Old principals never die they just lose their faculties.	faculties	homographic	faculties	faculties	homographic	['mental abilities', 'cognitive functions', 'reasoning powers', 'intellectual capacities', 'mental faculties']	['teaching staff', 'academic departments', 'university staff', 'professors', 'educators']
en_1305	Old railroaders never die, they just derail.	derail	homographic	derail	derail	homographic	['crash', 'go off the tracks', 'overturn', 'come off the rails']	['fade away', 'decline', 'deteriorate', "lose one's way", 'go astray']
en_1310	He bought a plate with four corners so he could have a square meal.	square	homographic	square	square	homographic	['rectangular', 'four-sided', 'right-angled', 'quadrilateral']	['balanced', 'nutritious', 'wholesome', 'complete', 'satisfying']
en_1330	Because they moved into an apartment, they didn't need to cut the grass any mow.	mow	homophonic	more	mow	homophonic	['more', 'further', 'additionally', 'anymore']	['mow', 'cut', 'trim', 'shear', 'clip']
en_1335	Gravity, it's always putting everyone down.	putting	homographic	putting	down	homographic	['downward', 'below', 'earthward', 'toward the ground']	['depressed', 'sad', 'unhappy', 'low', 'blue', 'dejected']
en_1345	The scorpion said to the desert, 'You know, our conversations are always so dry.'	dry	homographic	dry	dry	homographic	['arid', 'parched', 'waterless', 'barren', 'desiccated']	['dull', 'boring', 'humorless', 'monotonous', 'uninteresting']
en_1347	A busy barber is quite harried.	harried	homophonic	hairy	harried	homophonic	['stressed', 'overwhelmed', 'frazzled', 'pressured', 'flustered']	['hairy', 'bristly', 'hirsute', 'whiskered', 'unshaven']
en_1349	The gunman took a shot at new opportunities.	shot	homographic	shot	shot	homographic	['fired', 'aimed', 'discharged', 'bullet', 'gunfire']	['attempt', 'chance', 'opportunity', 'try', 'go']
en_135	The cobbler was asked how many shoes he had soled by a well	soled	homophonic	sold	soled	homophonic	['soled', 'sold', 'sold shoes', 'traded', 'exchanged', 'vended', 'retailed']	['soled', 'souled', 'soulful', 'spiritual', 'heartfelt', 'deep']
en_1350	Legends tell us that a weakness of the carnivorous vampire is a steak.	steak	homophonic	stake	steak	homophonic	['stake', 'pointed stick', 'spike', 'sharpened post']	['steak', 'beef', 'cut of meat', 'sirloin', 'ribeye']
en_1354	To become a pilot requires a good altitude.	altitude	homophonic	attitude	altitude	homophonic	['height', 'elevation', 'distance above sea level', 'flight level']	['attitude', 'mindset', 'disposition', 'outlook', 'demeanor']
en_1355	I teach at a university, he professed.	professed	homophonic	professor	professed	homographic	['declared', 'stated', 'announced', 'asserted', 'claimed']	['lectured', 'taught', 'instructed', 'educated', 'professed as a professor']
en_136	When there's a sale on tennis balls it's first come first serve.	serve	homographic	serve	serve	homographic	['first-come-first-served', 'priority', 'queue', 'order']	['serve', 'shot', 'delivery', 'stroke']
en_1360	A book called 'Current Trends in Wiring your House' turned out to be a shocking failure.	shocking	homographic	shocking	shocking	homographic	['surprising', 'startling', 'disturbing', 'astonishing', 'appalling']	['electrifying', 'electric', 'high-voltage', 'zapping', 'jolting']
en_1364	From the middle of the Pacific, the shipwrecked survivor found his way to the California coast purely by occident.	occident	homophonic	accident	occident	homophonic	['Occident', 'West', 'Western world', 'the West']	['accident', 'chance', 'coincidence', 'luck', 'fortuity']
en_1368	When making butter there is little margarine for error.	margarine	homophonic	margin	margarine	homophonic	['margarine', 'butter substitute', 'spread']	['margin', 'leeway', 'allowance', 'room', 'tolerance']
en_1370	Old chemists never die, they just stop reacting.	reacting	homographic	reacting	reacting	homographic	['responding', 'replying', 'acting in response', 'answering']	['undergoing chemical reaction', 'combining chemically', 'interacting chemically', 'transforming']
en_1373	The model who joined the air force was a bombshell.	bombshell	homographic	bombshell	bombshell	homographic	['stunner', 'beauty', 'knockout', 'looker', 'attractive woman']	['bomb', 'explosive', 'projectile', 'aerial bomb', 'ordnance']
en_1376	Abstinence makes the heart grow fonder	abstinence	homophonic	absence 	Abstinence	homophonic	['abstinence', 'self-restraint', 'celibacy', 'abstention', 'chastity']	['absence', 'nonattendance', 'nonpresence', 'inexistence', 'unavailability']
en_1378	It's not that the man did not know how to juggle, he just didn't have the balls to do it.	balls	homographic	balls	balls	homographic	['spheres', 'orbs', 'globes', 'juggling props', 'round objects']	['courage', 'nerve', 'guts', 'bravery', 'audacity']
en_1382	Two coin collectors got together for old dimes sake.	dimes	homophonic	times	dimes	homophonic	['dimes', 'coins', 'ten-cent pieces', 'currency', 'money']	['times', 'old times', 'days gone by', 'nostalgia', 'the past']
en_1383	It's an actual parameter, not a formal parameter, was his argument.	argument	homographic	argument	argument	homographic	['parameter', 'variable', 'input', 'value']	['debate', 'dispute', 'quarrel', 'contention', 'claim']
en_1386	3.14159265, he said piously.	piously	homophonic	pi	piously	homophonic	['devoutly', 'reverently', 'religiously', 'spiritually', 'devotedly']	['pi-ously', 'in the manner of pi', '3.14159265-ly', 'mathematically', 'numerically']
en_1388	An astronomy column in the newspaper would have a lot of space devoted to it.	space	homographic	space	space	homographic	['room', 'area', 'column inches', 'pages', 'print real estate']	['outer space', 'cosmos', 'universe', 'the final frontier', 'astronomical void']
en_1399	Old shoemakers never die, they are just given the boot.	boot	homographic	boot	boot	homographic	['shoe', 'footwear', 'kickboot', 'sabot', 'galosh']	['dismissal', 'firing', 'termination', 'sack', 'discharge']
en_14	One of these new shoes isn't right.	right	homographic	right	right	homophonic	['correct', 'accurate', 'proper', 'appropriate']	['write', 'left-handed opposite', 'starboard', 'right-hand shoe']
en_140	The postmen get together for mail bonding.	mail	homophonic	male	mail bonding	homophonic	['male bonding', 'masculine camaraderie', 'brotherhood', 'male friendship', 'fellowship among men']	['mail bonding', 'postal connection', 'letter delivery', 'postmen gathering', 'courier camaraderie']
en_1400	Let's take a vacation in the south of France, he said nicely.	nicely	homophonic	Nice	nicely	homophonic	['kindly', 'pleasantly', 'agreeably', 'politely', 'gently']	['from Nice', 'in the manner of Nice', 'Nice-ly', 'like a resident of Nice']
en_1404	A farmer wanting to kill a chicken for dinner has to move faster than a speeding pullet.	pullet	homophonic	bullet	pullet	homophonic	['bullet', 'projectile', 'shot', 'round']	['pullet', 'young hen', 'chick', 'juvenile chicken', 'springer']
en_1415	Even though Catholics in space are weightless, do they have mass?	mass	homographic	mass	mass	homographic	['weight', 'heaviness', 'heft', 'bulk', 'gravitational force']	['Catholic service', 'liturgy', 'Eucharist', 'religious ceremony', 'worship']
en_1418	Old telephone operators never die, they just become disconnected.	disconnected	homographic	disconnected	disconnected	homographic	['retired', 'fired', 'laid off', 'terminated', 'separated']	['cut off', 'unplugged', 'hung up', 'off the line', 'no longer connected']
en_1419	A guy became so good with a chainsaw that he was promoted to branch manager.	branch	homographic	branch	branch	homographic	['limb', 'bough', 'twig', 'arm', 'offshoot']	['division', 'department', 'office', 'section', 'subsidiary']
en_1421	An optometrist told his patient: 'It appears your vision is improving!' 'Really? 'replied the patient.' Must be the luck of the iris.'	iris	homophonic	irish	iris	homophonic	['pupil', 'retina', 'eye part', 'colored eye ring']	['Irish', 'luck of the Irish', 'Celtic', 'Gaelic']
en_1427	Old math profs never die. They just use strange expressions.	expressions	homographic	expressions	expressions	homographic	['formulas', 'equations', 'mathematical notation', 'symbols', 'terms']	['facial expressions', 'looks', 'gestures', 'countenance', 'visage']
en_143	Q: River Ravi flows in which state? A: Liquid.	state	homographic	state	state	homographic	['province', 'region', 'territory', 'country', 'nation', 'land']	['condition', 'form', 'phase', 'status', 'mode']
en_1432	I'll never forget that rainstorm near Los Angeles and how the rain came down in Torrance.	torrance	homophonic	torrents	Torrance	homophonic	['Torrance', 'Los Angeles suburb', 'California city', 'SoCal municipality']	['torrents', 'downpours', 'deluges', 'floods', 'heavy rainfall', 'gushes']
en_1436	Wow, thanks for the tea. I'm glad I got to Chai it.	Chai	homophonic	try	Chai	homophonic	['Chai', 'spiced tea', 'masala tea', 'Indian tea']	['try', 'attempt', 'taste', 'sample', 'test']
en_1440	After he invented the light bulb, people saw Edison in a new light.	light	homographic	light	light	homographic	['illumination', 'brightness', 'glow', 'radiance', 'luminescence']	['perspective', 'view', 'regard', 'understanding', 'context']
en_1446	A bee keeper will sell you honey with swarm wishes.	swarm	homophonic	warm	swarm	homophonic	['warm', 'heartfelt', 'sincere', 'cordial', 'friendly']	['swarm', 'cluster', 'horde', 'colony', 'buzz', 'flock']
en_1448	An architect knows how to make a long storey short.	storey	homophonic	story	storey	homophonic	['floor', 'level', 'story', 'deck', 'tier']	['tale', 'narrative', 'account', 'anecdote', 'story']
en_1449	Old electricians never die, they just can't make connections	connections	homographic	connections	connections	homographic	['electrical circuits', 'wiring', 'links', 'terminals', 'junctions']	['relationships', 'contacts', 'associations', 'bonds', 'ties']
en_1464	Boy, that's a bright star, he said seriously.	seriously	homophonic	sirius	seriously	homophonic	['earnestly', 'gravely', 'solemnly', 'sincerely']	['Sirius-ly', 'like Sirius', 'relating to Sirius', 'in the manner of Sirius']
en_1467	When asked to picture the perfect modern defensive weapon the Claymore springs to mine.	mine	homophonic	mind	mine	homophonic	['mind', 'brain', 'thoughts', 'intellect', 'psyche']	['minefield', 'explosive', 'land mine', 'Claymore mine', 'bomb']
en_1468	Freud could barely repress his excitement.	repress	homophonic	suppress	repress	homographic	['suppress', 'contain', 'hold back', 'restrain', 'control']	['psychologically suppress', 'subconsciously block', 'inhibit', 'push down into the unconscious']
en_1475	Old miners never die, they just lose their veins.	veins	homophonic	vains	veins	homophonic	['veins', 'blood vessels', 'arteries', 'capillaries', 'vasculature']	['vanes', 'mineral deposits', 'lodes', 'seams', 'ore deposits', 'streaks']
en_1485	If you think that mutt made strange sounds as a pup, you should hear him grown.	grown	homophonic	groan	grown	homophonic	['grown', 'matured', 'aged', 'adult', 'developed']	['groan', 'moan', 'wail', 'whimper', 'howl']
en_149	If you breathe heavily on the map, it will reveal topography, 'he said, with a sigh of relief.	relief	homographic	relief	relief	homographic	['comfort', 'reassurance', 'ease', 'solace', 'consolation']	['elevation', 'topography', 'contour', 'terrain', 'embossment', 'raised features']
en_1494	Some cardiologists are heartless.	heartless	homographic	heartless	heartless	homographic	['cruel', 'cold', 'merciless', 'unfeeling', 'callous', 'indifferent']	['without a heart', 'lacking a heart', 'missing a heart', 'cardiacless']
en_1509	The triangular computer monitor business was just a big pyramid screen.	screen	homophonic	scheme	scheme	homophonic	['scam', 'fraud', 'con', 'racket', 'swindle']	['screen', 'display', 'monitor', 'panel']
en_1515	Old pickpockets never die, they just steal away.	steal	homographic	steal	steal	homophonic	['steal', 'rob', 'pilfer', 'swipe', 'thieve', 'filch']	['steel', 'slip', 'fade', 'sneak', 'drift', 'steal away']
en_1524	Old key punch operators never die they just punch out.	punch	homographic	punch	punch out	homographic	['clock out', 'sign off', 'end shift', 'log off']	['die', 'expire', 'pass away', 'kick the bucket', 'bite the dust']
en_1528	Once ice cream was invented the problem was licked.	licked	homographic	licked	licked	homographic	['solved', 'resolved', 'overcome', 'defeated', 'conquered']	['tasted', 'lapped', 'tongued', 'savored']
en_1531	I'm mentioned in this book, he said contentedly.	contentedly	homophonic	content	contentedly	homophonic	['happily', 'satisfiedly', 'pleasedly', 'cheerfully']	['listed in contents', 'indexed', 'included in table of contents', 'catalogued']
en_1533	Some people take beautiful pictures and cut them into pieces. That's a puzzle to me.	puzzle	homographic	puzzle	puzzle	homographic	['mystery', 'enigma', 'riddle', 'conundrum', 'bewilderment']	['jigsaw', 'picture puzzle', 'brain teaser', 'mosaic']
en_1534	The thief broke into the music store and stole the lute.	lute	homophonic	loot	lute	homophonic	['lute', 'stringed instrument', 'chordophone', 'plucked instrument']	['loot', 'stolen goods', 'plunder', 'booty', 'spoils']
en_1536	The trampoline was on sale for fifty per cent off. Needless to say I jumped on the offer.	jumped	homographic	jumped	jumped	homographic	['leaped', 'bounced', 'sprang', 'vaulted']	['accepted eagerly', 'seized', 'grabbed', 'took advantage of', 'pounced on']
en_1539	Chickens can give some people a foul rash.	foul	homophonic	fowl	foul	homophonic	['disgusting', 'offensive', 'nasty', 'unpleasant', 'revolting']	['fowl', 'chicken', 'bird', 'hen', 'poultry']
en_1547	Herbivores come in browns and graze.	graze	homophonic	greys	graze	homophonic	['graze', 'feed', 'browse', 'pasture', 'crop', 'nibble']	['shades', 'hues', 'tones', 'greys', 'grays', 'tints']
en_1548	I wanted to bring a penguin home but my parents said that wasn't going to fly.	fly	homographic	fly	fly	homographic	['soar', 'glide', 'wing', 'flutter', 'take flight']	['succeed', 'work', 'pass muster', 'be accepted', 'be approved']
en_1551	Some mathematicians are reluctant to cosine a loan.	cosine	homophonic	cosign	cosine	homophonic	['cosine', 'trigonometric function', 'cos', 'ratio', 'mathematical term']	['co-sign', 'countersign', 'endorse', 'guarantee', 'back', 'support']
en_1553	A parade of horses went down Mane street.	mane	homophonic	main	Mane	homophonic	['Mane', 'main', 'primary', 'principal', 'central', 'major']	['mane', 'hair', 'coat', 'fur', 'locks', 'fleece']
en_156	A new type of broom came out, it is sweeping the nation.	sweeping	homographic	sweeping	sweeping	homographic	['cleaning', 'brushing', 'wiping', 'mopping', 'dusting']	['spreading', 'overtaking', 'dominating', 'pervading', 'overwhelming']
en_157	My name is Bea. I'm in the honey business..	bea	homophonic	bee	Bea	homophonic	['Bea', 'name', 'given name', 'personal name']	['bee', 'honeybee', 'insect', 'pollinator']
en_1572	I always believed my body was a prison for me. I was right, in biology I learnt they were made of cells.	cells	homographic	cells	cells	homographic	['jail cells', 'prison rooms', 'holding rooms', 'compartments', 'enclosures']	['biological cells', 'microorganisms', 'units of life', 'cytological units']
en_1573	During his lifetime, the composer Bach was a noted success.	noted	homographic	noted	Bach	homophonic	['Johann Sebastian Bach', 'composer', 'baroque musician', 'classical musician']	['back', 'returned', 'supported', 'endorsed']
en_1575	I've mailed the letter, he assented.	assented	homophonic	sent	assented	homophonic	['agreed', 'consented', 'concurred', 'approved', 'acquiesced']	['sent', 'mailed', 'dispatched', 'posted', 'forwarded']
en_1579	When a priest makes a mistake in church it's a clerical error.	clerical	homographic	clerical	clerical	homographic	['priestly', 'ecclesiastical', 'ministerial', 'pastoral', 'religious']	['administrative', 'secretarial', 'office', 'bureaucratic', 'filing']
en_1585	Two cooks had a contest and the heat was on.	heat	homographic	heat	heat	homographic	['temperature', 'warmth', 'hotness', 'thermal energy']	['pressure', 'tension', 'stress', 'competition', 'intensity']
en_1587	Careless stair dancers are heading for a heavy landing.	landing	homographic	landing	landing	homographic	['arrival', 'touchdown', 'disembarkation', 'alighting']	['floor', 'platform', 'stair landing', 'level', 'mezzanine']
en_1598	A crow in a telephone booth had no money so he had to make a collect caw.	caw	homophonic	call	caw	homophonic	['call', 'phone call', 'collect call', 'ring']	['caw', 'crow call', 'bird cry', 'squawk', 'screech']
en_1599	Two astronauts who were dating put an end to it because they both needed their space.	space	homographic	space	space	homographic	['room', 'distance', 'gap', 'breathing room', 'personal space']	['outer space', 'cosmos', 'universe', 'the final frontier', 'celestial expanse']
en_160	Take me to the dance, he bawled.	bawled	homophonic	ball	bawled	homophonic	['cried', 'wept', 'sobbed', 'howled', 'screamed']	['balled', 'danced', 'partied', 'celebrated']
en_1611	The pistol of a flower is its only protections against insects.	pistol	homophonic	pistil	pistol	homophonic	['gun', 'firearm', 'handgun', 'revolver', 'weapon']	['pistil', 'carpel', 'stigma', 'style', 'ovary', 'female reproductive part of a flower']
en_1615	If you eat soup that's nine days old you will get bad broth.	broth	homophonic	breath	broth	homophonic	['soup', 'stock', 'bouillon', 'consomme', 'potage']	['breath', 'exhalation', 'air', 'odor', 'halitosis']
en_1621	The race dogs got a bad case of the fleas-they had to be scratched.	scratched	homographic	scratched	scratched	homographic	['itched', 'clawed', 'scraped', 'rubbed']	['withdrawn', 'eliminated', 'removed', 'disqualified']
en_1622	I made a batch of fish eye soup, it should see me through the week.	see	homographic	see	see	homophonic	['observe', 'look', 'watch', 'notice', 'view']	['sustain', 'last', 'carry', 'support', 'sea']
