id_en	shuffled_candidates_json
1111	"[{""id"":23055,""pun"":""Le trompettiste recalé a dit qu'on lui mettait trop la pression atmosphérique."",""run"":""gemini""},{""id"":57543,""pun"":""C'est dur de rater une audition de trompette, il en a pris un coup de blues."",""run"":""gemini""},{""id"":91392,""pun"":""Il voulait être trompettiste, mais l'audition a fait pshitt."",""run"":""gemini""},{""id"":71698,""pun"":""Il a raté son audition de trompette, il n'était pas dans la bonne note d'intention."",""run"":""gemini""},{""id"":50642,""pun"":""Il a fait un gags de trop à l'audition, quelle gaffe instrumentale."",""run"":""gemini""},{""id"":76279,""pun"":""Le candidat à la trompette a fait un bide, c'est l'erreur ou l'horreur."",""run"":""gemini""},{""id"":12659,""pun"":""Sa carrière de trompettiste est tombée à l'eau, il n'avait plus de liquide dans son cuivre."",""run"":""gemini""},{""id"":27455,""pun"":""On a demandé au trompettiste de se surpasser, mais il n'a fait que des fausses notes."",""run"":""gemini""},{""id"":74507,""pun"":""Il a auditionné pour jouer de la trompette, mais il a manqué son coup de vent."",""run"":""gemini""},{""id"":74018,""pun"":""Il n'a pas eu le rôle de trompettiste car son audition manquait de coffre."",""run"":""gemini""},{""id"":49726,""pun"":""L'audition de trompette était un fiasco, il a vraiment perdu le nord... de la boussole."",""run"":""gemini""},{""id"":96246,""pun"":""Le trompettiste a été recalé car il n'avait aucun souffle de génie."",""run"":""gemini""}]"
1112	"[{""id"":93751,""pun"":""Le testament était écrit à l'encre sympathique : le mort avait un humour de fin de vie."",""run"":""gemini""},{""id"":32342,""pun"":""Le corbillard est tombé en panne : c'était une fin de série."",""run"":""gemini""},{""id"":68070,""pun"":""Il n'allait jamais aux enterrements parce qu'il n'était pas un homme du deuil (du matin)."",""run"":""gemini""},{""id"":43791,""pun"":""Un menuisier mort reçoit toujours des condoléances de toutes pièces."",""run"":""gemini""},{""id"":70790,""pun"":""Partir, c'est mourir un peu, mais mourir, c'est partir beaucoup."",""run"":""gemini""},{""id"":96513,""pun"":""Il a peur de la mort, c'est pour ça qu'il évite toute perte (perde)."",""run"":""gemini""},{""id"":26383,""pun"":""Il est mort en mangeant de la brioche : quelle fin de mie !"",""run"":""gemini""},{""id"":88345,""pun"":""Le croque-mort a été viré car il n'avait aucun train de vie (train de mort)."",""run"":""gemini""},{""id"":85730,""pun"":""Les pompes funèbres ne travaillent jamais à crédit : il faut payer rubis sur deuil."",""run"":""gemini""},{""id"":23027,""pun"":""Il a raté les funérailles car il n'était pas matinal, c'était un vrai lève-tard (lève-tard/l'est-tard)."",""run"":""gemini""},{""id"":64473,""pun"":""Un lâche refuse de porter du deuil, car c'est un couard (couleur noir)."",""run"":""gemini""},{""id"":51228,""pun"":""Pourquoi les fantômes détestent-ils la pluie ? Parce que ça leur sape le moral."",""run"":""gemini""}]"
1113	"[{""id"":87408,""pun"":""Il est devenu parachutiste, ça lui est tombé du ciel."",""run"":""gemini""},{""id"":31841,""pun"":""On a demandé au parachutiste s'il aimait son job : « C'est renversant », a-t-il dit."",""run"":""gemini""},{""id"":44009,""pun"":""Il s'est lancé dans le vide par pur azur."",""run"":""gemini""},{""id"":58379,""pun"":""L'astronaute a été licencié, il n'avait plus les pieds sur terre."",""run"":""gemini""},{""id"":85844,""pun"":""C'est l'histoire d'un aviateur qui a le coup de foudre, c'est soudain."",""run"":""gemini""},{""id"":23126,""pun"":""Un parachutiste qui rate son saut, c’est quelqu'un qui n'a pas de suite dans les idées."",""run"":""gemini""},{""id"":81647,""pun"":""Le parachutiste est toujours de bonne humeur car il ne manque pas d'air."",""run"":""gemini""},{""id"":29646,""pun"":""Pourquoi le pilote a-t-il rompu ? Il voulait prendre de la hauteur."",""run"":""gemini""},{""id"":53923,""pun"":""Le ciel est devenu gris car les nuages faisaient grise mine."",""run"":""gemini""},{""id"":53953,""pun"":""L'élève pilote s'est désisté au dernier moment, il a eu un coup de bleu."",""run"":""gemini""},{""id"":76227,""pun"":""Le parachutisme m'attire, mais j'ai peur de tomber de haut."",""run"":""gemini""},{""id"":64497,""pun"":""Soudain, il s'en souvins : il avait oublié son parachute."",""run"":""gemini""}]"
1114	"[{""id"":23058,""pun"":""Un astronaute qui ne finit pas son repas, c’est un gâchis de gravité."",""run"":""gemini""},{""id"":48987,""pun"":""Le décollage a été un succès car tout le monde gardait la tête froide, mais les moteurs gardaient la tête chaude."",""run"":""gemini""},{""id"":59996,""pun"":""L'astronaute a été licencié car il était toujours dans la lune."",""run"":""gemini""},{""id"":29503,""pun"":""L'astronaute a adoré son voyage, c'était vraiment renversant."",""run"":""gemini""},{""id"":28617,""pun"":""En mission, l'astronaute ne manque jamais de gaz, il a toujours la pêche."",""run"":""gemini""},{""id"":76282,""pun"":""L'astronaute est tombé amoureux d'une étoile, c'était une liaison filante."",""run"":""gemini""},{""id"":20551,""pun"":""Les astronautes ne font jamais de grève, ils préfèrent rester en apesanteur."",""run"":""gemini""},{""id"":46470,""pun"":""Il a décroché la lune pour sa femme, mais depuis, il est un peu déconnecté."",""run"":""gemini""},{""id"":39213,""pun"":""L'astronaute n'a jamais peur du vide, il a un moral d'acier dans la galaxie."",""run"":""gemini""},{""id"":99151,""pun"":""Il n'y a pas de vent dans l'espace, pourtant les fusées ont un sacré souffle."",""run"":""gemini""},{""id"":32309,""pun"":""Quand la fusée a décollé, l'astronaute a vraiment eu un coup de foudre."",""run"":""gemini""},{""id"":58995,""pun"":""Il est devenu astronaute parce qu'il avait besoin d'espace."",""run"":""gemini""}]"
1115	"[{""id"":54914,""pun"":""Il ne faut pas trop forcer sur la passoire, sinon on finit par avoir des douleurs de filtre."",""run"":""gemini""},{""id"":54763,""pun"":""À force de porter des égouttoirs, il a fini par avoir une hernie de tamis."",""run"":""gemini""},{""id"":19865,""pun"":""J'ai voulu porter un sac de passoires, mais j'ai fini par me faire un tour de passoir."",""run"":""gemini""},{""id"":35528,""pun"":""Le cuisinier qui a perdu sa passoire a vraiment le moral à zéro : il est complètement filtré."",""run"":""gemini""},{""id"":73439,""pun"":""Elle a eu une douleur au poignet en filtrant le bouillon : c'est un canal passoirien."",""run"":""gemini""},{""id"":67640,""pun"":""Un éboueur qui ramasse une passoire fait un effort de pass-oire."",""run"":""gemini""},{""id"":64556,""pun"":""En essayant de réparer sa passoire, il s'est fait une déchirure culinaire."",""run"":""gemini""},{""id"":10712,""pun"":""Pourquoi le filtre est-il allé chez le kiné ? Parce qu'il s'était fait une foulure de liquide."",""run"":""gemini""},{""id"":26670,""pun"":""Il a voulu filtrer toute la piscine à la main : il est maintenant sous tension de passoire."",""run"":""gemini""},{""id"":44964,""pun"":""En soulevant son chinois de cuisine, il s'est fait un claquage en sauce."",""run"":""gemini""},{""id"":12492,""pun"":""Quand on abuse du chinois en cuisine, on finit par avoir un stress hydraulique."",""run"":""gemini""},{""id"":74783,""pun"":""Le sportif a voulu s'entraîner avec une passoire : il a fini par se vider de son énergie."",""run"":""gemini""}]"
1116	"[{""id"":74305,""pun"":""L'astronome a acheté un âne : il voulait enfin voir un coup de sabot d'une autre galaxie."",""run"":""gemini""},{""id"":28758,""pun"":""Mon âne est un vrai philosophe : il me donne souvent des leçons de vie, mais surtout des leçons de fesse."",""run"":""gemini""},{""id"":46868,""pun"":""On m'a dit de ne pas acheter cet âne, mais j'ai quand même eu un coup de foudre... ou plutôt un coup de pied."",""run"":""gemini""},{""id"":80231,""pun"":""Acheter un âne, c'est s'offrir une séance de sport gratuite : on bosse surtout les abdos et le cardio... par réflexe."",""run"":""gemini""},{""id"":12856,""pun"":""Pourquoi l'éleveur d'ânes est-il toujours heureux ? Parce qu'il prend toujours son pied."",""run"":""gemini""},{""id"":81597,""pun"":""L'âne est un animal très spirituel : il a toujours un mot de la fin... et un coup de la fin."",""run"":""gemini""},{""id"":35125,""pun"":""J'ai acheté un âne cascadeur : il ne manque jamais d'impact."",""run"":""gemini""},{""id"":56613,""pun"":""Pourquoi acheter un âne ? Pour avoir une vie pleine de rebondissements."",""run"":""gemini""},{""id"":14347,""pun"":""Il a adopté un âne pour son anniversaire parce qu'il voulait un cadeau qui a du répondant."",""run"":""gemini""},{""id"":18190,""pun"":""J'ai acheté un âne très têtu : c'est un investissement qui ne manque pas de recul."",""run"":""gemini""},{""id"":17806,""pun"":""Il ne faut jamais prêter son âne, sinon on se retrouve sur les rotules."",""run"":""gemini""},{""id"":60185,""pun"":""J'ai voulu dresser un âne, mais ça a été un vrai choc culturel... et physique."",""run"":""gemini""}]"
1117	"[{""id"":75160,""pun"":""Le chef a servi une omelette rectangulaire : c'était pour faire un plat de résistance."",""run"":""gemini""},{""id"":24131,""pun"":""J'ai commandé un repas complet, mais comme je suis mathématicien, j'ai fini par un produit scalaire."",""run"":""gemini""},{""id"":51614,""pun"":""Pourquoi les geeks font-ils des repas carrés ? Pour avoir des micro-ondes."",""run"":""gemini""},{""id"":72897,""pun"":""Le menu était si équilibré qu'il a fallu un niveau à bulle pour finir la soupe."",""run"":""gemini""},{""id"":68003,""pun"":""Un repas à 90 degrés, c'est forcément un plat bien droit."",""run"":""gemini""},{""id"":72304,""pun"":""Il voulait un repas copieux, alors il a mangé une racine carrée."",""run"":""gemini""},{""id"":30242,""pun"":""Il a acheté une table carrée pour être sûr de ne jamais tourner en rond pendant le dîner."",""run"":""gemini""},{""id"":88236,""pun"":""Ce ragoût est si géométrique qu'il a un goût de périmètre."",""run"":""gemini""},{""id"":10527,""pun"":""Il ne mange que dans des assiettes carrées : c'est sa seule façon d'être dans le bon angle."",""run"":""gemini""},{""id"":11276,""pun"":""Comment appelle-t-on un repas avec quatre angles droits ? Un plat de consistance."",""run"":""gemini""},{""id"":51347,""pun"":""Il a mangé son assiette carrée avec beaucoup d'équerrage."",""run"":""gemini""},{""id"":50898,""pun"":""Une assiette carrée ? C'est parfait pour un repas de quartier."",""run"":""gemini""}]"
1118	"[{""id"":66835,""pun"":""Le rachat de la corderie a permis de lier les deux entreprises, c'est une affaire de lience."",""run"":""gemini""},{""id"":75142,""pun"":""Il a acheté une usine de cordes pour qu'on ne dise plus que ses affaires ne tiennent qu'à un fil."",""run"":""gemini""},{""id"":79096,""pun"":""Le PDG de la corderie est mort d'un coup de sang : il s'est fait un sang d'encre."",""run"":""gemini""},{""id"":99221,""pun"":""Le magnat de la corde est quelqu'un de très attaché à ses principes."",""run"":""gemini""},{""id"":48591,""pun"":""Quand il a racheté l'usine de fil barbelé, l'ambiance est devenue très tendue."",""run"":""gemini""},{""id"":39729,""pun"":""L'usine de cordes a fait faillite, le directeur a dû lâcher du lest."",""run"":""gemini""},{""id"":20203,""pun"":""Pour l'homme d'affaires, lancer cette usine de noeuds était une manière de boucler la boucle."",""run"":""gemini""},{""id"":64824,""pun"":""Acheter une usine de ficelle, c'est une excellente façon de se lier d'amitié avec le marché."",""run"":""gemini""},{""id"":24731,""pun"":""L'empereur des cordages a fini par se marier : il a enfin passé la corde au cou."",""run"":""gemini""},{""id"":20713,""pun"":""L'industriel de la corde est très influent, il tire toutes les ficelles."",""run"":""gemini""},{""id"":78182,""pun"":""Le vendeur de cordes a été arrêté : il avait trop de dossiers sur le nœud."",""run"":""gemini""},{""id"":93442,""pun"":""Il possède une usine de cordes et d'arcs : c'est sa deuxième corde à son arc."",""run"":""gemini""}]"
1119	"[{""id"":38988,""pun"":""Il a voulu devenir écrivain pour laisser une trace, mais il a juste laissé des taches."",""run"":""gemini""},{""id"":30628,""pun"":""Il a acheté des tonnes de stylos avant son premier jour : il voulait vraiment faire ses preuves, ou au moins ses traits."",""run"":""gemini""},{""id"":81265,""pun"":""Un vendeur de stylos qui fait faillite, c'est un homme qui n'a plus de mine."",""run"":""gemini""},{""id"":63784,""pun"":""Mon correcteur automatique de stylo est nul, il n'a aucun sens de l'efface."",""run"":""gemini""},{""id"":99979,""pun"":""Un expert en stylos est quelqu'un qui a beaucoup d'encre-age."",""run"":""gemini""},{""id"":74245,""pun"":""Pourquoi les dessinateurs ne sont-ils jamais stressés ? Parce qu'ils savent toujours où ils tirent un trait."",""run"":""gemini""},{""id"":81281,""pun"":""Le calligraphe a été viré car il manquait de caractère."",""run"":""gemini""},{""id"":36588,""pun"":""Pour réussir dans le dessin, il faut savoir garder la ligne."",""run"":""gemini""},{""id"":34038,""pun"":""Le stylo est plus fort que l'épée, mais l'épée fait des traits plus nets."",""run"":""gemini""},{""id"":20319,""pun"":""J'ai acheté un stylo quatre couleurs, mais je n'en utilise qu'une. C'est mon côté monochrome."",""run"":""gemini""},{""id"":73886,""pun"":""J'ai prêté mon stylo à un sourd, il n'a rien voulu entendre... car c'était un feutre."",""run"":""gemini""},{""id"":51096,""pun"":""On m'a offert un stylo bille, mais je ne sais pas quoi en faire, je ne joue pas au bowling."",""run"":""gemini""}]"
1120	"[{""id"":86722,""pun"":""Un poivrier qui ne travaille pas, c'est un moulin à vent."",""run"":""gemini""},{""id"":87888,""pun"":""Quel est le condiment préféré des ouvriers du bâtiment ? Le p-aveur."",""run"":""gemini""},{""id"":47356,""pun"":""J'ai acheté un billet de saison pour le festival du poivre, mais c'est un peu trop épicé pour mon budget."",""run"":""gemini""},{""id"":58775,""pun"":""Monsieur et Madame Epice ont une fille. Comment s'appelle-t-elle ? Sandra. (Sans drap)"",""run"":""gemini""},{""id"":95145,""pun"":""On m'a offert un abonnement pour la saison des pluies, mais j'ai peur que ça tombe à l'eau."",""run"":""gemini""},{""id"":96183,""pun"":""À l'opéra, le ténor était si mauvais qu'on lui a jeté du sel pour qu'il ait enfin du goût."",""run"":""gemini""},{""id"":43093,""pun"":""Pourquoi Édouard a-t-il raté son examen de cuisine ? Parce qu'il a laissé toutes ses chances échoir."",""run"":""gemini""},{""id"":83206,""pun"":""Pourquoi les cuisiniers sont-ils si croyants ? Parce qu'ils cherchent toujours le Sauveur."",""run"":""gemini""},{""id"":46273,""pun"":""Les abonnements de ski sont chers, c'est pour ça qu'on dit que la montagne nous gagne... notre argent."",""run"":""gemini""},{""id"":74220,""pun"":""Le sel a demandé le divorce car il trouvait que sa femme manquait de grain."",""run"":""gemini""},{""id"":69494,""pun"":""Pourquoi les séries télé sont-elles comme les salades ? Parce qu'on attend la fin de la saison pour la sauce."",""run"":""gemini""},{""id"":16429,""pun"":""Le sel est très poli : il dit toujours « de rien » quand on lui dit « merci » car il est sans sel (sensé)."",""run"":""gemini""}]"
1121	"[{""id"":45923,""pun"":""L'argument était si tranchant qu'il a fini en haché menu de théorèmes."",""run"":""gemini""},{""id"":79637,""pun"":""Il a mis ses adversaires en pièces avec des vérités tranchantes et des hache-térèmes."",""run"":""gemini""},{""id"":20545,""pun"":""Pour diviser ses opposants, il utilise toujours des hache-iomes bien affûtés."",""run"":""gemini""},{""id"":35707,""pun"":""On l'appelle le boucher de la logique car il manie les haches-iomes comme personne."",""run"":""gemini""},{""id"":67149,""pun"":""Le débat fut court : il a passé ses opposants au hachoir de la vérité absolue."",""run"":""gemini""},{""id"":71304,""pun"":""Le bûcheron logicien ne travaille qu'avec des haches de vérité."",""run"":""gemini""},{""id"":88076,""pun"":""Il n'utilise pas d'arguments, il préfère les haches de guerre logiques."",""run"":""gemini""},{""id"":88677,""pun"":""Il a terrassé son adversaire avec des haches-iomes."",""run"":""gemini""},{""id"":69305,""pun"":""C'est un politicien radical : il tranche dans le vif avec des axiomes d'acier."",""run"":""gemini""},{""id"":67651,""pun"":""Il a tranché le débat avec une telle force qu'on a cru à un coup de postulat."",""run"":""gemini""},{""id"":35562,""pun"":""Sa rhétorique est efficace : il hache ses ennemis à coup de prémisses."",""run"":""gemini""},{""id"":86979,""pun"":""En politique, pour couper court aux rumeurs, rien ne vaut un bon coup de hache-tome de logique."",""run"":""gemini""}]"
1122	"[{""id"":82450,""pun"":""Il collectionne les chewing-gums à la menthe car il veut une fortune à la menthe-infime."",""run"":""gemini""},{""id"":89378,""pun"":""Comment appelle-t-on un menteur qui vend des herbes ? Un menthe-eur."",""run"":""gemini""},{""id"":88838,""pun"":""J'ai une collection de thé à la menthe, c'est mon seul menthe-at."",""run"":""gemini""},{""id"":16128,""pun"":""Quand il a vu sa collection de bains de bouche, il a eu un choc menthe-al."",""run"":""gemini""},{""id"":10662,""pun"":""Le jardinier est devenu fou à force de trier sa menthe, il a perdu le menthe-al."",""run"":""gemini""},{""id"":55456,""pun"":""Collectionner le bain de bouche, c'est une question de menthe-alité."",""run"":""gemini""},{""id"":16404,""pun"":""Il ne range jamais son potager à herbes aromatiques, c'est un vrai dé-menthe."",""run"":""gemini""},{""id"":84794,""pun"":""Sa collection de menthe poivrée est l'herbe-héritage de sa grand-mère."",""run"":""gemini""},{""id"":93271,""pun"":""Elle collectionne les feuilles de menthe séchées, elle est très menthe-ale."",""run"":""gemini""},{""id"":54810,""pun"":""Les herboristes ne mentent jamais, ils sont trop menthe-aux pour ça."",""run"":""gemini""},{""id"":73808,""pun"":""Il a classé ses pastilles de menthe par ordre alpha-menthe-ique."",""run"":""gemini""},{""id"":67387,""pun"":""Mon ami collectionneur de menthe est vraiment quelqu'un de menthe-al."",""run"":""gemini""}]"
1123	"[{""id"":28284,""pun"":""Les quilles sont toujours stressées : elles ont peur de se faire ramasser."",""run"":""gemini""},{""id"":18905,""pun"":""Les joueurs de bowling sont des gens calmes : ils n'ont jamais de quille de sang."",""run"":""gemini""},{""id"":43980,""pun"":""Il a arrêté le bowling : il avait toujours l'esprit dans la gouttière."",""run"":""gemini""},{""id"":91194,""pun"":""Au bowling, les boules sont obsédées : elles ne pensent qu'à se faire des rails."",""run"":""gemini""},{""id"":47828,""pun"":""Un bon joueur de bowling ne perd jamais le Nord, mais il perd souvent la boule."",""run"":""gemini""},{""id"":80554,""pun"":""Au bowling, il ne fait jamais de strike, il préfère rester quille-tranquille."",""run"":""gemini""},{""id"":52160,""pun"":""Le gérant du bowling a démissionné, il ne supportait plus de se faire rouler."",""run"":""gemini""},{""id"":14593,""pun"":""Ce joueur est vraiment nul, c'est une vraie quille !"",""run"":""gemini""},{""id"":92373,""pun"":""Le bowling, c'est comme le sexe : il vaut mieux bien viser pour ne pas finir dans le trou."",""run"":""gemini""},{""id"":85082,""pun"":""Pourquoi le bowling est-il malpropre ? Parce qu'on y trouve souvent des mains sales et des boules grasses."",""run"":""gemini""},{""id"":59603,""pun"":""Il a raté son lancer car il était complètement à l’ouest, ou plutôt complètement dans le caniveau."",""run"":""gemini""},{""id"":44999,""pun"":""Il voulait être champion de bowling, mais il a fini par prendre la porte, pas la piste."",""run"":""gemini""}]"
1124	"[{""id"":86454,""pun"":""Je n'arrive pas à me décider pour ce poste de testeur de matelas, je suis en pleine période d'incubation."",""run"":""gemini""},{""id"":84514,""pun"":""On m'a proposé un job dans une usine de matelas, mais je ne sais pas si je vais me laisser tenter par cette couette de travail."",""run"":""gemini""},{""id"":16719,""pun"":""Pour réussir dans les matelas, il faut savoir garder son sang-froid, même sous la couette."",""run"":""gemini""},{""id"":40196,""pun"":""Mon ami vend des lits, c'est un boulot de rêve."",""run"":""gemini""},{""id"":57370,""pun"":""Il ne voulait pas travailler dans la literie de peur de faire une sieste de travail."",""run"":""gemini""},{""id"":82326,""pun"":""Vendre des matelas, c'est fatiguant. Les employés passent tout leur temps à faire la grasse mat'-ière."",""run"":""gemini""},{""id"":86078,""pun"":""On m'a offert un poste en literie, mais j'ai peur de ne pas être à la hauteur du sommier."",""run"":""gemini""},{""id"":41008,""pun"":""Il hésitait à vendre des sommiers, alors il a décidé d'en consulter son oreiller."",""run"":""gemini""},{""id"":79965,""pun"":""Le vendeur de matelas a été licencié car il ne faisait que se reposer sur ses lauriers."",""run"":""gemini""},{""id"":57820,""pun"":""Vendre des oreillers, c'est un métier qui a du duvet."",""run"":""gemini""},{""id"":87887,""pun"":""Pour vendre des matelas, il faut être très serein. C'est un métier où l'on ne fait que des rêves de grandeur."",""run"":""gemini""},{""id"":16060,""pun"":""Le fabricant de matelas a fait faillite, il a fini sur la paille."",""run"":""gemini""}]"
1125	"[{""id"":32252,""pun"":""Le navire était si cher qu'aucun pirate n'a pu l'ancrer dans son budget."",""run"":""gemini""},{""id"":91946,""pun"":""Impossible de vendre ce vieux galion, le prix était vraiment un coup de canon."",""run"":""gemini""},{""id"":98505,""pun"":""Il ne vendra jamais son navire : il est très à l'ouest sur le prix."",""run"":""gemini""},{""id"":45847,""pun"":""Le marchand de navires a fait faillite : il a fini par couler sa propre entreprise."",""run"":""gemini""},{""id"":16636,""pun"":""Son projet de vente de bateau a fait pschitt : il n'avait aucune boussole financière."",""run"":""gemini""},{""id"":59906,""pun"":""Vendre un bateau sans voile ? C'est une transaction sans aucun intérêt."",""run"":""gemini""},{""id"":30372,""pun"":""Le pirate a raté la vente car il n'était pas assez mât-ure pour négocier."",""run"":""gemini""},{""id"":64178,""pun"":""Le capitaine n'a pas réussi à céder son navire, c'était une affaire qui tombait à l'eau."",""run"":""gemini""},{""id"":85934,""pun"":""Le pirate voulait vendre son bateau, mais il n'a pas trouvé de vent d'acheteur."",""run"":""gemini""},{""id"":57995,""pun"":""Pourquoi les pirates ne vendent-ils jamais leurs navires ? Parce qu'ils sont trop attachés à la proue."",""run"":""gemini""},{""id"":88670,""pun"":""Le pirate n'a pas pu vendre son bateau car il était vraiment inabordable."",""run"":""gemini""},{""id"":76170,""pun"":""Impossible de vendre la coque, elle n'avait vraiment aucune cote."",""run"":""gemini""}]"
1126	"[{""id"":90662,""pun"":""Pourquoi les vitriers ne sont-ils jamais stressés ? Parce qu'ils ont un moral d'acier, mais un cœur de verre."",""run"":""gemini""},{""id"":27161,""pun"":""On a jeté un dictionnaire contre une fenêtre ; ça a fait un bris de mots."",""run"":""gemini""},{""id"":95917,""pun"":""Il a traversé la fenêtre sans se blesser, c'était vraiment un beau virage... ou plutôt un beau vitrage."",""run"":""gemini""},{""id"":88098,""pun"":""Un aveugle se cogne contre une vitre : 'Je n'ai rien vu venir, c'était pourtant clair !'"",""run"":""gemini""},{""id"":86626,""pun"":""Le poète a traversé la vitre pour passer du verre à la prose."",""run"":""gemini""},{""id"":57664,""pun"":""L'homme qui s'est pris une vitre n'a pas eu mal, car c'était un verre solitaire."",""run"":""gemini""},{""id"":51590,""pun"":""Un cadre qui tombe d'une fenêtre, c'est licencier un employé de bureau."",""run"":""gemini""},{""id"":82103,""pun"":""Il s'est coupé en nettoyant ses carreaux : il a maintenant des douleurs de carreleur."",""run"":""gemini""},{""id"":92099,""pun"":""Un opticien qui tombe dans ses stocks, c'est un homme de verres."",""run"":""gemini""},{""id"":79159,""pun"":""Le jardinier a cassé la serre, il est maintenant dans le vert."",""run"":""gemini""},{""id"":98200,""pun"":""Le vitrier a été licencié car il n'avait aucune perspective."",""run"":""gemini""},{""id"":28451,""pun"":""Après son accident contre la vitrine, il a eu une douleur... de glace."",""run"":""gemini""}]"
1127	"[{""id"":46441,""pun"":""L'expert en rodéo a été engagé de force : c'est ce qu'on appelle un recrutement de haute voltige."",""run"":""gemini""},{""id"":58976,""pun"":""Au rodéo, les tensions sont fortes car tout le monde veut être dans la boucle."",""run"":""gemini""},{""id"":44864,""pun"":""Il n'avait pas l'intention de participer au rodéo, mais on lui a forcé la main et il a fini par mordre au lasso."",""run"":""gemini""},{""id"":84195,""pun"":""Il a refusé le concours de lasso car il trouvait ça trop tiré par les cheveux."",""run"":""gemini""},{""id"":99807,""pun"":""Le cow-boy était dubitatif sur le lasso, mais il a fini par se laisser nouer par l'argumentation."",""run"":""gemini""},{""id"":44242,""pun"":""Le dresseur de chevaux est un homme très attaché à son travail."",""run"":""gemini""},{""id"":24507,""pun"":""Le cow-boy refusait de travailler, mais son patron a fini par lui passer la corde au cou."",""run"":""gemini""},{""id"":82004,""pun"":""Un cow-boy qui ne veut pas bosser finit toujours par se faire remonter les bretelles avec un lasso."",""run"":""gemini""},{""id"":21663,""pun"":""On a proposé un poste au cow-boy. Il a refusé, mais son chef a su tirer sur la corde."",""run"":""gemini""},{""id"":18763,""pun"":""On lui a proposé de faire du rodéo. Il a dit non, mais on l'a finalement pris au collet."",""run"":""gemini""},{""id"":46468,""pun"":""Le cow-boy ne voulait pas de cette mission, mais il s'est fait emmêler les pinceaux par une corde sensible."",""run"":""gemini""},{""id"":67868,""pun"":""Au rodéo, quand on n'a plus de lasso, on perd vite le fil de la discussion."",""run"":""gemini""}]"
1128	"[{""id"":31201,""pun"":""Vendre cent horloges aux enchères ? C'est une vente à la seconde."",""run"":""gemini""},{""id"":80114,""pun"":""L'horloger est mort, son fils s'occupe de la liquidation pour remettre les pendules à l'heure."",""run"":""gemini""},{""id"":93712,""pun"":""Il était un metteur en scène moteur de son époque, mais il n'a jamais démarré sa carrière."",""run"":""gemini""},{""id"":67556,""pun"":""Un moteur de cinéma ne fait pas de bons films, c'est le monteur qui travaille à la chaîne."",""run"":""gemini""},{""id"":53717,""pun"":""L'avocat de l'horloger a réussi à dégager du temps pour clore le dossier."",""run"":""gemini""},{""id"":80420,""pun"":""Il a hérité d'une horlogerie en faillite : il a dû mettre la clef sous la porte pour la remonter."",""run"":""gemini""},{""id"":19718,""pun"":""Maître horloger n'est pas un métier d'avenir : on finit toujours par perdre son temps."",""run"":""gemini""},{""id"":74274,""pun"":""Le fisc a saisi ses montres : la situation est devenue alarmante."",""run"":""gemini""},{""id"":83555,""pun"":""Au tribunal des horlogers, on ne fait pas de procès, on règle les minutes."",""run"":""gemini""},{""id"":13508,""pun"":""Le fils de l'horloger n'a pas pu liquider les stocks, il n'avait pas de ressort."",""run"":""gemini""},{""id"":67027,""pun"":""Le mécanicien est fatigué, il a un sérieux coup de pompe après avoir gonflé l'héritage."",""run"":""gemini""},{""id"":86174,""pun"":""Quand un horloger prend sa retraite, il ne change pas de vie, il change de régime."",""run"":""gemini""}]"
1129	"[{""id"":15617,""pun"":""Il est tombé sous le prout de foudre."",""run"":""gemini""},{""id"":89958,""pun"":""Elle a un penchant pour lui, ou c'est juste l'aérophagie ?"",""run"":""gemini""},{""id"":33414,""pun"":""Il lui a déclaré sa flambe, surtout après les fayots."",""run"":""gemini""},{""id"":61106,""pun"":""Il l'aime à perdre la senteur."",""run"":""gemini""},{""id"":65061,""pun"":""Elle l'a eu dans le pif, c'est l'amour à pleins naseaux."",""run"":""gemini""},{""id"":87430,""pun"":""Après ce cassoulet, il était complètement pété de désir."",""run"":""gemini""},{""id"":17105,""pun"":""C'est un amour qui a du gaz, ils sont en plein vent de passion."",""run"":""gemini""},{""id"":17555,""pun"":""Coup de foudre au restaurant : il a eu le souffle coupé."",""run"":""gemini""},{""id"":56945,""pun"":""Il est épris de gaz, c'est une relation très gonflée."",""run"":""gemini""},{""id"":83430,""pun"":""Entre la fève et le cœur, son estomac balance."",""run"":""gemini""},{""id"":57758,""pun"":""Un dîner romantique ? C'était plutôt un prout-parler de paix."",""run"":""gemini""},{""id"":88601,""pun"":""Leur passion est volcanique : beaucoup de bruit et de fumée."",""run"":""gemini""}]"
