id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
1911	Key to my city.				Key	homographic	['mechanical opener', 'latch opener', 'unlocking tool']	['crucial element', 'essential', 'fundamental', 'solution']	Clé	['ouvreur mécanique', 'ouvre-loquet', 'outil de déverrouillage']	['élément crucial', 'essentiel', 'fondamental', 'solution']
1912	Kids who have one to one tuition are in a class of their own.				class	homographic	['classroom', 'course', 'lesson', 'study group']	['category', 'league', 'tier', 'unique standing']	classe	"['salle de classe', 'cours', 'leçon', ""groupe d'étude""]"	['catégorie', 'ligue', 'niveau', 'rang unique']
1913	King Arthur really knew how to deal with the sworded truth.				sworded	homophonic	['sordid', 'shameful', 'ignoble', 'dirty']	['sworded', 'armed with a blade', 'excalibur-related', 'weaponized']	sordide	['sordide', 'honteux', 'ignoble', 'sale']	"[""armé d'une épée"", ""muni d'une lame"", 'lié à Excalibur', 'transformé en arme']"
1914	Knock knock. That's the classic joke set up, literally a stranger at your door with a groan-inducing pun. So... who's there? Don. Don who? Don you like the joke?				Don	homophonic	['proper name', 'Donald', 'honorific title', 'Spanish nobleman']	"[""don't"", 'do not', 'negative contraction']"	Don	['nom propre', 'Donald', 'titre honorifique', 'noble espagnol']	['ne fais pas', 'ne faites pas', 'contraction négative']
1915	Kobe Bryant is a terrible fisherman because he always gets nothing but net.				net	homographic	['swish', 'basket', 'rim-less shot', 'mesh']	['fishing gear', 'seine', 'trawl', 'interlaced fabric']	filet	['panier', 'switch', 'tir sans toucher le cercle', 'filet de basket-ball']	['engin de pêche', 'seine', 'chalut', 'tissage entrelacé']
1916	Lady Bra: My nephew, you seem to be displaying signs of triviality. Jack: On the contrary, Aunt Augusta, I've now realized for the first time in my life the vital Importance of Being Ernest.				Ernest	homophonic	['Earnest', 'serious', 'sincere', 'grave', 'solemn']	['Ernest', 'proper name', 'given name']	Ernest	['Sérieux', 'appliqué', 'sincère', 'grave', 'solennel']	['Ernest', 'nom propre', 'prénom']
1917	Lady Bracknell: Well, I must say, Algernon, that I think it is high time that Mr. Bunbury made up his mind whether he was going to live or to die.				mind	homographic	['decide', 'resolve', 'conclude', 'determine']	['intellect', 'brain', 'psyche', 'consciousness']	esprit	['décider', 'résoudre', 'conclure', 'déterminer']	['intellect', 'cerveau', 'psyché', 'conscience']
1918	Labor Day is a good time to stop and reflect on the august events the the preceding month.				august	homographic	['majestic', 'grand', 'noble', 'distinguished', 'impressive']	['August', 'the eighth month', 'summer']	août	['majestueux', 'grand', 'noble', 'distingué', 'impressionnant']	['août', 'le huitième mois', 'été']
1919	Ladies, if he can't appreciate your fruit jokes, you need to let that mango.				mango	homophonic	['tropical fruit', 'stone fruit', 'drupe']	['man go', 'depart', 'leave', 'let go']	mangue	['fruit tropical', 'fruit à noyau', 'drupe']	"[""l'homme s'en va"", 'partir', 'quitter', 'laisser aller']"
1920	Ladies, if he can't appreciate your fruit jokes, you need to let that mango.				mango	homophonic	['tropical fruit', 'drupe', 'pulp']	['man go', 'let him leave', 'depart', 'release']	mangue	['fruit tropical', 'drupe', 'pulpe']	"[""l'homme s'en va"", 'laissez-le partir', 'partir', 'libérer']"
1921	Lamp factories have light workloads.				light	homographic	['illuminated', 'bright', 'luminous']	['easy', 'slight', 'low-intensity']	léger	['illuminé', 'brillant', 'lumineux']	['facile', 'minime', 'faible intensité']
1922	Last night, I dreamed I was swimming in an ocean of orange soda. But it was just a Fanta sea.				Fanta sea	homophonic	['fantasy', 'hallucination', 'illusion', 'dream', 'imagination']	['Fanta', 'orange soda', 'sea', 'ocean', 'carbonated beverage']	Fanta-isie	['fantaisie', 'hallucination', 'illusion', 'rêve', 'imagination']	"['Fanta', ""soda à l'orange"", 'mer', 'océan', 'boisson gazeuse']"
1923	Last night, I kept dreaming that I had written Lord of the Rings. The wife said I'd been tolkien in my sleep.				tolkien	homophonic	['talking', 'speaking', 'muttering', 'uttering']	['Tolkien', 'J.R.R. Tolkien', 'author', 'writer', 'Middle-earth creator']	tolkien	"['parler', ""s'exprimer"", 'murmurer', 'prononcer']"	['Tolkien', 'J.R.R. Tolkien', 'auteur', 'écrivain', 'créateur de la Terre du Milieu']
1924	Last week I was diagnosed with insomnia, and now I'm just so tired of it.				tired	homographic	['exhausted', 'sleepy', 'fatigued', 'weary']	['annoyed', 'frustrated', 'fed up', 'impatient']	fatigué	['épuisé', 'somnolent', 'exténué', 'las']	['agacé', 'frustré', 'en avoir assez', 'impatient']
1925	Lawyers have to like alcohol because they're always being called to the bar.				bar	homographic	['pub', 'tavern', 'saloon', 'drinking establishment']	['legal profession', 'courtroom', 'barristerhood', 'legal collective']	bar	['pub', 'taverne', 'saloon', 'débit de boissons']	"['profession juridique', 'tribunal', 'barreau', ""collectif d'avocats""]"
1926	Learn the right way, right away.				right	homographic	['correct', 'proper', 'accurate', 'appropriate']	['immediately', 'instantly', 'straight', 'directly']	droit	['correct', 'adéquat', 'précis', 'approprié']	['immédiatement', 'instantanément', 'tout de suite', 'directement']
1927	Learning how to bake a cake is easy-it's just mind over batter.				batter	homophonic	['matter', 'substance', 'issue', 'affair']	['batter', 'dough', 'mixture', 'cake mix']	pâte	['matière', 'substance', 'problème', 'affaire']	['pâte', 'mélange', 'pâte à gâteau']
1928	Leftover spaghetti is pasta its prime.				pasta	homophonic	['macaroni', 'spaghetti', 'noodles', 'penne', 'fettuccine']	['past', 'beyond', 'after', 'exceeding', 'latter']	pâtes	['macaroni', 'spaghetti', 'nouilles', 'penne', 'fettuccine']	['passé', 'au-delà', 'après', 'dépassant', 'dernier']
1929	Legends tell us that a weakness of the carnivorous vampire is a steak.				steak	homophonic	['steak', 'sirloin', 'fillet', 'meat', 'cut of beef']	['stake', 'post', 'pointed wood', 'pale', 'spike']	pieu	['steak', 'aloyau', 'filet', 'viande', 'tranche de bœuf']	['pieu', 'poteau', 'bois pointu', 'pal', 'pointe']
1930	Leonardo Da Vinci could use a paint brush to make a stroke of genius.				stroke	homographic	['mark', 'brushstroke', 'line', 'swipe']	['feat', 'action', 'occurrence', 'burst']	trait	['marque', 'coup de pinceau', 'ligne', 'balayage']	['exploit', 'action', 'occurrence', 'éclat']
1931	Les vieux mécanos ne meurent jamais, manque de pot!				pot	homographic	['malchance', 'guigne', 'manque de bol']	"[""pot d'échappement"", 'cylindre', 'piston']"	pot	['malchance', 'guigne', 'manque de bol']	"[""pot d'échappement"", 'cylindre', 'piston']"
1932	Less fare, more fair!				fare/fair	homophonic	['fare', 'ticket price', 'cost of transport', 'charge', 'toll']	['fair', 'just', 'equitable', 'impartial', 'unbiased']	cher/chair	['coûteux', 'onéreux', 'prix élevé', 'cher', 'tarif']	['chair', 'peau', 'corps humain', 'tissu charnu', 'viande']
1933	Let me give you a hug.				hug	homophonic	['embrace', 'clench', 'squeeze', 'hold']	['Ugh', 'exclamation of disgust', 'grunt', 'expression of horror']	câlin	['étreinte', 'serrer', 'presser', 'tenir']	"['Beurk', 'exclamation de dégoût', 'grognement', ""expression d'horreur""]"
1934	Let me introduce myself: Mr. Cash. Johnny Cash. I work in a debt collection collection agency.				Cash	homographic	['Johnny Cash', 'Surname', 'Last name']	['Money', 'Currency', 'Tender', 'Finance']	Cash	['Johnny Cash', 'Nom de famille', 'Patronyme']	['Argent', 'Devise', 'Moyen de paiement', 'Finance']
1935	Let us hurt your dirt.				hurt	homophonic	['injure', 'damage', 'harm']	['heard', 'listened to', 'detected']	ouï	['blesser', 'endommager', 'nuire']	['entendu', 'écouté', 'détecté']
1936	"Let us take the ""pain"" out of painting."				pain	homographic	['suffering', 'discomfort', 'agony', 'nuisance']	['morpheme of painting', 'first syllable of painting']	douleur	['souffrance', 'inconfort', 'agonie', 'nuisance']	['morphème de peinture', 'première syllabe de peinture']
1937	Let yourself be transported with every bite. Introducing our new Destination Series.				transported	homographic	['moved', 'carried', 'shipped', 'relocated', 'conveyed']	['enraptured', 'enthralled', 'overjoyed', 'ecstatic', 'delighted']	transporté	['déplacé', 'porté', 'expédié', 'relocalisé', 'acheminé']	['râvi', 'passionné', 'fou de joie', 'extatique', 'enchanté']
1938	Let's all play an A, a C sharp, and an E, his band cried with one accord.				accord	homographic	['agreement', 'harmony', 'unison', 'concord']	['major triad', 'chord', 'musical notes']	accord	['accord', 'harmonie', 'unisson', 'concordance']	['triade majeure', 'accord', 'notes de musique']
1939	Let's get you going.				let's	homophonic	['let us', 'allow us', 'permit us']	['lets', 'allows', 'permits', 'leases', 'rents']	louons	['louons-nous', 'permettez-nous', 'laissez-nous']	['loue', 'permet', 'donne à bail', 'loue en fermage']
1940	Let's go to the gym and weight a while.				weight	homophonic	['lift', 'exercise', 'dumbbells', 'heavy load']	['wait', 'pause', 'delay', 'stay', 'linger']	poids	['soulever', 'exercice', 'haltères', 'charge lourde']	['attendre', 'pause', 'délai', 'rester', 'traîner']
1941	Let's visit the tombs, he said, cryptically.				cryptically	homographic	['mysteriously', 'enigmatically', 'obscurely', 'puzzlingly']	['pertaining to a crypt', 'sepulchrally', 'tomb-like']	cryptiquement	['mystérieusement', 'énigmatiquement', 'obscurément', 'de manière déconcertante']	['relatif à une crypte', 'sépulcralement', 'comme une tombe']
1942	Librarians are always going by the book.				book	homographic	['regulations', 'instructions', 'protocol', 'rules']	['novel', 'manuscript', 'tome', 'publication']	livre	['règlements', 'instructions', 'protocole', 'règles']	['roman', 'manuscrit', 'tome', 'publication']
1943	Life after death for evil doers has always been a hot topic.				hot	homographic	['popular', 'controversial', 'widely discussed']	['thermal', 'burning', 'fiery']	chaud	['populaire', 'controversé', 'largement discuté']	['thermique', 'brûlant', 'ardent']
1944	Life is fragile, handle with prayer				prayer	homophonic	['care', 'attention', 'precaution']	['prayer', 'supplication', 'invocation', 'devotion']	prière	['soin', 'attention', 'précaution']	['prière', 'supplication', 'invocation', 'dévotion']
1945	Lifelong counterfeiters never make any real money.				real	homographic	['authentic', 'genuine', 'legitimate']	['substantial', 'significant', 'actual']	réel	['authentique', 'véritable', 'légitime']	['substantiel', 'significatif', 'actuel']
1946	Life's a ledger, are we giving a good accounting of ourselves				accounting	homographic	['financial reporting', 'bookkeeping', 'auditing']	['explanation', 'justification', 'conduct', 'representation']	comptabilité	['information financière', 'tenue de livres', 'audit']	['explication', 'justification', 'conduite', 'représentation']
1947	Light on Calories. Loaded with Taste.				Light	homographic	['low-calorie', 'diet', 'lite', 'slender', 'non-fattening']	['illuminated', 'bright', 'luminous', 'radiant']	Léger	['faible en calories', 'diététique', 'allégé', 'mince', 'non-engraissant']	['éclairé', 'brillant', 'lumineux', 'radiant']
1948	Light travels faster than sound. That's why some people appear bright until you hear them speak.				bright	homographic	['luminous', 'shining', 'radiant', 'brilliant']	['intelligent', 'smart', 'clever', 'intellectual']	brilliant	['lumineux', 'rayonnant', 'éclatant', 'brillant']	['intelligent', 'malin', 'astucieux', 'intellectuel']
1949	Lightning storms can be very striking.				striking	homographic	['impressive', 'remarkable', 'stunning', 'noticeable']	['hitting', 'impacting', 'attacking', 'colliding with']	frappant	['impressionnant', 'remarquable', 'étonnant', 'notable']	['frapper', 'impacter', 'attaquer', 'entrer en collision avec']
1950	Lions always take great pride in their families.				pride	homographic	['satisfaction', 'self-esteem', 'pleasure', 'honor']	['group', 'pack', 'company', 'flock']	fierté	['satisfaction', 'estime de soi', 'plaisir', 'honneur']	['groupe', 'meute', 'troupe', 'compagnie']
1951	Lions don't have to worry about every little detail in life... just the mane thing.				mane	homophonic	['hair', 'growth', 'fur', 'ruff', 'neck-hair']	['main', 'chief', 'primary', 'central', 'principal']	crinière	['cheveux', 'pousse', 'fourrure', 'fraise', 'poils du cou']	['principal', 'chef', 'primaire', 'central', 'essentiel']
1952	Liquid asset.				liquid	homographic	['cash', 'convertible', 'available', 'marketable']	['fluid', 'aqueous', 'molten', 'watery']	liquide	['espèces', 'convertible', 'disponible', 'négociable']	['fluide', 'aqueux', 'fondu', 'aqueux']
1953	Listen, if I regularly send you memes, you really meme alot to me!				meme	homophonic	['image', 'macro', 'gag', 'joke', 'internet culture']	['mean', 'signify', 'matter', 'value', 'intend']	même	['image', 'macro', 'gag', 'blague', 'culture internet']	"['vouloir dire', 'signifier', 'importer', 'valoir', ""avoir l'intention""]"
1954	Listening to choral music is an a-choir-ed taste.				a-choir-ed	homophonic	['acquired', 'obtained', 'developed', 'learned']	['choir', 'choral ensemble', 'vocal group', 'singers']	a-choir-ed	['acquis', 'obtenu', 'développé', 'appris']	['choeur', 'ensemble choral', 'groupe vocal', 'chanteurs']
1955	Little Bo Peep grew tired of the daily search for her lost sheep and decided to keep them in the garden area close to her house. Since she no longer had to spend her days tracking down her wayward herd, Bo decided to take up the hobby of flower gardening. Now every morning Bo Peep goes out to tend her phlox.				phlox	homophonic	['flocks', 'herds', 'sheep', 'livestock']	['flowers', 'perennials', 'plants', 'botanical']	phlox	['troupeaux', 'hardes', 'moutons', 'bétail']	['fleurs', 'vivaces', 'plantes', 'botanique']
1956	Live life to the full, the half and the decaf.				full	homographic	['complete', 'maximum', 'total', 'entire']	['caffeinated', 'leaded', 'standard', 'regular']	plein	['complet', 'maximum', 'total', 'entier']	['caféiné', 'plombé', 'standard', 'régulier']
1957	Live your myth in Greece				myth	homophonic	['legend', 'fable', 'folklore', 'mythology']	['miss', 'long for', 'lack', 'fail to catch']	manque	['légende', 'fable', 'folklore', 'mythologie']	['rater', 'regretter', 'manquer', 'échouer à attraper']
1958	Liz rang about the two of you eating out tonight. Then your mum rang back to see if I wanted to eat her out tonight.				eat out	homographic	['dine at a restaurant', 'go out for a meal', 'eat away from home']	['perform oral sex', 'cunnilingus']	manger dehors	['dîner au restaurant', 'sortir pour un repas', 'manger hors de chez soi']	['pratiquer le sexe oral', 'cunnilingus']
1959	"Lizards have a very strong heartbeat which can be faintly heard anywhere on their body, said Mr. Johnson, beginning a story. ""Come listen to this tail."""				tail	homophonic	['tale', 'story', 'narrative', 'fable', 'account']	['tail', 'appendage', 'rear', 'cauda', 'posterior']	conte	['conte', 'histoire', 'récit', 'fable', 'compte rendu']	['queue', 'appendice', 'arrière', 'cauda', 'postérieur']
1960	Local Area Network in Australia: the LAN down under.				LAN	homophonic	['Local Area Network', 'computer network', 'system', 'intra-office connection']	['land', 'territory', 'country', 'region', 'ground']	LAN	['Réseau local', 'réseau informatique', 'système', 'connexion intra-bureau']	['terre', 'territoire', 'pays', 'région', 'sol']
1961	Long fairy tales have a tendency to dragon.				dragon	homophonic	['drag on', 'prolong', 'linger', 'continue tiresomely']	['dragon', 'mythical creature', 'serpentine beast', 'fire-breather']	dragon	"[""s'éterniser"", 'prolonger', 'traîner en longueur', 'continuer de façon lassante']"	['dragon', 'créature mythique', 'bête serpentine', 'souffleur de feu']
1962	Look at those tall flowers, he said gladly.				gladly	homophonic	['happily', 'joyfully', 'cheerfully']	['gladioli', 'glads', 'flowers']	volontiers	['joyeusement', 'avec plaisir', 'allègrement']	['glaïeuls', 'glaïeuls', 'fleurs']
1963	Look like gold. Feel like gold.				gold	homographic	['yellowish', 'golden-colored', 'auric', 'gilded']	['precious', 'valuable', 'high-quality', 'excellent']	or	['jaunâtre', 'couleur or', 'aurique', 'doré']	['précieux', 'de valeur', 'de haute qualité', 'excellent']
1964	Looking for a delicious way to stay cool now that it's heating up?				cool	homographic	['chilly', 'cold', 'refreshed', 'lowered temperature']	['fashionable', 'trendy', 'impressive', 'composed']	frais	['frais', 'froid', 'rafraîchi', 'température baissée']	['cool', 'branché', 'impressionnant', 'calme']
1965	Looting a drugstore is called Pillaging.				Pillaging	homophonic	['looting', 'plundering', 'sacking', 'raiding', 'marauding']	['Pill-aging', 'medication distribution', 'pharmaceutical handling', 'tablet dispensing']	Pillage	['pillage', 'mise à sac', 'saccage', 'razzia', 'maraudage']	['Vieillissement par pilule', 'distribution de médicaments', 'gestion pharmaceutique', 'distribution de comprimés']
1966	Lose yourself in the dark.				dark	homographic	['unlit', 'pitch-black', 'absence of light']	['obscurity', 'unknown', 'mystery', 'unconsciousness']	sombre	['éteint', 'noir complet', 'absence de lumière']	['obscurité', 'inconnu', 'mystère', 'inconscience']
1967	Love can be a touchy subject.				touchy	homographic	['sensitive', 'delicate', 'controversial', 'unstable']	['tactile', 'physical', 'affectionate', 'tangible']	susceptible	['sensible', 'délicat', 'controversé', 'instable']	['tactile', 'physique', 'affectueux', 'tangible']
1968	Low carb diets really go against the grain.				grain	homographic	['cereal', 'wheat', 'barley', 'carbohydrates']	['tendency', 'inclination', 'nature', 'disposition']	grain	['céréale', 'blé', 'orge', 'glucides']	['tendance', 'inclination', 'nature', 'disposition']
1969	Luggage sales trends are determined using case studies.				case	homographic	['suitcase', 'luggage', 'baggage', 'trunk']	['instance', 'example', 'investigation', 'research']	valise	['valise', 'bagage', 'bagages', 'malle']	['cas', 'exemple', 'enquête', 'recherche']
1970	Luggage salespeople have to make a good case for you to buy.				case	homographic	['argument', 'justification', 'reason', 'plea']	['suitcase', 'baggage', 'briefcase', 'container']	case	['argument', 'justification', 'raison', 'plaidoyer']	['valise', 'bagage', 'mallette', 'contenant']
1971	Lumber companies have many board meetings.				board	homographic	['lumber', 'plank', 'timber', 'wood']	['directors', 'committee', 'council', 'executives']	conseil	"['planche', 'ais', ""bois d'œuvre"", 'madrier']"	['administrateurs', 'comité', 'conseil', 'dirigeants']
1972	Lumberjacks have to keep problem logs.				logs	homographic	['records', 'journals', 'accounts', 'registers']	['timber', 'trunks', 'wood', 'felled trees']	bûches	['journaux de bord', 'registres', 'comptes', 'comptes rendus']	['bois de chauffage', 'troncs', 'bois', 'arbres abattus']
1973	Miss Prism: That depends on the intellectual sympathies of the woman. Maturity can always be depended on. Ripeness can be trusted. Young women are green. I spoke horticulturally. My metaphor was drawn from fruits.				green	homographic	['inexperienced', 'naive', 'untrained', 'callow']	['unripe', 'immature', 'verdant', 'unseasoned']	vert	['inexpérimenté', 'naïf', 'novice', 'novice']	['pas mûr', 'immature', 'verdoyant', 'non assaisonné']
1974	Macron and old-age pensioners: money for old rope				old	homographic	['elderly', 'aged', 'senior']	['former', 'discarded', 'useless']	vieux	['âgé', 'vieilli', 'senior']	['ancien', 'mis au rebut', 'inutile']
1975	"Madame: ""Now remember, girls, when handling royalty the important thing is to keep up your dukes!"""				dukes	homographic	['noblemen', 'aristocrats', 'peers']	['fists', 'hands', 'boxing stance']	ducs	['nobles', 'aristocrates', 'pairs']	['poings', 'mains', 'position de boxe']
1976	Magnumize your life.				Magnumize	homographic	['maximize', 'enlarge', 'augment', 'optimize']	['Magnum ice cream', 'consume Magnum', 'indulge', 'luxury brand']	Magnumize	['maximiser', 'agrandir', 'augmenter', 'optimiser']	['Glace Magnum', 'consommer un Magnum', 'se faire plaisir', 'marque de luxe']
1977	Make a smellmitment.				smellmitment	homophonic	['commitment', 'promise', 'obligation', 'pledge', 'dedication']	['smell', 'scent', 'odor', 'fragrance', 'aroma']	odengagement	['engagement', 'promesse', 'obligation', 'vœu', 'dévouement']	['odeur', 'senteur', 'odeur', 'parfum', 'arôme']
1978	Make an impression.				impression	homographic	['impact', 'imprint', 'dent', 'mark']	['imitation', 'mimicry', 'caricature', 'parody']	impression	['impact', 'empreinte', 'bosse', 'marque']	['imitation', 'mimétisme', 'caricature', 'parodie']
1979	Make heads turn.				heads	homographic	['skulls', 'faces', 'anatomical heads']	['attention', 'interest', 'leaders', 'people']	têtes	['crânes', 'visages', 'têtes anatomiques']	['attention', 'intérêt', 'dirigeants', 'personnes']
1980	Make like mustard and catch up!				catch up	homophonic	['ketchup', 'tomato sauce', 'condiment']	['reach someone', 'overtake', 'close the gap']	rattraper	['ketchup', 'sauce tomate', 'condiment']	"[""rejoindre quelqu'un"", 'dépasser', ""combler l'écart""]"
1981	Making old new again.				new	homophonic	['modern', 'recent', 'fresh', 'novel']	['knew', 'understood', 'perceived', 'recognized', 'aware']	nouveau	['moderne', 'récent', 'frais', 'novateur']	['connaissais', 'compris', 'perçu', 'reconnu', 'conscient']
1982	Making the edible incredible.				edible	homophonic	['food', 'comestible', 'eatable', 'consumable']	['incredible', 'edible', 'rhyming', 'extraordinary']	comestible	['nourriture', 'comestible', 'mangeable', 'consommable']	['incroyable', 'comestible', 'rimant', 'extraordinaire']
1983	Making up puns about the finest soil is the loess form of humor.				loess	homophonic	['lowest', 'base', 'vulgar', 'inferior']	['loess', 'silt', 'sediment', 'soil', 'alluvium']	loess	['le plus bas', 'base', 'vulgaire', 'inférieur']	['loess', 'limon', 'sédiment', 'sol', 'alluvion']
1984	Making your own hard liquor is a whiskey business.				whiskey	homophonic	['risky', 'dangerous', 'hazardous', 'perilous']	['bourbon', 'rye', 'scotch', 'distilled spirits']	whisky	['risqué', 'dangereux', 'hasardeux', 'périlleux']	['bourbon', 'seigle', 'scotch', 'spiritueux distillés']
1985	Males who wonder why they should have a prostate exam usually get it in the end.				end	homographic	['eventually', 'ultimately', 'finally', 'at last']	['posterior', 'backside', 'rectum', 'buttocks']	fin	['finalement', 'ultimement', 'enfin', 'à la fin']	['postérieur', 'derrière', 'rectum', 'fesses']
1986	Many are content to live in a coal mine and never see the son.				son	homophonic	['son', 'boy', 'male child', 'offspring']	['sun', 'star', 'daylight', 'solar body']	fils	['fils', 'garçon', 'enfant mâle', 'progéniture']	['soleil', 'étoile', 'lumière du jour', 'corps solaire']
1987	Many happy returns!				returns	homographic	['anniversaries', 'recurrences', 'repetitions']	['refunds', 'yields', 'profits']	rendements	['anniversaires', 'récurrences', 'répétitions']	['remboursements', 'rendements', 'profits']
1988	Many people are strongly attracted to a magnate.				magnate	homophonic	['tycoon', 'baron', 'industrialist', 'mogul', 'influential person']	['magnet', 'lodestone', 'solenoid', 'attractor']	aimant	['magnat', 'baron', 'industriel', 'moghol', 'personne influente']	"['aimant', ""pierre d'aimant"", 'solénoïde', 'attracteur']"
1989	Many people need to learn to be happy with the State they are in.				State	homographic	['condition', 'circumstance', 'situation', 'mental outlook']	['territory', 'region', 'province', 'political division']	État	"['condition', 'circonstance', 'situation', ""état d'esprit""]"	['territoire', 'région', 'province', 'division politique']
1990	Many people think that Edgar Allan Poe was a raven madman.				raven	homophonic	['raving', 'delirious', 'frenzied', 'irrational']	['black bird', 'corvus corax', 'The Raven (poem)']	corbeau	['délirant', 'en délire', 'frénétique', 'irrationnel']	['oiseau noir', 'corvus corax', 'Le Corbeau (poème)']
1991	Many people who drink tea in the morning love the way that their breath smells mint-TEA fresh.				mint-TEA	homophonic	['minty', 'mentholated', 'fresh']	['tea', 'beverage', 'infusion']	thé-menthe	['mentholé', 'menthe', 'frais']	['thé', 'boisson', 'infusion']
1992	Marconi was not wired up about going.				wired	homographic	['connected', 'linked', 'using cables', 'electrically connected']	['excited', 'anxious', 'jittery', 'apprehensive']	branché	['connecté', 'lié', 'utilisant des câbles', 'relié électriquement']	['excité', 'anxieux', 'nerveux', 'appréhensif']
1993	Marine biologists never make mistakes on porpoise.				porpoise	homophonic	['purpose', 'intention', 'objective', 'deliberately']	['cetacean', 'marine mammal', 'harbor porpoise', 'dolphin-like']	marsouin	['but', 'intention', 'objectif', 'délibérément']	['cétacé', 'mammifère marin', 'marsouin commun', 'semblable au dauphin']
1994	Marriage is hard but divorce usually goes off without a hitch.				hitch	homographic	['marriage', 'union', 'knot', 'tie-up']	['problem', 'glitch', 'snag', 'difficulty']	accroc	['mariage', 'union', 'nœud', 'attache']	['problème', 'pépin', 'obstacle', 'difficulté']
1995	Martell. Only a Few Can Tell.				Martell	homophonic	['Cognac', 'brand', 'liquor', 'Martell']	['more tell', 'discern', 'distinguish', 'perceive', 'recognize']	Martell	['Cognac', 'marque', 'alcool', 'Martell']	['mieux discerner', 'distinguer', 'percevoir', 'reconnaître']
1996	Martians welcome. We have space for everyone.				space	homographic	['room', 'capacity', 'area', 'clearance']	['outer space', 'the cosmos', 'the universe', 'the void']	espace	['place', 'capacité', 'surface', 'dégagement']	"['espace lointain', 'le cosmos', ""l'univers"", 'le vide']"
1997	Massage therapists need a touch of style.				touch	homographic	['physical contact', 'tactile sensation', 'palpation']	['hint', 'trace', 'slight amount', 'dash']	touche	['contact physique', 'sensation tactile', 'palpation']	['soupçon', 'trace', 'légère quantité', 'pointe']
1998	Math class is full of drama. There are so many problems to work out.				problems	homographic	['mathematical equations', 'sums', 'exercises', 'calculations']	['issues', 'conflicts', 'troubles', 'difficulties']	problèmes	['équations mathématiques', 'sommes', 'exercices', 'calculs']	['soucis', 'conflits', 'ennuis', 'difficultés']
1999	Math teachers have lots of problems.				problems	homographic	['mathematical exercises', 'equations', 'sums', 'calculations']	['troubles', 'difficulties', 'worries', 'issues']	problèmes	['exercices mathématiques', 'équations', 'sommes', 'calculs']	['ennuis', 'difficultés', 'soucis', 'problématiques']
