id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
11	"""I'll call you later."" Don't call me later, call me Dad."				call	homographic	['telephone', 'contact', 'dial', 'ring', 'notify', 'communicate']	['name', 'address', 'title', 'label', 'designate', 'identify']	appel	['téléphone', 'contact', 'composer', 'sonner', 'notifier', 'communiquer']	['nommer', 'adresser', 'titre', 'étiquette', 'désigner', 'identifier']
12	"""If the skin were parchment and the blows you gave were ink, Your own handwriting would tell you what I think."""				handwriting	homographic	['script', 'calligraphy', 'penmanship', 'ink', 'manuscript', 'signature']	['scars', 'bruises', 'wounds', 'strikes', 'marks', 'evidence']	écriture	['script', 'calligraphie', 'plume', 'encre', 'manuscrit', 'signature']	['cicatrices', 'bleus', 'plaies', 'coups', 'marques', 'preuves']
13	"""Let me get this straight, old bag! Er, Ms. Oldbag!"""				Oldbag	homographic	['insult', 'woman', 'elderly', 'shrew', 'disrespectful', 'hag']	['surname', 'proper', 'noun', 'identity', 'name', 'title']	Vieille-Peau	['insulte', 'femme', 'âgée', 'mégère', 'irrévérencieux', 'sorcière']	['nom', 'propre', 'substantif', 'identité', 'appellation', 'titre']
14	"""My lord, you must tell us where the body is and go with us to the king."" ""The body is with the king, but the king is not with the body. The king is a thing..."" ""A thing, my lord?"" ""Of nothing."""				king	homographic	['sovereign', 'monarch', 'individual', 'person', 'ruler', 'human']	['authority', 'office', 'institution', 'state', 'concept', 'title']	roi	['souverain', 'monarque', 'individu', 'personne', 'dirigeant', 'humain']	['autorité', 'fonction', 'institution', 'état', 'concept', 'titre']
15	"""Now Hamlet, where's Polonius?"" ""At supper."" ""At supper? Where?"" ""Not where he eats, but where he is eaten"""				supper	homographic	['meal', 'dining', 'food', 'evening', 'consumption']	['carrion', 'maggots', 'worms', 'decomposition', 'corpse', 'decay']	souper	['repas', 'dîner', 'nourriture', 'soirée', 'consommation']	['charogne', 'asticots', 'vers', 'décomposition', 'cadavre', 'putréfaction']
16	"""Orfeo ed Euridice"" is one hell of a show"				hell	homographic	['underworld', 'hades', 'inferno', 'damnation', 'abyss', 'mythology']	['remarkable', 'intense', 'extraordinary', 'impressive', 'powerful', 'slang']	enfer	['souterrain', 'hadès', 'inferno', 'damnation', 'abîme', 'mythologie']	['remarquable', 'intense', 'extraordinaire', 'impressionnant', 'puissant', 'argot']
17	"""So what do you do?"" ""Nothing fancy, just been able to put the food on the table."" ""Okay, but what's your profession?"" ""Waiter."""				put the food on the table	homographic	['provider', 'income', 'support', 'wages', 'livelihood', 'sustenance']	['waiter', 'serving', 'restaurant', 'tray', 'dining', 'hospitality']	mettre le pain sur la table	['fournisseur', 'revenu', 'soutien', 'salaire', 'subsistance', 'nourriture']	['serveur', 'service', 'restaurant', 'plateau', 'repas', 'restauration']
18	"""That's seven-""teen."" See? I'm a teen!"""				teen	homographic	['number', 'suffix', 'seventeen', 'integer', 'count', 'digit']	['adolescent', 'youth', 'student', 'minor', 'young', 'puberty']	ado	['nombre', 'suffixe', 'dix-sept', 'entier', 'compte', 'chiffre']	['adolescent', 'jeunesse', 'étudiant', 'mineur', 'jeune', 'puberté']
19	"""Wait! I'm a talking tree!"" ""And you will dialogue."""				dialogue	homophonic	['conversation', 'speech', 'talk', 'discussion', 'interaction']	['die', 'log', 'timber', 'wood', 'death', 'lumber']	dialogue	['conversation', 'parole', 'entretien', 'discussion', 'interaction']	"['dés', 'bûche', 'bois', 'charpente', 'mort', ""bois d'œuvre""]"
20	"""What are your plans for today?"" ""Me and a friend of mine are going to buy some glasses."" ""And after that?"" ""And after that we'll see."""				see	homographic	['future', 'decide', 'plan', 'wait', 'eventual']	['vision', 'sight', 'eyes', 'clarity', 'optics', 'look']	voir	['futur', 'décider', 'prévoir', 'attendre', 'éventuel']	['vision', 'vue', 'yeux', 'clarté', 'optique', 'regard']
21	"""What's the difference between a piano, a tuna and glue? You can tune a piano but you can't piano a tuna."" ""What about the glue?"" ""Everyone gets stuck on that"""				stuck	homographic	['adhesive', 'bonded', 'trapped', 'clinging', 'fixed', 'immobile']	['confused', 'puzzled', 'baffled', 'hesitant', 'stumped', 'uncertain']	coincé	['adhésif', 'collé', 'piégé', 'accroché', 'fixé', 'immobile']	['confus', 'perplexe', 'dérouté', 'hésitant', 'bloqué', 'incertain']
22	"""Where is the thousand marks thou hadst of me?"" ""I have some marks of yours upon my pate, Some of my mistress' marks upon my shoulders, But not a thousand marks between you both. If I should pay your Worship those again, Perchance you will not bear them patiently."""				marks	homographic	['currency', 'coins', 'money', 'tender', 'payment', 'wealth']	['bruises', 'scars', 'wounds', 'blows', 'welts', 'injuries']	marques	['monnaie', 'pièces', 'argent', 'devises', 'paiement', 'richesse']	['bleus', 'cicatrices', 'blessures', 'coups', 'balafres', 'lésions']
23	"""Yes she did. She saw me and flew the nest like the guilty bird she is."""				flew	homophonic	['flight', 'wings', 'soar', 'avian', 'glide', 'airborne']	['flee', 'escape', 'depart', 'exit', 'abscond', 'retreat']	voler	['vol', 'ailes', 'planer', 'aviaire', 'glisser', 'aérien']	"['fuir', ""s'échapper"", 'partir', 'sortir', ""s'enfuir"", 'retraite']"
24	""""" he said blankly."				blankly	homographic	['empty', 'void', 'unfilled', 'vacant', 'clear', 'bare']	['expressionless', 'emotionless', 'speechless', 'puzzled', 'dazed', 'vacuous']	vaguement	['vide', 'vacant', 'vierge', 'libre', 'nu', 'blanc']	['inexpressif', 'impassible', 'hagard', 'hébété', 'perplexe', 'atone']
25	"""3.14159265,"" he said piously."				piously	homophonic	['holy', 'devout', 'religious', 'reverent', 'spiritual', 'godly']	['pi', 'mathematical', 'constant', 'geometry', 'circle', 'ratio']	pieusement	['saint', 'dévot', 'religieux', 'révérencieux', 'spirituel', 'divin']	['pi', 'mathématique', 'constante', 'géométrie', 'cercle', 'rapport']
26	"""A dog bit me,"" he said rabidly."				rabidly	homographic	['furious', 'intense', 'violently', 'extreme', 'zealously', 'fanatical']	['hydrophobia', 'saliva', 'infection', 'lyssovirus', 'canine', 'disease']	rageusement	['furieux', 'intense', 'violemment', 'extrême', 'zélé', 'fanatique']	['hydrophobie', 'salive', 'infection', 'lyssovirus', 'canin', 'maladie']
27	"""Angel dust? Me? Never touch it!"" he snorted."				snorted	homographic	['nasal', 'inhale', 'powder', 'drug', 'cocaine', 'narcotic']	['exhale', 'grunt', 'laugh', 'derisive', 'sound', 'scoff']	reniflé	['nasal', 'inhaler', 'poudre', 'drogue', 'cocaïne', 'stupéfiant']	['éternuer', 'grogner', 'rire', 'dérisoire', 'bruit', 'moquer']
28	"""Are you homosexual?"" he queried gaily."				gaily	homographic	['cheerful', 'bright', 'merry', 'joyous', 'vivid', 'festive']	['homosexual', 'queer', 'out', 'proud', 'lgbtq', 'campy']	gaiement	['joyeux', 'éclatant', 'allègre', 'jouisseur', 'vif', 'festif']	['homosexuel', 'queer', 'affiché', 'fier', 'lgbtq', 'camp']
29	"""Be still my hart"" she murmured, thinking how magnificent and stag-like he was."				hart	homophonic	['deer', 'stag', 'antler', 'buck', 'forest', 'animal']	['cardiac', 'organ', 'emotion', 'pulse', 'blood', 'chest']	cœur	['cerf', 'dix-cors', 'bois', 'chevreuil', 'forêt', 'animal']	['cardiaque', 'organe', 'émotion', 'pouls', 'sang', 'poitrine']
30	"""Boy, I wish the elevator were working,"" he said, staring up to the top."				staring	homophonic	['looking', 'gazing', 'vision', 'watching', 'focus', 'observation']	['staircase', 'steps', 'climbing', 'levels', 'ascent', 'risers']	escalier	['regarder', 'fixer', 'vision', 'guetter', 'focus', 'observation']	['escaliers', 'marches', 'grimper', 'niveaux', 'ascension', 'contremarches']
31	"""Boy, that's a bright star,"" he said seriously."				seriously	homophonic	['grave', 'earnest', 'solemn', 'formal', 'sober', 'sincere']	['Sirius', 'constellation', 'Canis', 'Major', 'dog-star', 'celestial']	sérieusement	['grave', 'sérieux', 'solennel', 'formel', 'sobre', 'sincère']	['Sirius', 'constellation', 'Canis', 'Major', 'étoile', 'céleste']
32	"""Congratulations; you graduated,"" he said diplomatically."				diplomatically	homographic	['diplomat', 'politics', 'tactful', 'ambassador', 'negotiation', 'discreet']	['diploma', 'graduation', 'degree', 'certificate', 'academic', 'credentials']	diplômatiquement	['diplomate', 'politique', 'tact', 'ambassadeur', 'négociation', 'discret']	['diplôme', 'remise', 'grade', 'certificat', 'académique', 'titres']
33	"""Consult an investment broker,"" was his stock answer."				stock	homographic	['shares', 'equity', 'market', 'invest', 'capital', 'finance']	['standard', 'routine', 'cliché', 'rehearsed', 'repetitive', 'conventional']	stock	['actions', 'titres', 'marché', 'investir', 'capital', 'finance']	['standard', 'routine', 'cliché', 'répété', 'répétitif', 'conventionnel']
34	"""Cosign here,"" read the first instruction on the trigonometry placement exam."				cosign	homophonic	['signature', 'endorse', 'guarantor', 'contract', 'witness', 'legal']	['cosine', 'trigonometry', 'function', 'angle', 'triangle', 'ratio']	cosinus	['signature', 'aval', 'garant', 'contrat', 'témoin', 'juridique']	['cosinus', 'trigonométrie', 'fonction', 'angle', 'triangle', 'rapport']
35	"""Don't add too much water,"" he said with great concentration."				concentration	homographic	['focus', 'attention', 'effort', 'cognition', 'intensity']	['solution', 'density', 'molarity', 'ratio', 'mixture', 'dilution']	concentration	['focalisation', 'attention', 'effort', 'cognition', 'intensité']	['solution', 'densité', 'molarité', 'ratio', 'mélange', 'dilution']
36	"""Don't you know my name?"" he asked swiftly."				swiftly	homographic	['Tom', 'Swift', 'character', 'author', 'Victor', 'Appleton']	['fast', 'quick', 'rapid', 'speedy', 'brisk', 'velocity']	rapidement	['Tom', 'Swift', 'personnage', 'auteur', 'Victor', 'Appleton']	['rapide', 'vite', 'vif', 'prompt', 'véloce', 'vitesse']
37	"""Eating uranium makes me feel funny,"" he said radiantly."				radiantly	homographic	['glowing', 'beaming', 'joyous', 'bright', 'happy', 'luminous']	['radioactive', 'uranium', 'emission', 'isotope', 'fission', 'energy']	radieusement	['rayonnant', 'étincelant', 'joyeux', 'brillant', 'heureux', 'lumineux']	['radioactif', 'uranium', 'émission', 'isotope', 'fission', 'énergie']
38	"""Europe needs more self-restraint,"" he said continently."				continently	homographic	['temperate', 'moderate', 'restraint', 'chaste', 'virtuous', 'controlled']	['geography', 'landmass', 'territory', 'political', 'borders', 'nations']	continûment	['tempérant', 'modéré', 'retenue', 'chaste', 'vertueux', 'contrôlé']	['géographie', 'continent', 'territoire', 'politique', 'frontières', 'nations']
39	"""For what we are about to receive, may the Lord make us truly thankful,"" he said gracefully."				gracefully	homographic	['poise', 'elegance', 'fluidity', 'refined', 'movement']	['prayer', 'blessing', 'gratitude', 'mealtime', 'benediction']	gracieusement	['aisance', 'élégance', 'fluidité', 'raffiné', 'mouvement']	['prière', 'bénédiction', 'gratitude', 'repas', 'action de grâces']
40	"""Has my magazine arrived?"" he asked periodically."				periodically	homographic	['regularly', 'repeatedly', 'frequently', 'intervals', 'recurring']	['journal', 'publication', 'magazine', 'issue', 'serial', 'glossy']	périodiquement	['régulièrement', 'répétitivement', 'fréquemment', 'intervalles', 'récurrent']	['journal', 'publication', 'magazine', 'numéro', 'périodique', 'revue']
41	"""Have you seen my collection of ancient Chinese artifacts?"" he asked charmingly."				charmingly	homophonic	['attractive', 'charismatic', 'polite', 'graceful', 'suave', 'captivating']	['ming', 'dynasty', 'porcelain', 'vessel', 'antique', 'ceramic']	charmant	['attrayant', 'charismatique', 'poli', 'gracieux', 'suave', 'captivant']	['ming', 'dynastie', 'porcelaine', 'vase', 'antique', 'céramique']
42	"""How do you start a model-T Ford without a battery?"" he asked crankily."				crankily	homographic	['irritable', 'grumpy', 'testy', 'annoyed', 'moody', 'cross']	['crank', 'ignition', 'lever', 'manual', 'rotation', 'engine']	maussadement	['irritable', 'grincheux', 'colérique', 'agacé', 'humeur', 'maussade']	['manivelle', 'allumage', 'levier', 'manuel', 'rotation', 'moteur']
43	"""How long will I have to wait for a table?"" he asked without reservation."				reservation	homographic	['booking', 'table', 'restaurant', 'appointment', 'hostess', 'waitlist']	['hesitation', 'doubt', 'skepticism', 'reluctance', 'caution', 'uncertainty']	réservation	['réservation', 'table', 'restaurant', 'rendez-vous', 'hôtesse', 'attente']	['hésitation', 'doute', 'scepticisme', 'réticence', 'prudence', 'incertitude']
44	"""I bought myself fifty hamburgers and I've only ten left,"" he said with fortitude."				fortitude	homophonic	['courage', 'bravery', 'endurance', 'resilience', 'strength', 'character']	['forty', 'chewed', 'masticated', 'eaten', 'consumed', 'number']	force	['courage', 'bravoure', 'endurance', 'résilience', 'puissance', 'caractère']	['quarante', 'mâché', 'mastiqué', 'mangé', 'consommé', 'nombre']
45	"""I can eat one hundred and forty-four,"" he boasted grossly."				grossly	homographic	['excessive', 'disgusting', 'vulgar', 'crude', 'unpleasant']	['dozen', 'quantity', 'twelve', 'score', 'amount', 'sum']	grossièrement	['excessif', 'dégoûtant', 'vulgaire', 'cru', 'désagréable']	['douzaine', 'quantité', 'douze', 'score', 'montant', 'somme']
46	"""I can see through the window,"" he said stiltedly."				stiltedly	homographic	['wooden', 'unnatural', 'formal', 'stiff', 'rigid', 'awkward']	['height', 'poles', 'stilts', 'elevated', 'props', 'tall']	guindé	['empesé', 'artificiel', 'formel', 'rigide', 'strict', 'gauche']	['hauteur', 'échasses', 'poteaux', 'élevé', 'supports', 'grand']
47	"""I can take photographs if I want to!"" he snapped."				snapped	homographic	['camera', 'shutter', 'f-stop', 'lens', 'aperture', 'exposure']	['shout', 'bark', 'retort', 'anger', 'irritation', 'exclaim']	claqué	['appareil photo', 'obturateur', 'diaphragme', 'objectif', 'ouverture', 'exposition']	"['crier', 'aboyer', 'répliquer', 'colère', 'irritation', ""s'exclamer""]"
48	"""I chop down trees for a living,"" he said lumberingly."				lumberingly	homographic	['timber', 'wood', 'logging', 'chainsaw', 'forestry']	['clumsy', 'heavy', 'slow', 'awkward', 'ponderous', 'laborious']	lourdement	['charpente', 'bois', 'abattage', 'tronçonneuse', 'foresterie']	['maladroit', 'pesant', 'lent', 'gauche', 'pénible', 'laborieux']
49	"""I compliment the company that makes the Macintosh computer,"" he said applauding."				applauding	homographic	['clapping', 'cheering', 'praise', 'ovations', 'approval', 'hands']	['Apple', 'Macintosh', 'computing', 'technology', 'software', 'hardware']	acclamant	['clappements', 'acclimatations', 'louanges', 'ovations', 'approbation', 'mains']	['Apple', 'Macintosh', 'informatique', 'technologie', 'logiciel', 'matériel']
50	"""I couldn't believe there were 527, 986 bees in the swarm!"" he recounted."				recounted	homographic	['narrated', 'told', 'described', 'related', 'spoke', 'detailed']	['tallied', 'totaled', 'calculated', 'numbered', 'summed', 'enumerated']	recompté	['narré', 'raconté', 'décrit', 'répété', 'parlé', 'détaillé']	['comptabilisé', 'totalisé', 'calculé', 'numéroté', 'sommé', 'énuméré']
51	"""I didn't look at all!"" he peeped."				peeped	homographic	['glance', 'look', 'peek', 'spy', 'view', 'watch']	['chirp', 'squeak', 'voice', 'shriek', 'utter', 'sound']	piaillé	['regarder', 'épier', 'guetter', 'visionner', 'scruter', 'observer']	['pépier', 'pousser', 'crier', 'glapir', 'émettre', 'sonner']
52	"""I have a gift for you,"" he said presently."				presently	homographic	['now', 'moment', 'current', 'instant', 'today', 'immediate']	['gift', 'offering', 'donation', 'souvenir', 'tribute', 'package']	présentement	"['maintenant', 'moment', 'actuel', 'instant', ""aujourd'hui"", 'immédiat']"	['cadeau', 'offrande', 'don', 'souvenir', 'hommage', 'paquet']
53	"""I have been reading Voltaire,"" he admitted candidly."				candidly	homophonic	['honestly', 'frankly', 'sincerely', 'truthful', 'openly', 'forthrightly']	['Candide', 'literature', 'satire', 'novella', 'Voltaire', 'protagonist']	candidement	['honnêtement', 'franchement', 'sincèrement', 'véridique', 'ouvertement', 'loyalement']	['Candide', 'littérature', 'satire', 'conte', 'Voltaire', 'protagoniste']
54	"""I have to check the score on this exam again,"" he remarked."				score	homographic	['grade', 'mark', 'points', 'evaluation', 'result', 'percentage']	['crease', 'scratch', 'notch', 'groove', 'line', 'indentation']	entaille	['note', 'score', 'points', 'évaluation', 'résultat', 'pourcentage']	['pli', 'rayure', 'encoche', 'rainure', 'ligne', 'indentation']
55	"""I have to fix the car,"" he said mechanically."				mechanically	homographic	['engine', 'repair', 'tools', 'automotive', 'wrench', 'operation']	['habitual', 'unthinking', 'monotonous', 'automatic', 'robotic', 'reflexive']	mécaniquement	['moteur', 'réparation', 'outils', 'automobile', 'clé', 'fonctionnement']	['habituel', 'machinal', 'monotone', 'automatique', 'robotique', 'réflexe']
56	"""I have to keep this fire alight,"" he bellowed."				bellowed	homographic	['shouted', 'yelled', 'roared', 'vocalized', 'loud', 'exclaimed']	['bellows', 'fireplace', 'airflow', 'oxygenate', 'stoked', 'combustion']	beuglé	['crié', 'hurlé', 'rugi', 'vocalisé', 'bruyant', 'exclamé']	['soufflet', 'cheminée', 'ventilation', 'oxygéner', 'attisé', 'combustion']
57	"""I haven't had my photographs developed yet,"" he said negatively."				negatively	homographic	['film', 'exposure', 'darkroom', 'negative', 'reversal', 'inverted']	['pessimistic', 'cynical', 'unhappy', 'dissenting', 'hostile', 'gloomy']	négativement	['pellicule', 'exposition', 'chambre noire', 'négatif', 'inversion', 'inversé']	['pessimiste', 'cynique', 'malheureux', 'dissident', 'hostile', 'sombre']
58	"""I know what herb would taste nice with this,"" he said sagely."				sagely	homographic	['wisdom', 'advice', 'philosophical', 'intelligent', 'mentor', 'erudite']	['salvia', 'herb', 'seasoning', 'aromatic', 'culinary', 'botanical']	sagement	['sagesse', 'conseil', 'philosophique', 'intelligent', 'mentor', 'érudit']	['sauge', 'herbe', 'assaisonnement', 'aromatique', 'culinaire', 'botanique']
59	"""I like modern painting,"" he said abstractly."				abstractly	homographic	['art', 'non-representational', 'geometric', 'expressionist', 'style', 'canvas']	['preoccupied', 'distracted', 'vague', 'mindless', 'detached', 'unfocused']	abstraitement	['art', 'non-figuratif', 'géométrique', 'expressionniste', 'style', 'toile']	['préoccupé', 'distrait', 'vague', 'irréfléchi', 'détaché', 'déconcentré']
60	"""I like ragged margins,"" he said without justification."				justification	homographic	['alignment', 'typography', 'margin', 'spacing', 'flush', 'text']	['reasoning', 'excuse', 'rationale', 'defense', 'explanation', 'motive']	justification	['alignement', 'typographie', 'marge', 'espacement', 'ferrage', 'texte']	['raisonnement', 'excuse', 'fondement', 'défense', 'explication', 'motif']
61	"""I make the armour out of chain links,"" he replied by mail."				mail	homophonic	['post', 'delivery', 'envelope', 'stamp', 'letter', 'courier']	['chainmail', 'armor', 'knight', 'steel', 'protection', 'links']	maille	['courrier', 'envoi', 'enveloppe', 'timbre', 'lettre', 'coursier']	['cotte', 'armure', 'chevalier', 'acier', 'protection', 'maillon']
62	"""I prefer trout to salmon,"" he said officiously."				officiously	homophonic	['authoritative', 'meddlesome', 'formal', 'assertive', 'legal', 'bureaucratic']	['fishy', 'aquatic', 'marine', 'oceanic', 'biological', 'saline']	officieusement	['autoritaire', 'indiscret', 'formel', 'péremptoire', 'légal', 'bureaucratique']	['louche', 'aquatique', 'marin', 'océanique', 'biologique', 'salin']
63	"""I presented my case to the judge,"" he said briefly."				briefly	homographic	['concisely', 'shortly', 'quickly', 'curtly', 'succinctly', 'abruptly']	['legal', 'briefcase', 'litigation', 'lawsuit', 'client', 'portfolio']	brièvement	['concisément', 'brièvement', 'rapidement', 'sèchement', 'succinctement', 'brusquement']	['juridique', 'serviette', 'litige', 'procès', 'client', 'dossier']
64	"""I swallowed some of the glass from that broken window,"" he said painfully."				painfully	homophonic	['agony', 'suffering', 'hurting', 'ache', 'distress', 'soreness']	['pane', 'glass', 'window', 'casement', 'glazing', 'frame']	douloureusement	['agonie', 'souffrance', 'douleur', 'courbature', 'détresse', 'irritation']	['vitre', 'verre', 'fenêtre', 'croisée', 'vitrage', 'cadre']
65	"""I teach at a university,"" he professed."				professed	homographic	['declared', 'affirmed', 'stated', 'announced', 'proclaimed']	['professor', 'academic', 'university', 'faculty', 'lecturer', 'teaching']	professé	['déclaré', 'affirmé', 'énoncé', 'annoncé', 'proclamé']	['professeur', 'académique', 'université', 'faculté', 'conférencier', 'enseignement']
66	"""I think I've broken my leg,"" he reported lamely."				lamely	homographic	['injured', 'limping', 'crippled', 'maimed', 'halt', 'disabled']	['weakly', 'unconvincing', 'feeble', 'pathetic', 'ineffectual', 'flimsy']	faiblement	['blessé', 'boiteux', 'estropié', 'mutilé', 'claudicant', 'handicapé']	['mollement', 'peu convaincant', 'fébrile', 'pathétique', 'inefficace', 'fragile']
67	"""I told you not to ride that horse,"" he nagged."				nagged	homographic	['complained', 'scolded', 'pestered', 'annoyed', 'reminded', 'irritated']	['horse', 'equine', 'mare', 'stallion', 'beast', 'mount']	harcelé	['plaint', 'réprimandé', 'poursuivi', 'agacé', 'rappelé', 'irrité']	['cheval', 'équidé', 'jument', 'étalon', 'bête', 'monture']
68	"""I was the first to climb Mount Everest,"" he said hilariously."				hilariously	homophonic	['funny', 'amusing', 'laughter', 'jovial', 'comical', 'humorous']	['Hillary', 'mountaineer', 'summit', 'climb', 'Everest', 'explorer']	hilarant	['drôle', 'amusant', 'rire', 'jovial', 'comique', 'humoristique']	['Hillary', 'alpiniste', 'sommet', 'escalade', 'Everest', 'explorateur']
69	"""I wish I could remember the name of that card game,"" he said wistfully."				wistfully	homophonic	['melancholy', 'yearning', 'pensive', 'nostalgia', 'longing', 'regretful']	['whist', 'cards', 'trick-taking', 'deck', 'trump', 'player']	mélancoliquement	['mélancolie', 'aspiration', 'pensif', 'nostalgie', 'désir', 'regret']	['whist', 'cartes', 'pli', 'jeu', 'atout', 'joueur']
70	"""I won't finish in fifth place,"" he held forth."				forth	homophonic	['fourth', 'rank', 'number', 'position', 'sequence', 'ordinal']	['out', 'forward', 'speech', 'proclaim', 'verbalize', 'outward']	en avant	['quatrième', 'rang', 'nombre', 'position', 'séquence', 'ordinal']	['dehors', 'devant', 'parole', 'proclamer', 'verbaliser', 'extérieur']
71	"""I won't tell you anything about my salivary glands,"" he said secretively."				secretively	homographic	['covertly', 'hidden', 'clandestine', 'stealthy', 'private', 'mysterious']	['secretion', 'saliva', 'glandular', 'fluid', 'physiological', 'discharge']	secrètement	['clandestinement', 'caché', 'clandestin', 'furtivement', 'privé', 'mystérieux']	['sécrétion', 'salive', 'glandulaire', 'fluide', 'physiologique', 'écoulement']
72	"""I'm burning aromatic substances,"" he said, incensed."				incensed	homographic	['angry', 'enraged', 'furious', 'irate', 'wrathful']	['fragrance', 'smoke', 'resin', 'aroma', 'burning', 'censer']	encensé	['enragé', 'furieux', 'courroucé', 'irrité', 'exaspéré']	['parfum', 'fumée', 'résine', 'arôme', 'combustion', 'encensoir']
73	"""I'm halfway up a mountain,"" he alleged."				alleged	homophonic	['claimed', 'asserted', 'declared', 'supposed', 'stated', 'reported']	['ledge', 'cliff', 'ridge', 'shelf', 'precipice', 'outcrop']	allégué	['prétendu', 'affirmé', 'déclaré', 'supposé', 'énoncé', 'rapporté']	['rebord', 'falaise', 'crête', 'étagère', 'précipice', 'affleurement']
74	"""I'm just an ordinary soldier,"" he admitted privately."				privately	homographic	['secretly', 'confidential', 'whispered', 'personal', 'internal']	['enlisted', 'soldier', 'rank', 'infantry', 'military', 'corporal']	privé	['secrètement', 'confidentiel', 'murmuré', 'personnel', 'interne']	['engagé', 'soldat', 'rang', 'infanterie', 'militaire', 'caporal']
