id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
en_108	Old bakers never die, they just stop making lots of dough.	dough	homographic	dough	dough	homographic	['bread mix', 'batter', 'paste', 'unbaked bread']	['money', 'cash', 'currency', 'moolah', 'wealth']	ERROR	[]	[]	ERROR	[]	[]
en_1084	The fireplaces of oriental doctors have an Asian flue.	flue	homophonic	flu	flue	homophonic	['chimney', 'duct', 'vent', 'passage']	['flu', 'influenza', 'grippe', 'sickness', 'virus']	ERROR	[]	[]	ERROR	[]	[]
en_1085	After he bought a mirror he became very reflective.	reflective	homographic	reflective	reflective	homographic	['shiny', 'mirrored', 'shining', 'polished']	['thoughtful', 'pensive', 'contemplative', 'meditative']	ERROR	[]	[]	ERROR	[]	[]
en_110	This food tastes of plutonium, he said glowingly.	glowingly	homographic	glowingly	glowingly	homographic	['enthusiastically', 'approvingly', 'highly', 'favorably']	['luminescently', 'radiantly', 'phosphorescently', 'emitting light']	ERROR	[]	[]	ERROR	[]	[]
en_1106	Old typists never die, they just lose their touch.	touch	homographic	touch	touch	homographic	['tactile sensation', 'physical contact', 'dexterity', 'fingertip sensitivity']	['skill', 'ability', 'talent', 'finesse', 'capability']	ERROR	[]	[]	ERROR	[]	[]
en_1107	This salad dressing has too much vinegar, he said acidly.	acidly	homophonic	acid	acidly	homographic	['sourly', 'tartly', 'acidic', 'vinegary']	['sharply', 'bitingly', 'caustically', 'sarcastically']	ERROR	[]	[]	ERROR	[]	[]
en_111	The local baker was paying his staff based on a flourly rate.	flourly	homophonic	hourly	flourly	homophonic	['flour', 'powdered grain', 'starch', 'milled wheat']	['hourly', 'per hour', 'sixty-minute intervals', 'time-based']	ERROR	[]	[]	ERROR	[]	[]
en_1120	Old politicians never die, they just harangue in there.	harangue	homophonic	hang	harangue	homophonic	['hang', 'persist', 'remain', 'stay']	['harangue', 'lecture', 'rant', 'declaim', 'sermonize']	ERROR	[]	[]	ERROR	[]	[]
en_1121	Some people find fire drills quite Alarming.	alarming	homophonic	alarm	Alarming	homographic	['frightening', 'disturbing', 'scary', 'shocking']	['sounding a siren', 'ringing', 'alerting', 'activating an alarm']	ERROR	[]	[]	ERROR	[]	[]
en_114	Old florists never die, they just make alternative arrangements.	arrangements	homographic	arrangements	arrangements	homographic	['bouquets', 'floral displays', 'compositions', 'flower clusters']	['plans', 'preparations', 'provisions', 'legal settlements']	ERROR	[]	[]	ERROR	[]	[]
en_1144	Get the stick, Rover! he called fetchingly.	fetchingly	homophonic	fetch	fetchingly	homographic	['attractive', 'alluring', 'charming', 'captivating']	['retrieving', 'bringing back', 'fetching', 'carrying']	ERROR	[]	[]	ERROR	[]	[]
en_1146	The fire chief was always asked burning questions.	burning	homographic	burning	burning	homographic	['on fire', 'blazing', 'flaming', 'ignited']	['urgent', 'pressing', 'critical', 'crucial']	ERROR	[]	[]	ERROR	[]	[]
en_1157	They hid from the gunman in a sauna where they could sweat it out.	sweat	homographic	sweat	sweat	homographic	['perspire', 'exude moisture', 'transpire']	['endure a difficult situation', 'wait anxiously', 'suffer through']	ERROR	[]	[]	ERROR	[]	[]
en_116	The astronomer made a claim about a well-known star, but it wasn't sirius.	sirius	homophonic	serious	sirius	homophonic	['Sirius', 'Dog Star', 'Alpha Canis Majoris', 'brightest star']	['serious', 'grave', 'solemn', 'earnest', 'sincere']	ERROR	[]	[]	ERROR	[]	[]
en_1160	Pink satin was perfect for her gown, yet the debutante appeared even more charming with beaux on either side.	beaux	homophonic	bow	beaux	homophonic	['bows', 'ribbons', 'knots', 'decorations']	['suitors', 'admirers', 'boyfriends', 'beaux']	ERROR	[]	[]	ERROR	[]	[]
en_1169	Old professors never die, they just lose their class.	class	homographic	class	class	homographic	['students', 'course', 'lecture', 'pupils']	['style', 'elegance', 'sophistication', 'dignity']	ERROR	[]	[]	ERROR	[]	[]
en_1171	Pasteur was boiling about not being invited.	boiling	homographic	boiling	boiling	homographic	['angry', 'furious', 'seething', 'enraged']	['heating', 'simmering', 'pasturizing', 'sterilizing']	ERROR	[]	[]	ERROR	[]	[]
en_1176	Sometimes a pencil sharpener is needed in order to make a good point.	point	homographic	point	point	homographic	['tip', 'sharp end', 'nib', 'tapered end']	['argument', 'idea', 'thesis', 'valid observation']	ERROR	[]	[]	ERROR	[]	[]
en_1178	Cooks have a lot of spice in their lives.	spice	homographic	spice	spice	homographic	['seasoning', 'condiment', 'herb', 'flavoring']	['excitement', 'variety', 'zest', 'interest']	ERROR	[]	[]	ERROR	[]	[]
en_1181	Old tree surgeons never die, they are just uprooted.	uprooted	homographic	uprooted	uprooted	homographic	['displaced', 'relocated', 'removed from a settled state']	['pulled out by the roots', 'grubbed', 'extracted from the soil']	ERROR	[]	[]	ERROR	[]	[]
en_1184	The trucker explained that he was early because he had had no breaks.	breaks	homophonic	brakes	breaks	homophonic	['rest', 'pauses', 'intermissions', 'intervals']	['brakes', 'stoppers', 'slowing devices', 'deceleration system']	ERROR	[]	[]	ERROR	[]	[]
en_1195	Old plumbers never die, they just pipe down.	pipe	homographic	pipe	pipe down	homographic	['become quiet', 'shush', 'silence oneself', 'stop talking']	['installing piping', 'plumbing work', 'laying conduits', 'lowering a pipe']	ERROR	[]	[]	ERROR	[]	[]
en_1204	The cat in northern Scandinavia always had a lapp to sit on.	lapp	homophonic	lap	lapp	homophonic	['lap', 'thighs', 'knees']	['Lapp', 'Sami', 'Laplander', 'Scandinavian']	ERROR	[]	[]	ERROR	[]	[]
en_1210	The groundskeeper at a large cemetery was important because he had 5000 people under him.	under	homographic	under	under	homographic	['subordinate', 'below in rank', 'managed by', 'reporting to']	['buried', 'beneath the surface', 'underground', 'interred']	ERROR	[]	[]	ERROR	[]	[]
en_1211	A little boy called his father who made balloons 'pop'.	pop	homographic	pop	pop	homographic	['father', 'dad', 'papa', 'pa']	['burst', 'explode', 'puncture', 'rupture']	ERROR	[]	[]	ERROR	[]	[]
en_1223	Neuter your dog-an ounce of prevention is better than a pound of curs.	curs	homophonic	cures	curs	homophonic	['cure', 'remedy', 'solution', 'cures']	['dogs', 'mongrels', 'mutt', 'hounds']	ERROR	[]	[]	ERROR	[]	[]
en_1227	He recommended the restaurant to me, and said he had no reservations.	reservations	homographic	reservations	reservations	homographic	['doubts', 'misgivings', 'hesitations', 'qualms']	['bookings', 'arrangements', 'appointments', 'pre-booked tables']	ERROR	[]	[]	ERROR	[]	[]
en_1231	The mortician was late for dinner because he was buried in his work.	buried	homographic	buried	buried	homographic	['busy', 'overwhelmed', 'engrossed', 'swamped']	['interred', 'entombed', 'laid to rest', 'placed underground']	ERROR	[]	[]	ERROR	[]	[]
en_1232	Old enumerators never die, they just lose their census	census	homophonic	senses	census	homophonic	['census', 'population count', 'official survey', 'demographic tally']	['senses', 'faculties', 'reason', 'awareness', 'sanity']	ERROR	[]	[]	ERROR	[]	[]
en_1233	The class took a field trip to a meat processing plant, but what they saw was just offal.	offal	homophonic	awful	offal	homophonic	['carrion', 'organ meats', 'entrails', 'waste parts', 'refuse']	['awful', 'terrible', 'horrific', 'bad', 'dreadful']	ERROR	[]	[]	ERROR	[]	[]
en_1248	Old pilots never die, they just get more turbulent.	turbulent	homographic	turbulent	turbulent	homographic	['unstable', 'bumpy', 'atmospheric disturbance', 'rough air']	['unruly', 'rowdy', 'agitated', 'quarrelsome', 'tempestuous']	ERROR	[]	[]	ERROR	[]	[]
en_1249	Use your own toothbrush! he bristled.	bristled	homographic	bristled	bristled	homographic	['became stiff', 'prickled', 'stood up', 'spiky']	['fumed', 'became indignant', 'showed anger', 'took offense']	ERROR	[]	[]	ERROR	[]	[]
en_1252	My wife really likes to make pottery, but to me it's just kiln time.	kiln	homophonic	killing	kiln	homophonic	['furnace', 'oven', 'kiln', 'ceramic heater']	['killing', 'slaying', 'murdering', 'wasting']	ERROR	[]	[]	ERROR	[]	[]
en_1254	I won't tell you anything about my salivary glands, he said secretively.	secretively	homophonic	secrete	secretively	homographic	['covertly', 'stealthily', 'privately', 'clandestinely']	['secreting', 'discharging', 'releasing fluid', 'excreting']	ERROR	[]	[]	ERROR	[]	[]
en_1256	I might study something at a university that someone once told me about-there is a degree of ambiguity there.	degree	homographic	degree	degree	homographic	['academic qualification', 'diploma', 'certification', 'baccalaureate']	['extent', 'amount', 'measure', 'level']	ERROR	[]	[]	ERROR	[]	[]
en_1262	People have a happy time vacationing in Ireland because they are walking on Eire.	eire	homophonic	air	Eire	homophonic	['Ireland', 'Republic of Ireland', 'the Emerald Isle']	['air', 'atmosphere', 'sky', 'breeze']	ERROR	[]	[]	ERROR	[]	[]
en_1269	Who's your favorite operatic tenor? he asked placidly.	placidly	homophonic	placido	placidly	homophonic	['calmly', 'peacefully', 'serenely', 'quietly']	['Placido Domingo', 'Domingo-like', 'operatically']	ERROR	[]	[]	ERROR	[]	[]
en_1270	The salt said 'hi' to the pepper. It was seasonings greetings.	seasonings	homophonic	seasons	seasonings	homophonic	['spices', 'condiments', 'flavorings', 'herbs']	["season's", 'seasonal', 'holiday', 'festive']	ERROR	[]	[]	ERROR	[]	[]
en_1271	The book about Teflon contained no frictional characters.	frictional	homophonic	fictional	frictional	homophonic	['frictional', 'abrasive', 'rubbing', 'resistant']	['fictional', 'imaginary', 'invented', 'made-up']	ERROR	[]	[]	ERROR	[]	[]
en_1273	Three fingers were willing to cooperate but the thumb and forefinger were opposed.	opposed	homographic	opposed	opposed	homographic	['against', 'conflicting', 'disagreeing', 'hostile']	['opposable', 'facing', 'placed opposite', 'counterposed']	ERROR	[]	[]	ERROR	[]	[]
en_1279	If you spend too much time in the coffee shop you'll be latte for work.	latte	homophonic	late	latte	homophonic	['espresso', 'caffe latte', 'coffee', 'steamed milk drink']	['late', 'tardy', 'delayed', 'behind schedule', 'overdue']	ERROR	[]	[]	ERROR	[]	[]
en_1282	In ancient times, seagoing vessels were much more fuel efficient. They got thousands of miles to the galleon.	galleon	homophonic	gallon	galleon	homophonic	['sailing ship', 'vessel', 'man-of-war', 'galleon']	['gallon', 'unit of volume', 'four quarts', 'fuel measurement']	ERROR	[]	[]	ERROR	[]	[]
en_1283	Some resist having the'flu jab but it's quite innocuous.	innocuous	homophonic	inoculate	innocuous	homophonic	['harmless', 'safe', 'non-toxic', 'benign', 'innocuous']	['in a queue', 'waiting in line', 'queued up', 'succession', 'waiting']	ERROR	[]	[]	ERROR	[]	[]
en_1294	Pretend we were in the days before railways, he coached.	coached	homophonic	coach	coached	homographic	['instructed', 'trained', 'tutored', 'guided']	['traveled by horse-drawn carriage', 'drove a stagecoach', 'transported via coach']	ERROR	[]	[]	ERROR	[]	[]
en_1303	Old principals never die they just lose their faculties.	faculties	homographic	faculties	faculties	homographic	['teachers', 'professors', 'staff', 'educators', 'academic departments']	['mental powers', 'senses', 'capabilities', 'reasoning', 'wits']	ERROR	[]	[]	ERROR	[]	[]
en_1305	Old railroaders never die, they just derail.	derail	homographic	derail	derail	homographic	['run off the tracks', 'crash', 'capsize', 'devolved']	['fail', 'deteriorate', 'go awry', "lose one's way"]	ERROR	[]	[]	ERROR	[]	[]
en_1310	He bought a plate with four corners so he could have a square meal.	square	homographic	square	square	homographic	['quadrilateral', 'four-sided', 'rectangular', 'right-angled']	['substantial', 'satisfying', 'balanced', 'nourishing', 'hearty']	ERROR	[]	[]	ERROR	[]	[]
en_1330	Because they moved into an apartment, they didn't need to cut the grass any mow.	mow	homophonic	more	mow	homophonic	['more', 'further', 'additional', 'longer']	['mow', 'cut', 'trim', 'scythe']	ERROR	[]	[]	ERROR	[]	[]
en_1335	Gravity, it's always putting everyone down.	putting	homographic	putting	putting down	homographic	['pulling', 'dropping', 'lowering', 'exerting force', 'attracting downward']	['insulting', 'belittling', 'disparaging', 'criticizing', 'demeaning']	ERROR	[]	[]	ERROR	[]	[]
en_1345	The scorpion said to the desert, 'You know, our conversations are always so dry.'	dry	homographic	dry	dry	homographic	['arid', 'parched', 'waterless', 'dehydrated']	['humorless', 'dull', 'boring', 'uninteresting']	ERROR	[]	[]	ERROR	[]	[]
en_1347	A busy barber is quite harried.	harried	homophonic	hairy	harried	homophonic	['stressed', 'harassed', 'strained', 'agitated']	['hairied', 'hairy', 'hirsute', 'shaggy']	ERROR	[]	[]	ERROR	[]	[]
en_1349	The gunman took a shot at new opportunities.	shot	homographic	shot	shot	homographic	['discharge of a firearm', 'gunfire', 'bullet', 'blast']	['attempt', 'try', 'chance', 'endeavor', 'effort']	ERROR	[]	[]	ERROR	[]	[]
en_135	The cobbler was asked how many shoes he had soled by a well	soled	homophonic	sold	soled	homophonic	['soled', 'repaired', 'resoled', 'mended']	['sold', 'traded', 'exchanged', 'vended']	ERROR	[]	[]	ERROR	[]	[]
en_1350	Legends tell us that a weakness of the carnivorous vampire is a steak.	steak	homophonic	stake	steak	homophonic	['steak', 'meat', 'beef', 'fillet', 'cut of meat']	['stake', 'wooden post', 'spike', 'pale', 'sharpened stick']	ERROR	[]	[]	ERROR	[]	[]
en_1354	To become a pilot requires a good altitude.	altitude	homophonic	attitude	altitude	homophonic	['height', 'elevation', 'loftiness']	['attitude', 'disposition', 'mindset', 'outlook']	ERROR	[]	[]	ERROR	[]	[]
en_1355	I teach at a university, he professed.	professed	homophonic	professor	professed	homographic	['declared', 'asserted', 'claimed', 'affirmed']	['lectured', 'taught', 'acted as a professor', 'instructed']	ERROR	[]	[]	ERROR	[]	[]
en_136	When there's a sale on tennis balls it's first come first serve.	serve	homographic	serve	serve	homographic	['assist', 'help', 'attend to', 'wait on']	['delivery', 'service', 'initial stroke', 'opening hit in tennis']	ERROR	[]	[]	ERROR	[]	[]
en_1360	A book called 'Current Trends in Wiring your House' turned out to be a shocking failure.	shocking	homographic	shocking	shocking	homographic	['appalling', 'scandalous', 'terrible', 'dreadful']	['electrifying', 'jolting', 'galvanizing', 'electric']	ERROR	[]	[]	ERROR	[]	[]
en_1364	From the middle of the Pacific, the shipwrecked survivor found his way to the California coast purely by occident.	occident	homophonic	accident	occident	homophonic	['accident', 'chance', 'mishap', 'fortune', 'luck']	['occident', 'west', 'western hemisphere', 'sunset direction']	ERROR	[]	[]	ERROR	[]	[]
en_1368	When making butter there is little margarine for error.	margarine	homophonic	margin	margarine	homophonic	['margin', 'leeway', 'room', 'allowance', 'space']	['margarine', 'spread', 'oleo', 'butter substitute', 'oleomargarine']	ERROR	[]	[]	ERROR	[]	[]
en_1370	Old chemists never die, they just stop reacting.	reacting	homographic	reacting	reacting	homographic	['responding', 'behaving', 'acting in return', 'replying']	['undergoing a chemical change', 'interacting molecularly', 'transforming substances', 'bonding']	ERROR	[]	[]	ERROR	[]	[]
en_1373	The model who joined the air force was a bombshell.	bombshell	homographic	bombshell	bombshell	homographic	['attractive woman', 'beauty', 'stunner']	['explosive', 'projectile', 'missile', 'weaponry']	ERROR	[]	[]	ERROR	[]	[]
en_1376	Abstinence makes the heart grow fonder	abstinence	homophonic	absence 	abstinence	homophonic	['abstain', 'self-denial', 'continence', 'forbearance']	['absence', 'being away', 'non-attendance', 'separation']	ERROR	[]	[]	ERROR	[]	[]
en_1378	It's not that the man did not know how to juggle, he just didn't have the balls to do it.	balls	homographic	balls	balls	homographic	['spheres', 'juggling equipment', 'round objects']	['courage', 'bravery', 'guts', 'audacity']	ERROR	[]	[]	ERROR	[]	[]
en_1382	Two coin collectors got together for old dimes sake.	dimes	homophonic	times	dimes	homophonic	['times', 'occasion', 'period', 'era']	['dimes', 'coins', 'currency', 'ten-cent pieces']	ERROR	[]	[]	ERROR	[]	[]
en_1383	It's an actual parameter, not a formal parameter, was his argument.	argument	homographic	argument	argument	homographic	['parameter', 'independent variable', 'input', 'value']	['dispute', 'disagreement', 'contention', 'reasoning']	ERROR	[]	[]	ERROR	[]	[]
en_1386	3.14159265, he said piously.	piously	homophonic	pi	piously	homophonic	['holy', 'devoutly', 'religious', 'reverently']	['pi-ously', 'mathematically', '3.14', 'constant-related']	ERROR	[]	[]	ERROR	[]	[]
en_1388	An astronomy column in the newspaper would have a lot of space devoted to it.	space	homographic	space	space	homographic	['blank area', 'column inches', 'room', 'void', 'margin']	['outer space', 'cosmos', 'universe', 'galaxy', 'exosphere']	ERROR	[]	[]	ERROR	[]	[]
en_1399	Old shoemakers never die, they are just given the boot.	boot	homographic	boot	boot	homographic	['shoe', 'footwear', 'galosh', 'wellie']	['dismissal', 'termination', 'firing', 'ejection']	ERROR	[]	[]	ERROR	[]	[]
en_14	One of these new shoes isn't right.	right	homographic	right	right	homographic	['correct', 'appropriate', 'satisfactory', 'proper']	['starboard', 'dexter', 'opposite of left', 'right-hand']	ERROR	[]	[]	ERROR	[]	[]
en_140	The postmen get together for mail bonding.	mail	homophonic	male	mail	homophonic	['post', 'letters', 'packages', 'correspondence']	['male', 'masculine', 'manly', 'virile']	ERROR	[]	[]	ERROR	[]	[]
en_1400	Let's take a vacation in the south of France, he said nicely.	nicely	homophonic	Nice	nicely	homophonic	['pleasant', 'kindly', 'amiably', 'agreeably']	['Nice', 'Nicoise', 'French Riviera style', 'pertaining to the city of Nice']	ERROR	[]	[]	ERROR	[]	[]
en_1404	A farmer wanting to kill a chicken for dinner has to move faster than a speeding pullet.	pullet	homophonic	bullet	pullet	homophonic	['young hen', 'chicken', 'fowl', 'bird']	['bullet', 'projectile', 'slug', 'shot', 'ammunition']	ERROR	[]	[]	ERROR	[]	[]
en_1415	Even though Catholics in space are weightless, do they have mass?	mass	homographic	mass	mass	homographic	['weight', 'matter', 'bulk', 'substance']	['Eucharist', 'liturgy', 'religious service', 'communion']	ERROR	[]	[]	ERROR	[]	[]
en_1418	Old telephone operators never die, they just become disconnected.	disconnected	homographic	disconnected	disconnected	homographic	['unplugged', 'detached', 'severed', 'broken connection']	['unattached', 'withdrawn', 'disjointed', 'removed from reality']	ERROR	[]	[]	ERROR	[]	[]
en_1419	A guy became so good with a chainsaw that he was promoted to branch manager.	branch	homographic	branch	branch	homographic	['department', 'division', 'office', 'unit', 'sector']	['bough', 'limb', 'twig', 'offshoot', 'arm of a tree']	ERROR	[]	[]	ERROR	[]	[]
en_1421	An optometrist told his patient: 'It appears your vision is improving!' 'Really? 'replied the patient.' Must be the luck of the iris.'	iris	homophonic	irish	iris	homophonic	['diaphragm', 'pupil', 'cornea', 'colored part of the eye']	['Irish', 'luck of the Irish', 'Hibernian', 'Gaelic']	ERROR	[]	[]	ERROR	[]	[]
en_1427	Old math profs never die. They just use strange expressions.	expressions	homographic	expressions	expressions	homographic	['mathematical formulas', 'equations', 'notations', 'variables']	['facial looks', 'idioms', 'phrases', 'utterances', 'verbalizations']	ERROR	[]	[]	ERROR	[]	[]
en_143	Q: River Ravi flows in which state? A: Liquid.	state	homographic	state	state	homographic	['province', 'territory', 'region', 'administrative division']	['condition', 'phase of matter', 'physical form', 'status']	ERROR	[]	[]	ERROR	[]	[]
en_1432	I'll never forget that rainstorm near Los Angeles and how the rain came down in Torrance.	torrance	homophonic	torrents	Torrance	homophonic	['torrent', 'deluge', 'downpour', 'flood', 'cascade']	['Torrance', 'California city', 'Los Angeles County city', 'residential area']	ERROR	[]	[]	ERROR	[]	[]
en_1436	Wow, thanks for the tea. I'm glad I got to Chai it.	Chai	homophonic	try	Chai	homophonic	['tea', 'spiced tea', 'masala tea']	['try', 'test', 'sample', 'attempt']	ERROR	[]	[]	ERROR	[]	[]
en_1440	After he invented the light bulb, people saw Edison in a new light.	light	homographic	light	light	homographic	['illumination', 'brightness', 'radiance', 'lumen']	['perspective', 'understanding', 'context', 'viewpoint']	ERROR	[]	[]	ERROR	[]	[]
en_1446	A bee keeper will sell you honey with swarm wishes.	swarm	homophonic	warm	swarm	homophonic	['warm', 'tepid', 'friendly', 'cordial', 'affectionate']	['swarm', 'hive', 'cluster', 'multitude', 'bee group']	ERROR	[]	[]	ERROR	[]	[]
en_1448	An architect knows how to make a long storey short.	storey	homophonic	story	storey	homophonic	['floor', 'level', 'tier', 'deck']	['story', 'narrative', 'tale', 'account', 'anecdote']	ERROR	[]	[]	ERROR	[]	[]
en_1449	Old electricians never die, they just can't make connections	connections	homographic	connections	connections	homographic	['electrical joints', 'wirings', 'conductive links', 'circuit closures']	['social bonds', 'relationships', 'personal ties', 'rapport']	ERROR	[]	[]	ERROR	[]	[]
en_1464	Boy, that's a bright star, he said seriously.	seriously	homophonic	sirius	seriously	homographic	['earnest', 'solemn', 'grave', 'sincere']	['related to Sirius', 'astronomical', 'stellar', 'star-related']	ERROR	[]	[]	ERROR	[]	[]
en_1467	When asked to picture the perfect modern defensive weapon the Claymore springs to mine.	mine	homophonic	mind	mine	homographic	['memory', 'imagination', 'thoughts', 'psyche']	['explosive device', 'landmine', 'booby trap', 'ordnance']	ERROR	[]	[]	ERROR	[]	[]
en_1468	Freud could barely repress his excitement.	repress	homophonic	suppress	repress	homographic	['restrain', 'stifle', 'suppress', 'control', 'hold back']	['psychological inhibition', 'unconscious exclusion', 'Freudian repression', 'burying memories']	ERROR	[]	[]	ERROR	[]	[]
en_1475	Old miners never die, they just lose their veins.	veins	homophonic	vains	veins	homographic	['blood vessels', 'circulatory tubes', 'capillaries']	['mineral deposits', 'lodes', 'seams', 'ore channels']	ERROR	[]	[]	ERROR	[]	[]
en_1485	If you think that mutt made strange sounds as a pup, you should hear him grown.	grown	homophonic	groan	grown	homophonic	['mature', 'adult', 'fully developed', 'increased']	['groan', 'moan', 'wail', 'whimper', 'grunt']	ERROR	[]	[]	ERROR	[]	[]
