id_en	shuffled_candidates_json	text_clean	discriminator_run1_json	discriminator_run1_error	discriminator_run1_model	discriminator_run1_model_id	discriminator_run1_version
2826	"[{""id"":65765,""pun"":""Ce rappeur est très colérique, c'est un vrai rageur de rimes."",""run"":""gemini""},{""id"":82079,""pun"":""Le rap c'est bien, mais quand c'est trop long, c'est rappant."",""run"":""gemini""},{""id"":52452,""pun"":""Quel est le rappeur préféré des fromagers ? Akhenatome de Savoie."",""run"":""gemini""},{""id"":21832,""pun"":""Ce rappeur refuse de travailler les jours fériés, il n'est jamais ouvré."",""run"":""gemini""},{""id"":21446,""pun"":""Le rap de ce musicien est tellement mauvais qu'il en est outré."",""run"":""gemini""},{""id"":38650,""pun"":""Un rappeur qui ne finit jamais ses textes est un rappeur coupé."",""run"":""gemini""},{""id"":96092,""pun"":""Certains rappeurs ont du talent, d'autres sont simplement Ludacris."",""run"":""gemini""},{""id"":28966,""pun"":""Il y a les rappeurs qui riment, et ceux qui rament : les fameux rameurs."",""run"":""gemini""},{""id"":65978,""pun"":""Elle aimait tellement le rap qu'elle en a fait une MST : Musique Super Transmissile."",""run"":""gemini""},{""id"":61656,""pun"":""Pourquoi ce rappeur est-il toujours fatigué ? Parce qu'il est trop rappé."",""run"":""gemini""},{""id"":50563,""pun"":""Comment appelle-t-on un rappeur qui adore le jardinage ? Un MC Solaar-rosage."",""run"":""gemini""},{""id"":56124,""pun"":""Entre un bon rappeur et un nul, il y a tout un Booba-monde."",""run"":""gemini""}]"	Some rappers are good but others are Ludacris.	"{""comedian"":[52452,50563,96092,56124,28966],""pun_expert"":[52452,50563,61656,28966,65765],""editor"":[96092,52452,28966,50563,65765],""translator"":[96092,52452,50563,56124,28966]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2827	"[{""id"":79486,""pun"":""Le vaccin contre la grippe, c'est pas sorcier, c'est juste un sort-ingue."",""run"":""gemini""},{""id"":19949,""pun"":""Pour les vaccins, les médecins font toujours preuve d'une grande dose d'humour."",""run"":""gemini""},{""id"":59682,""pun"":""Je n'aime pas les piqûres, ça me donne toujours le vaccin de l'angoisse."",""run"":""gemini""},{""id"":12989,""pun"":""Ce vaccin est-il sûr ? Oui, c'est un anodin de vérité."",""run"":""gemini""},{""id"":88557,""pun"":""Un virus demande à un autre : 'Tu vas te faire vacciner ?' 'Non, je préfère garder mon immunité de corps.'"",""run"":""gemini""},{""id"":62547,""pun"":""J'ai peur des seringues, c'est ma seule phobie de l'infirme-hier."",""run"":""gemini""},{""id"":58479,""pun"":""On m'a fait une piqûre pour le moral, c'était un vaccin-optimiste."",""run"":""gemini""},{""id"":26493,""pun"":""On m'a proposé un vaccin en sachet, mais j'ai refusé : c'est une piqûre de rappel-thé."",""run"":""gemini""},{""id"":11981,""pun"":""L'infirmière était si rapide avec la seringue qu'elle a battu un record de dards."",""run"":""gemini""},{""id"":81985,""pun"":""Certains refusent le vaccin car ils pensent que c'est un complot de la seringue-re."",""run"":""gemini""},{""id"":53603,""pun"":""Le patient était inquiet de la piqûre, mais le médecin a piqué sa curiosité."",""run"":""gemini""},{""id"":53307,""pun"":""Le médecin m'a fait une injection de sérum physiologique : c'est très clair, il a les idées salées."",""run"":""gemini""}]"	Some resist having the'flu jab but it's quite innocuous.	"{""comedian"":[19949,53603,88557,62547,26493],""pun_expert"":[26493,62547,88557,53307,81985],""editor"":[19949,53603,53307,88557,58479],""translator"":[12989,79486,19949,53603,58479]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2828	"[{""id"":12805,""pun"":""Pour vendre des bottes en hiver, il faut avoir un sacré tempérament de cuir."",""run"":""gemini""},{""id"":78242,""pun"":""Quand un cordonnier se trompe, il fait toujours une fausse semelle."",""run"":""gemini""},{""id"":63462,""pun"":""J'ai acheté des baskets à un magicien, maintenant elles font des tours de piste."",""run"":""gemini""},{""id"":94625,""pun"":""Le cordonnier est un vrai dur à cuire."",""run"":""gemini""},{""id"":36522,""pun"":""Elle a quitté son emploi dans l'industrie de la chaussure pour ne plus être une simple pointure."",""run"":""gemini""},{""id"":97657,""pun"":""J'ai acheté des chaussures à bas prix, c'est vraiment le pied !"",""run"":""gemini""},{""id"":65372,""pun"":""Dans ce magasin de chaussures, on marche à l'œil."",""run"":""gemini""},{""id"":48518,""pun"":""Le vendeur de bottes est fatigué, il a besoin de lever le pied."",""run"":""gemini""},{""id"":40883,""pun"":""Les vendeurs de chaussures font d'excellents maris : ils sont toujours prêts à se mettre à tes pieds."",""run"":""gemini""},{""id"":39694,""pun"":""Les cordonniers font toujours de bons soldats, car ils connaissent bien le métier des armes et des semelles."",""run"":""gemini""},{""id"":64341,""pun"":""Un vendeur de souliers qui réussit, c'est quelqu'un qui a du pied marin."",""run"":""gemini""},{""id"":43728,""pun"":""Le client cherchait des mocassins, mais il n'a trouvé que des chaussures d'occasion."",""run"":""gemini""}]"	Some shoe sales have a good selection to boot.	"{""comedian"":[40883,63462,36522,97657,48518],""pun_expert"":[78242,94625,65372,12805,48518],""editor"":[36522,40883,48518,97657,78242],""translator"":[12805,94625,64341,97657,65372]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2829	"[{""id"":25969,""pun"":""Une tradition de charcutier reste toujours d'actualité : c'est un secret de polichinelle, ou plutôt de porc-chinelle."",""run"":""gemini""},{""id"":60753,""pun"":""Les traditions de cordonniers sont les plus dures : elles durent comme semelle."",""run"":""gemini""},{""id"":91693,""pun"":""Les traditions de menuisiers sont solides : on ne les voit jamais partir de travers."",""run"":""gemini""},{""id"":64155,""pun"":""Dans l'entretien des jardins, les traditions ne meurent jamais : elles restent vertes."",""run"":""gemini""},{""id"":45250,""pun"":""Ma famille de poissonniers est très unie: nos traditions restent toujours fraîches."",""run"":""gemini""},{""id"":90668,""pun"":""La tradition de l'aveugle est restée intacte : il ne l'a jamais vue vieillir."",""run"":""gemini""},{""id"":54844,""pun"":""Dans ma famille d'électriciens, les traditions restent au courant."",""run"":""gemini""},{""id"":29408,""pun"":""Les traditions de pâtissiers ne sont jamais dépassées, elles sont toujours à la crème du jour."",""run"":""gemini""},{""id"":94876,""pun"":""On dit que les traditions de vignerons se bonifient, mais en réalité, elles coulent de source."",""run"":""gemini""},{""id"":40366,""pun"":""Les traditions de boulangers ne vieillissent jamais : elles ont toujours du pain sur la planche."",""run"":""gemini""},{""id"":83654,""pun"":""Même après des siècles, la tradition de l'alchimiste n'a pas pris une ride, elle a de l'or en barre."",""run"":""gemini""},{""id"":36068,""pun"":""Chez les garagistes, quand une tradition s'arrête, on passe du point fort au point mort."",""run"":""gemini""}]"	Some traditions stay fresh for generations.	"{""comedian"":[54844,40366,25969,36068,29408],""pun_expert"":[54844,25969,60753,40366,29408],""editor"":[54844,40366,64155,91693,94876],""translator"":[45250,64155,40366,29408,54844]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2830	"[{""id"":11497,""pun"":""On m'a dit que Stormsong était un traître. Ça ne m'étonne pas, il a toujours eu une haleine de thon... ou de thon douteux."",""run"":""gemini""},{""id"":25589,""pun"":""Que Lord Stormsong serve la reine des mers, c'est logique : c'est un homme très influençable, il suit toujours le courant."",""run"":""gemini""},{""id"":38920,""pun"":""Stormsong a signé avec Azshara ? Moi, j'ai tout de suite senti qu'il y avait anguille sous roche."",""run"":""gemini""},{""id"":63035,""pun"":""Stormsong fait des affaires avec les profondeurs ? C'est le comble pour un Scout, il a fini dans la soute."",""run"":""gemini""},{""id"":73986,""pun"":""Stormsong prétend que tout est clair, mais son histoire est vraiment très trouble."",""run"":""gemini""},{""id"":16358,""pun"":""Stormsong a rejoint la mer ? Il n'a pourtant aucune branchie pour ce genre de travail."",""run"":""gemini""},{""id"":51657,""pun"":""Lord Stormsong est devenu suspect depuis qu'il a rejoint Azshara. Il est vraiment dans son élément : il noie le poisson."",""run"":""gemini""},{""id"":78392,""pun"":""Stormsong avec les Nagas ? Je savais qu'il finirait par prendre le large."",""run"":""gemini""},{""id"":82774,""pun"":""Tout le monde s'inquiète pour Stormsong, mais il est comme un poisson dans l'eau : il attend que ça morde."",""run"":""gemini""},{""id"":55629,""pun"":""Azshara a recruté Stormsong ? Forcément, il a toujours aimé les plans qui tombent à l’eau."",""run"":""gemini""},{""id"":99369,""pun"":""Le pacte de Stormsong ? Une affaire louche qui ne manque pas de piquant, même pour un poisson-chat."",""run"":""gemini""},{""id"":97128,""pun"":""Le pacte de Stormsong est suspect... On sent que c'est un magicien qui ne manque pas d'air, mais qui manque de sel."",""run"":""gemini""}]"	Some were shocked that Lord Stormsong made a bargain with Azshara, but I always knew he smelled fishy!	"{""comedian"":[25589,51657,38920,55629,73986],""pun_expert"":[51657,25589,38920,55629,82774],""editor"":[25589,38920,51657,73986,78392],""translator"":[51657,38920,11497,99369,82774]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2831	"[{""id"":55653,""pun"":""Pourquoi Marion refuse le divorce ? Parce qu'elle a déjà le Mari-nom."",""run"":""gemini""},{""id"":53685,""pun"":""On l'appelle Marion parce qu'elle a toujours un mari-on sous le coude."",""run"":""gemini""},{""id"":90248,""pun"":""Entre être célibataire ou se faire passer la bague au doigt, elle a choisi : elle est Marion-tée."",""run"":""gemini""},{""id"":75833,""pun"":""Elle ne croit plus au destin, elle croit au mariage de raison... ou au Mari-on."",""run"":""gemini""},{""id"":76030,""pun"":""Au rugby nuptial, l'arbitre vérifie toujours le bon mariage à la culotte."",""run"":""gemini""},{""id"":64099,""pun"":""Elle ne veut pas d'un époux, elle veut juste un Mari-longue-durée."",""run"":""gemini""},{""id"":78427,""pun"":""Elle hésitait à dire oui, c'était vraiment une fille de Mari-on."",""run"":""gemini""},{""id"":58863,""pun"":""Elle s'appelle Marion, ce qui est logique pour une femme qui cherche un mari, non ?"",""run"":""gemini""},{""id"":81606,""pun"":""Certaines femmes sont indépendantes, d'autres sont d'humeur à Marion."",""run"":""gemini""},{""id"":18363,""pun"":""Elle est si pressée de se marier qu'on l'appelle Marie-Go-Round."",""run"":""gemini""},{""id"":84121,""pun"":""Certaines femmes préfèrent la liberté, d'autres sont plutôt Marion-néttes du mariage."",""run"":""gemini""},{""id"":52318,""pun"":""Le mariage, c'est comme une chanson de Brassens : on n'est pas tous des Gorilles, mais beaucoup sont des Mari-on."",""run"":""gemini""}]"	Some women stay single and others are the Marion kind.	"{""comedian"": [58863, 55653, 84121, 53685, 90248], ""pun_expert"": [58863, 55653, 84121, 53685, 90248], ""editor"": [58863, 55653, 84121, 53685, 52318], ""translator"": [81606, 58863, 84121, 53685, 55653]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2832	"[{""id"":70092,""pun"":""Les porcs vont tout détruire : ils appellent ça le porc-calypse."",""run"":""gemini""},{""id"":63300,""pun"":""Un jour, les chiens régneront. On l'appellera l'aboycalypse."",""run"":""gemini""},{""id"":76797,""pun"":""Le soulèvement des primates a commencé : c'est le grand singe-ment final."",""run"":""gemini""},{""id"":63536,""pun"":""Si les loups nous envahissent, ce sera la fin des loups-temps."",""run"":""gemini""},{""id"":34394,""pun"":""Si les félins gagnent, le monde sera réduit en mi-chat-ons."",""run"":""gemini""},{""id"":98789,""pun"":""Les chats préparent la fin du monde : c'est la chat-tastrophe imminente."",""run"":""gemini""},{""id"":82807,""pun"":""L'invasion des rongeurs approche : préparez-vous au rat-mageddon."",""run"":""gemini""},{""id"":48758,""pun"":""L'empire des insectes arrive : préparez-vous à l'hécatombe-lye."",""run"":""gemini""},{""id"":63736,""pun"":""Les moutons vont nous remplacer, c'est l'apocay-laine."",""run"":""gemini""},{""id"":11233,""pun"":""Quand les ours prendront le pouvoir, ce sera un véritable armaguédonp-tage."",""run"":""gemini""},{""id"":54082,""pun"":""Le jour où les vaches se révoltent, ce sera un vrai désas-traite."",""run"":""gemini""},{""id"":97746,""pun"":""L'attaque des oiseaux arrive, c'est l'albatros-trophe."",""run"":""gemini""}]"	Someday the [animals] will take over. Mark my words, the apawcalypse will come	"{""comedian"":[70092,63300,98789,63736,82807],""pun_expert"":[63300,98789,82807,70092,63736],""editor"":[98789,63300,70092,82807,54082],""translator"":[63300,98789,82807,70092,63736]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2833	"[{""id"":76773,""pun"":""Mon ami travaille dans la mode, c'est un intime... ou plutôt un habit-ué."",""run"":""gemini""},{""id"":97133,""pun"":""Un couturier qui réussit, c'est quelqu'un qui a de la suite dans les idées... et dans les tissus."",""run"":""gemini""},{""id"":21639,""pun"":""Mon ami styliste est devenu très riche, il a vraiment pignon sur mode."",""run"":""gemini""},{""id"":99646,""pun"":""On ne devrait jamais se disputer avec un styliste, ça finit toujours en queue de poisson et en col en V."",""run"":""gemini""},{""id"":55123,""pun"":""Ma meilleure amie travaille dans les pulls, on est vraiment très tricotés."",""run"":""gemini""},{""id"":23417,""pun"":""J'ai un ami qui fabrique des pantalons : il a le bras long, mais les jambes aussi."",""run"":""gemini""},{""id"":27727,""pun"":""Le vendeur de vêtements est fatigué, il est au bout du rouleau de tissu."",""run"":""gemini""},{""id"":73696,""pun"":""Un mannequin qui ne travaille plus est une personne démodée."",""run"":""gemini""},{""id"":92636,""pun"":""Mon tailleur est devenu très désagréable, il me tanne la peau dès que je le vois."",""run"":""gemini""},{""id"":30446,""pun"":""Le couturier a été viré car il ne faisait que des gaffes. C'était une erreur de taille."",""run"":""gemini""},{""id"":40872,""pun"":""J'ai un ami tailleur qui est très doué pour le street art, c'est un vrai tagueur de costards."",""run"":""gemini""},{""id"":52346,""pun"":""Pourquoi les couturiers ne sont-ils jamais seuls ? Parce qu'ils sont toujours bien entourés de leurs proches... et de leurs broches."",""run"":""gemini""}]"	Someone I know is getting into the fashion business. He's a clothes friend of mine.	"{""comedian"":[76773,30446,55123,27727,52346],""pun_expert"":[76773,55123,30446,52346,27727],""editor"":[30446,27727,73696,55123,76773],""translator"":[76773,55123,21639,23417,97133]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2834	"[{""id"":56347,""pun"":""Il s'est brossé les dents si fort qu'il a eu un coup de barre : c'est ce qu'on appelle un polissage de miroir."",""run"":""gemini""},{""id"":78314,""pun"":""Pourquoi les brosses à dents sont-elles toujours heureuses ? Parce qu'elles ont toujours le sourire éclatant."",""run"":""gemini""},{""id"":28133,""pun"":""Se brosser les dents avec de la lumière ? C'est pour avoir un émail brillant de mille feux."",""run"":""gemini""},{""id"":91131,""pun"":""Ce dentifrice donne une telle lueur qu'on ne peut plus se fier à leur éclat."",""run"":""gemini""},{""id"":89501,""pun"":""Il n'a pas de chance avec son dentifrice : c'est un vrai coup d'éclat dans l'eau."",""run"":""gemini""},{""id"":83955,""pun"":""Il s'est cogné en se brossant les dents, il a vu trente-six chandelles de blancheur."",""run"":""gemini""},{""id"":32023,""pun"":""Le dentiste m'a dit que mes dents brillaient, mais je pense qu'il me lueur."",""run"":""gemini""},{""id"":75838,""pun"":""On m'a bousculé pendant que je me brossais les dents, j'en ai gardé un certain émail à l'âme."",""run"":""gemini""},{""id"":78858,""pun"":""Un brossage trop fort ? C'est une étincelle qui met le feu aux gencives."",""run"":""gemini""},{""id"":83081,""pun"":""Ma brosse à dents est une star : elle a toujours un reflet de projecteur."",""run"":""gemini""},{""id"":48689,""pun"":""J'ai tellement frotté mes dents qu'elles ont un reflet de génie."",""run"":""gemini""},{""id"":65324,""pun"":""Il a un sourire si blanc qu'on dirait qu'il a mangé un tube de clair de lune."",""run"":""gemini""}]"	"""Someone bumped into me while I was brushing my teeth,"" he said with a gleam in his eye."	"{""comedian"":[75838,65324,83955,28133,78314],""pun_expert"":[75838,32023,89501,83955,78858],""editor"":[78314,28133,65324,75838,83955],""translator"":[75838,32023,28133,91131,83955]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2835	"[{""id"":94216,""pun"":""Je pensais que le graphite servait à éclairer, mais j'étais à côté de la plaque minéralogique."",""run"":""gemini""},{""id"":23082,""pun"":""Celui qui a découvert le graphite en Pennsylvanie était vraiment bien entonné."",""run"":""gemini""},{""id"":34238,""pun"":""On m'a certifié qu'on trouvait du graphite à Versailles, ce qui prouve qu'on m'a mené en bateau à mine."",""run"":""gemini""},{""id"":83064,""pun"":""Il m'a dit qu'il n'y avait plus de graphite. Quel menteur, c'est clair comme du jus de plomb !"",""run"":""gemini""},{""id"":70239,""pun"":""J'ai un ami qui est obsédé par le graphite, il a vraiment un grain de plomb."",""run"":""gemini""},{""id"":86391,""pun"":""Le spécialiste du graphite est tombé malade. Il a une sale mine."",""run"":""gemini""},{""id"":59281,""pun"":""On m'a fait croire que le créateur du crayon à papier s'est suicidé au plomb. C'était une mine déconfite."",""run"":""gemini""},{""id"":99020,""pun"":""On m'a dit que le graphite était un métal précieux. On a vraiment essayé de me dorer la pilule au plomb."",""run"":""gemini""},{""id"":36754,""pun"":""Quand j'ai vu ce gisement de graphite, j'ai tout de suite compris qu'on me menait à la mine."",""run"":""gemini""},{""id"":71984,""pun"":""J'ai suivi un guide dans la mine de graphite, mais il m'a tout de suite mis au parfum de mine."",""run"":""gemini""},{""id"":36365,""pun"":""Chercher du graphite sans lampe, c'est s'exposer à un coup de fusil à mine."",""run"":""gemini""},{""id"":78871,""pun"":""Tu sais comment on appelle un guide qui marche au graphite ? Un conducteur de mine."",""run"":""gemini""}]"	Someone led me to believe that graphite was discovered in Pennsylvania.	"{""comedian"":[86391,59281,70239,36754,94216],""pun_expert"":[86391,59281,36754,78871,70239],""editor"":[86391,70239,36754,94216,59281],""translator"":[36754,34238,71984,78871,23082]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2836	"[{""id"":43486,""pun"":""On m'a traité de voleur de timbres, ce qui m'a catégorique-marmelade de honte."",""run"":""gemini""},{""id"":86312,""pun"":""L'expert en timbres a fini en prison, il n'avait pas les bonnes dents de scie."",""run"":""gemini""},{""id"":20085,""pun"":""Je déteste les timbres autocollants, ils n'ont aucune culture de la gomme."",""run"":""gemini""},{""id"":63658,""pun"":""J'ai rompu avec ce postier, il me trouvait trop timbré pour lui."",""run"":""gemini""},{""id"":63971,""pun"":""Le voleur de timbres a été arrêté car il s'était déjà fait remarquer par son manque d'oblitération."",""run"":""gemini""},{""id"":53191,""pun"":""Le philatéliste qui ne sort jamais est un homme très casé... dans son album."",""run"":""gemini""},{""id"":83414,""pun"":""Il collectionne les timbres sans jamais payer ses dettes : c'est un vrai philatéliste-les-pieds."",""run"":""gemini""},{""id"":96249,""pun"":""On m'a accusé de voler un timbre rare, mais j'ai protesté avec un certain affranchissement."",""run"":""gemini""},{""id"":40644,""pun"":""Il a mordu un timbre pour se venger: il voulait vraiment en découdre avec la dentelure."",""run"":""gemini""},{""id"":34175,""pun"":""Pourquoi le philatéliste est-il toujours calme ? Parce qu'il a trouvé son bloc-feuillet de survie."",""run"":""gemini""},{""id"":22105,""pun"":""Au tribunal pour vol de timbres, il a gardé le silence car il était sans voix postale."",""run"":""gemini""},{""id"":80070,""pun"":""Un philatéliste colérique finit toujours par prendre une enveloppe de sang-froid."",""run"":""gemini""}]"	Someone once accused me of stealing an old, rare, valuable stamp, and I philately denied it.	"{""comedian"":[63658,53191,83414,96249,63971],""pun_expert"":[83414,96249,53191,63658,20085],""editor"":[63658,53191,96249,34175,63971],""translator"":[96249,83414,63658,53191,63971]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2837	"[{""id"":93148,""pun"":""Un soleil qui fait de l'exhibitionnisme, c'est un astre qui se met trop en lumière."",""run"":""gemini""},{""id"":32584,""pun"":""Ma lampe torche est vraiment une star : elle est toujours sous les projecteurs."",""run"":""gemini""},{""id"":83607,""pun"":""Le stroboscope a été arrêté par la police : il n'arrêtait pas de faire des éclats."",""run"":""gemini""},{""id"":12134,""pun"":""Mon nouveau projecteur est très prétentieux, il se croit plus brillant qu'il ne l'est."",""run"":""gemini""},{""id"":18914,""pun"":""Pour un stroboscope, la vie est pleine de hauts et de bas... surtout de on et de off."",""run"":""gemini""},{""id"":72284,""pun"":""L'ampoule a été virée car elle n'avait pas assez de suite dans les idées, elle clignotait trop."",""run"":""gemini""},{""id"":70837,""pun"":""Le mec qui court avec une guirlande électrique autour de lui a vraiment un côté étincelant."",""run"":""gemini""},{""id"":87329,""pun"":""On m'a reproché d'avoir un humour trop stroboscopique: apparemment, je fais rire par intermittence."",""run"":""gemini""},{""id"":78339,""pun"":""Ma lampe de chevet a fait une dépression : elle n'avait plus de jus."",""run"":""gemini""},{""id"":78982,""pun"":""J'ai acheté un lustre très cher : c'est un achat vraiment éclairé."",""run"":""gemini""},{""id"":23891,""pun"":""Une lampe qui ne s'allume pas, c'est une idée qui reste dans l'ombre."",""run"":""gemini""},{""id"":76725,""pun"":""Un électricien qui travaille sans lumière, c'est quelqu'un qui n'est pas très au courant."",""run"":""gemini""}]"	Someone said my strobe light was very flashy.	"{""comedian"":[76725,87329,78982,18914,83607],""pun_expert"":[76725,78982,78339,83607,93148],""editor"":[78982,76725,23891,78339,32584],""translator"":[83607,87329,18914,70837,72284]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2838	"[{""id"":36279,""pun"":""L'imposteur ne répond jamais présent, il préfère être 'faux-né'."",""run"":""gemini""},{""id"":28895,""pun"":""Les fraudeurs téléphoniques ne raccrochent jamais, ils restent toujours en ligne de mire."",""run"":""gemini""},{""id"":29350,""pun"":""Quel est le comble pour un escroc au téléphone ? C'est de s'appeler 'Allo', car il est toujours faux."",""run"":""gemini""},{""id"":96540,""pun"":""Comment appelle-t-on un chasseur qui ment tout le temps ? Un trompeur de loups."",""run"":""gemini""},{""id"":91021,""pun"":""Un fraudeur qui utilise un vieux téléphone fixe est un homme de coups de filous."",""run"":""gemini""},{""id"":87440,""pun"":""Le faussaire adorait son smartphone, il aimait trop les applications de 'contre-faits'."",""run"":""gemini""},{""id"":74884,""pun"":""Un menteur qui passe un coup de fil, c'est un 'allo-ciné'."",""run"":""gemini""},{""id"":74707,""pun"":""Quand un escroc capte mal, il dit qu'il a un problème de 'trans-mission' impossible."",""run"":""gemini""},{""id"":50067,""pun"":""Si un imposteur vous appelle, c'est souvent un coup de bluff-one."",""run"":""gemini""},{""id"":27224,""pun"":""L'escroc a été arrêté car il n'avait aucune 'com-un-niquation' honnête."",""run"":""gemini""},{""id"":27341,""pun"":""Pourquoi les arnaqueurs aiment-ils les portables ? Parce qu'ils peuvent toujours changer de 'puces'."",""run"":""gemini""},{""id"":54169,""pun"":""Les fraudeurs du téléphone sont des gens très 'attachants', car ils vous tiennent toujours la jambe."",""run"":""gemini""}]"	Someone who attempts long distance fraud is known as a phony.	"{""comedian"":[36279,74884,27341,87440,91021],""pun_expert"":[36279,74884,87440,27341,91021],""editor"":[27341,36279,96540,54169,87440],""translator"":[36279,74884,50067,91021,27341]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2839	"[{""id"":73711,""pun"":""Le voleur de tongs a été relâché car il n'avait rien sur le doigt de pied."",""run"":""gemini""},{""id"":49929,""pun"":""Un malfrat spécialisé dans les chaussures de sport est un criminel de basket-ball."",""run"":""gemini""},{""id"":72572,""pun"":""Un braqueur de magasin de chaussures est souvent un individu bien botté."",""run"":""gemini""},{""id"":16715,""pun"":""Le voleur de bottes a réussi son coup, c'était une opération de botte secrète."",""run"":""gemini""},{""id"":93682,""pun"":""Le cambrioleur de chaussures n'a laissé aucune trace, il agissait en catimini, ou plutôt en 'chausson-mini'."",""run"":""gemini""},{""id"":45967,""pun"":""Un criminel qui ne vole que des talons haut est un homme de haute voltige."",""run"":""gemini""},{""id"":51447,""pun"":""Un voleur de semelles est un homme de bas étage."",""run"":""gemini""},{""id"":67499,""pun"":""Un voleur de chaussures qui s'attaque aux voûtes plantaires est un cambrioleur de haut-de-forme."",""run"":""gemini""},{""id"":91474,""pun"":""Le suspect a volé des chaussures de luxe, c'est un crime de lèse-majesté... ou plutôt de lèse-mollet."",""run"":""gemini""},{""id"":59547,""pun"":""Le voleur de baskets s'est fait arrêter car il était au bout du rouleau, ou plutôt au bout de sa semelle."",""run"":""gemini""},{""id"":49413,""pun"":""Quand on vole des escarpins, on finit toujours par se faire pincer par la chaussure."",""run"":""gemini""},{""id"":35669,""pun"":""Pourquoi les voleurs de chaussures ne sont-ils jamais pauvres ? Parce qu'ils vivent sur un grand pied."",""run"":""gemini""}]"	Someone who robs shoe stores is an arch criminal.	"{""comedian"":[35669,73711,51447,45967,16715],""pun_expert"":[51447,35669,45967,73711,16715],""editor"":[35669,73711,51447,16715,45967],""translator"":[67499,51447,45967,35669,72572]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2840	"[{""id"":41308,""pun"":""Le brocanteur de jeux est devenu fou à force de déplacer ses pièces."",""run"":""gemini""},{""id"":22551,""pun"":""J'ai acheté une Reine d'occasion, mais elle n'est plus toute Dame."",""run"":""gemini""},{""id"":15236,""pun"":""J'ai voulu acheter un Cavalier d'occasion, mais le vendeur était un vrai bourrin."",""run"":""gemini""},{""id"":28442,""pun"":""Ma boutique d'échecs a fait faillite, c'est un échec mat-ériel."",""run"":""gemini""},{""id"":66481,""pun"":""Est-ce qu'un prêteur sur gages qui joue aux échecs est un pion de prêt ?"",""run"":""gemini""},{""id"":86322,""pun"":""Quel est le comble pour un vendeur d'échiquiers ? C'est de perdre ses cases."",""run"":""gemini""},{""id"":90621,""pun"":""Le magasin de jeux anciens a brûlé, les pompiers ont crié : « Au feu, les pions ! »"",""run"":""gemini""},{""id"":20765,""pun"":""Le marchand de vieux jeux s'est fait arrêter car il n'avait aucun respect pour ses pions : il les mettait tous en boîte."",""run"":""gemini""},{""id"":34363,""pun"":""Un vendeur de jeux d'échecs n'est jamais seul, il est toujours bien entouré de ses pions."",""run"":""gemini""},{""id"":80719,""pun"":""Vendre des pièces d'échecs abîmées, c'est vraiment un sale quart d'heure de Tour."",""run"":""gemini""},{""id"":16579,""pun"":""Comment appelle-t-on un joueur d'échecs qui a beaucoup de dettes ? Un pionnier du découvert."",""run"":""gemini""},{""id"":10691,""pun"":""Celui qui vend des jeux d'échecs sans les plateaux est un homme sans foi ni Roi."",""run"":""gemini""}]"	Someone who sells old chess pieces is a pawn broker.	"{""comedian"":[10691,22551,15236,86322,28442],""pun_expert"":[10691,22551,15236,28442,80719],""editor"":[34363,10691,86322,15236,22551],""translator"":[66481,16579,20765,90621,34363]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
